1,22.63,936.289597069923,1
1,2,642.706899383562,2
1,22.63,447.680396571819,0
1,28,539.667976139832,2
1,16,744.623519202002,2
1,5.66,710.62059261211,0
1,28,752.360859241968,0
1,1.41,967.068973310312,2
1,1.41,669.848346822697,1
1,28,651.96487864349,1
1,11.31,654.255906803961,0
1,4,547.715929351476,2
1,28,725.68396623327,1
1,1.41,606.692496490802,0
1,2,729.981692033185,2
1,5.66,491.391520856347,1
0,28,526.163129721759,0
1,8,533.27207541414,1
1,2.83,978.323410216114,2
1,5.66,748.817479721844,0
1,2.83,543.381680905519,1
1,2.83,706.872413198731,1
1,11.31,617.951029393304,1
1,28,509.87471139532,0
1,1.41,683.520787821259,0
1,11.31,703.488777597237,2
1,1,891.14555618297,0
1,5.66,386.824107728977,2
1,4,488.590540957454,0
1,8,737.33025360351,2
1,8,523.79564293377,1
1,2,716.909314725932,1
1,16,564.624891363643,0
1,1,878.175578824163,0
1,5.66,633.887191899781,0
1,4,528.269837976119,1
1,8,624.392668760344,1
1,1,817.747321762078,0
1,2,535.468212956481,1
1,1.41,867.47888030012,0
1,11.31,566.002853323959,0
1,11.31,655.587106122845,0
1,28,669.684165570367,2
0,1.41,1199.27689708683,0
1,1.41,801.912876537323,2
1,28,716.939010710199,1
1,5.66,662.915870370931,2
1,22.63,544.79923751395,1
1,28,632.362115347938,0
1,22.63,567.368185958991,2
1,2.83,776.413241592387,2
1,1.41,573.375308215042,0
1,11.31,540.848306203849,2
1,22.63,535.719092828082,1
1,5.66,539.377842955297,1
1,1,1162.67096382952,2
1,1,545.574746449426,2
0,8,451.818719786467,0
1,2.83,491.747531343286,0
1,2,661.538932408881,1
1,16,450.025355370677,2
1,28,383.998893175964,2
1,5.66,624.696455273885,1
1,28,481.317414016381,1
1,2.83,776.888377349757,0
1,16,449.026614547698,1
1,1.41,772.278331709537,1
1,1,499.906076498597,1
1,28,1071.2523866351,0
1,28,451.881183753436,2
1,8,671.055300868908,1
1,11.31,673.430296987214,0
1,4,506.376729185,2
1,2,637.798528563586,1
1,22.63,710.439344704433,0
1,11.31,874.822321873659,1
1,16,596.010816627392,2
1,2,661.994953508917,1
1,1.41,1067.82267106072,1
1,1,1033.04048086837,1
1,5.66,609.437839082681,2
1,4,465.427672816155,2
1,2.83,657.452491834271,2
1,1.41,627.271472620202,0
1,2,776.273294997815,1
1,28,744.414623308409,0
1,28,475.668008906802,0
1,28,595.816598061071,1
1,22.63,630.250287094974,1
0,28,505.0581591914,1
1,8,637.920384500909,1
1,5.66,550.669485173863,1
1,5.66,554.441899241362,1
1,5.66,559.334568739438,2
1,16,1433.46523585031,1
1,22.63,1006.21135327136,0
1,8,652.372430437105,0
1,11.31,1058.17761999614,2
1,22.63,495.867763898865,1
1,16,813.548582582449,1
1,2.83,514.243775824149,1
1,28,441.388261124381,1
1,11.31,581.570717351575,0
1,28,540.027058623388,2
1,2,1216.82449343469,0
0,22.63,967.611693033256,0
1,1.41,1514.64723161742,2
1,4,654.892151813407,2
1,5.66,463.147225988074,2
1,1.41,1030.75218337298,2
0,1.41,745.715785307845,0
1,5.66,850.386281052203,2
1,22.63,661.793908277183,1
1,16,726.657789737225,2
1,28,586.994501240121,1
1,5.66,592.69613032128,1
1,1,671.149850155495,0
1,8,568.275449493818,2
1,5.66,688.901563729893,1
1,22.63,615.713249206316,0
1,5.66,664.520818883908,1
1,28,700.201056612137,1
1,11.31,825.154592637852,0
0,2,773.240891218017,0
1,1,418.620998114499,1
1,4,438.092689479241,1
1,4,643.816914815112,0
1,5.66,513.423552243772,1
0,4,1024.08765344998,1
1,4,748.195229372947,1
1,2,946.830989005399,2
1,2,843.5073939091,0
1,8,657.27260926186,2
1,16,617.590922911483,2
1,2.83,701.686197187961,2
1,16,480.252795894636,2
1,22.63,491.368651537492,0
1,5.66,557.611518952477,1
1,11.31,367.444917652471,1
1,8,581.232114860619,2
1,1.41,883.231064237485,2
1,1.41,611.450680718996,1
1,1,749.538375354029,0
1,2.83,634.176983750955,2
0,1,476.562643116346,2
0,22.63,546.888537775964,1
0,2,885.183489905181,1
1,1,804.642517805484,1
1,16,551.144279596052,2
1,1,1116.04929169888,2
1,1.41,1251.95006478506,0
1,8,898.267472535814,1
1,22.63,545.034074724832,1
1,1,710.992987087672,1
1,4,627.903280294128,0
1,16,382.896045741369,1
0,1,733.147898410686,1
1,4,755.292228410405,1
0,5.66,547.230553600535,1
1,2,570.412195067626,0
1,5.66,506.63341172011,2
1,16,998.333042634919,0
1,16,709.904475645168,0
