Correct Response,Height,RT,Face
1,4,619.7126000047289,1
1,21.17,794.7459999854769,2
1,8,518.8745999917015,2
1,28,681.8363000206742,0
1,1.41,1135.0608999932745,1
1,5.66,856.1291000082716,1
1,21.17,715.4735000080988,1
1,1,901.3607000092603,1
1,11.31,495.06540001356973,1
1,21.17,523.0610000003222,1
1,1.41,1102.680299999062,0
1,4,797.922499987632,0
1,4,729.1090000221599,0
1,2,707.2329999796208,1
1,2,769.7111000165902,2
1,21.17,758.8708999833185,0
1,21.17,503.8984000134375,1
1,8,763.0562999843247,2
1,8,728.1404000100307,2
1,16,731.4132999895234,1
1,5.66,794.0727000100165,2
1,1,996.1783999901824,0
1,16,600.8804000016395,1
1,5.66,564.1118000062276,1
1,11.31,651.6098000142816,0
1,8,411.2840999882761,0
1,1,703.8658000096772,0
1,2,370.77480000197886,0
1,16,587.4247999895457,1
1,28,784.9936999996286,0
1,11.31,590.1946000089962,0
1,11.31,482.9763999882713,0
1,5.66,710.067299995441,0
1,28,642.7727999839559,2
1,11.31,578.9185000035073,0
1,2.83,553.265699986238,0
1,11.31,490.12980000452137,0
1,5.66,747.2883000013977,2
1,1.41,934.8936000174004,2
1,2.83,558.8214999738708,0
1,16,615.9302999881189,0
1,1.41,732.6278999830689,0
0,1,-91.86,2
1,1,527.6739000259992,0
1,11.31,876.9565999832563,2
1,1.41,651.4596000056341,0
1,1.41,683.1501999845356,1
1,8,570.284600006286,1
1,2.83,631.768399980953,2
1,11.31,550.9767999906186,0
1,16,1046.69189998867,2
1,2,640.067299988456,1
1,4,722.2524999965541,2
1,5.66,687.826900001252,2
1,2,912.0594000128191,1
1,21.17,759.015600008294,2
1,5.66,744.1909000194725,1
1,4,628.2755999859515,1
1,4,669.3796999902557,2
1,1.41,819.1364999952353,1
1,16,675.2975999993365,1
1,2,620.2725999905821,1
1,28,791.7209000011068,0
1,16,661.3833999876957,1
1,21.17,667.7442999939527,2
1,28,708.3031000079214,0
1,8,687.4035000078007,2
1,5.66,671.590800004648,0
1,2.83,648.1781999905221,2
1,21.17,642.6965999858081,0
1,2.83,775.0690999823715,1
1,1.41,954.7728999900725,0
1,16,646.4469999923464,1
1,8,620.1138000037614,0
1,21.17,518.3742999947723,2
1,2,892.2016000001319,1
1,8,632.5358000035491,2
1,2,619.3438000195753,2
1,1.41,732.5593999853451,1
1,28,738.6133000113629,1
1,2,612.0723999779299,1
1,5.66,512.8226999809127,1
1,1,736.1034000209626,1
1,5.66,605.4015999984555,2
1,4,718.5096000180207,0
1,1,681.7082999773417,0
1,21.17,628.303699996192,2
1,1.41,791.582099991953,1
1,28,666.8971000040043,1
1,2.83,670.3734999905433,0
1,28,622.3762000013236,0
1,28,635.1652000016626,0
1,1.41,920.0123000050522,0
1,1.41,684.5681999843661,2
1,4,603.6458999883477,2
1,21.17,616.0423999976925,1
1,2.83,748.6933999903127,1
1,1,1007.803100001635,2
1,8,689.9408000031113,0
1,1,756.0127000183426,1
1,2,687.7888000021782,1
0,1,757.7400999875832,0
1,1,951.1222000151034,2
1,2.83,592.0750999798626,2
1,5.66,516.4708999950532,2
1,2.83,603.826699997168,0
1,1,737.342399996575,2
1,8,559.4146000080369,1
1,2.83,505.99250001004896,1
1,28,752.290900025852,1
1,2,723.7175999766774,2
1,11.31,576.704299994614,1
1,28,529.8600999963097,1
1,5.66,647.2196999970917,0
1,1.41,741.9997000110894,2
1,2,610.5768999991566,1
1,2.83,547.0827999965846,1
1,8,690.0128999991435,0
1,16,808.5354000072554,0
1,28,561.5629999815579,0
1,28,556.7951999987569,1
1,5.66,594.5052000029106,2
1,16,694.3527000116743,2
1,1,874.7038000005856,2
1,4,623.2043999921158,1
1,1.41,798.565999998115,0
1,16,566.5654000044893,1
1,21.17,620.5216999956034,0
1,2.83,615.8054999982566,1
1,4,755.9506000111438,0
1,21.17,605.4327000024356,2
1,4,539.7553999941889,2
1,4,652.8643000206072,0
1,28,607.918200010769,1
1,1,896.3985000013932,0
1,16,821.7248000005353,0
1,11.31,605.6017000087164,2
1,21.17,490.6500000074599,0
1,11.31,576.755000002319,2
1,1,694.2509999939799,0
1,2.83,577.6476000178233,2
1,2.83,536.0984000003524,1
1,4,571.9842999974359,0
1,11.31,510.41299999678506,1
0,1,897.8465000259317,2
1,1,669.0499999826867,0
1,8,669.1539999887906,2
1,11.31,575.1615000049211,2
1,16,455.21430000416933,1
1,2,547.1029000041168,2
1,11.31,622.4311000119056,0
1,8,534.2093999938667,1
1,2,630.8193000008911,1
