Correct Response,Height,RT,Face
1,4,707.2934999606014,2
1,16,589.7270999858529,1
1,1.41,661.4888999620825,0
1,5.66,439.40569995999334,1
1,1,632.5598000558466,2
1,1,738.8960999679193,2
1,1,808.7520999843628,1
1,2,612.4821999119968,1
0,8,537.0690000718832,2
1,8,428.3550999835506,1
1,2,448.41269997511057,2
1,16,884.7890000334382,2
1,4,574.42009996254,1
1,21.17,622.2462999876961,2
1,2,519.3129000263662,1
1,5.66,512.7024999829382,2
1,28,675.4639999717847,2
1,11.31,522.5494999913872,1
1,1,697.0435000267253,0
1,16,656.6266000746191,0
0,11.31,430.16029999222604,2
1,11.31,590.5800999617577,2
1,1.41,638.9661000585556,1
1,2.83,766.6668000175059,2
1,1,529.8772999095172,0
1,2.83,568.7029999690503,0
1,28,662.8875999022648,2
1,16,400.00999998398123,1
1,16,443.1894000163674,2
1,1.41,564.0801000418514,1
1,1,612.7099000160024,0
1,16,660.2268000143022,0
0,28,439.6399999978393,0
1,28,371.5485000294074,0
1,28,369.8750999765843,0
1,4,461.5924999826029,1
0,1,281.80030000027267,0
1,1,629.5422000121698,1
1,21.17,401.7840999886766,0
1,4,515.8119000271336,1
1,2.83,503.08509997654704,0
1,21.17,527.9154999889806,1
1,11.31,450.5164999291673,0
1,2.83,442.19380000237373,1
1,21.17,464.5465000076592,0
1,2,549.2281999914348,2
1,2.83,405.9977999432385,2
1,5.66,457.37630000900475,0
1,16,433.6705999458581,2
0,28,447.94979994282124,2
1,28,339.68470001224426,1
0,1.41,613.4048999529705,0
1,1.41,589.5787000200153,0
1,1.41,520.5169999981672,0
1,4,446.62810000687836,0
1,2,448.31550004988907,0
1,5.66,496.89900002073495,1
1,5.66,471.1127999481186,0
1,2.83,621.6576000452415,0
1,11.31,510.63759997583924,2
1,2.83,541.1624000417441,2
0,2.83,461.63089992575345,0
1,2.83,589.6170999631659,1
1,8,381.86600001160053,2
0,8,407.0749999964982,1
1,8,528.8085000366345,0
1,4,485.94180005699394,1
1,8,462.57059997975824,0
1,2.83,639.8886999823526,0
1,11.31,464.86579999424515,0
1,28,439.8997999970242,0
1,2,486.9080999642983,2
1,2,616.6395000191778,1
1,2,783.564799931869,0
1,5.66,402.8740999065712,0
1,4,420.00489996377377,1
1,4,540.4867999032513,1
1,1,749.9223001078144,0
1,21.17,677.6732000299171,1
1,1,914.9138999646902,2
1,2.83,600.8042999320105,2
1,21.17,535.626100027971,0
1,28,747.1481999392063,1
1,8,492.85280006103216,1
1,16,378.6279999195039,1
1,11.31,500.2308000121638,1
1,21.17,451.7205000166222,2
1,21.17,408.67950010675935,2
1,2,549.8429998997972,1
0,4,515.8074999936298,0
1,4,499.22100000645963,0
1,2.83,471.87370003763584,0
1,8,563.1493000556156,1
1,11.31,536.9753999412433,0
0,28,461.9312000004947,2
0,28,554.0849999534339,1
1,28,505.37729996819047,1
1,11.31,491.0481999405101,0
1,11.31,361.61939997788517,0
0,11.31,562.2135999156535,2
0,11.31,591.3273000633717,2
1,11.31,450.7714000074565,2
1,1.41,1022.0911999941245,2
1,8,495.6465000296384,0
1,5.66,592.8298999797926,1
1,1.41,721.604099963829,2
1,4,485.8507000618055,2
1,16,562.2588999113441,1
1,28,491.06900009889154,0
1,5.66,448.6000000043213,0
1,4,527.1595999375359,0
1,8,450.04760008402167,0
1,4,491.7883999888226,0
1,1.41,602.3966999501363,2
1,8,357.27530007813124,1
1,2.83,644.8889001049474,0
1,21.17,414.0119999656826,0
1,16,285.8944999762252,1
1,2.83,401.6993000414595,2
1,28,480.7863000324368,0
1,16,418.0114999190345,0
1,21.17,515.7982000392303,2
1,28,445.7985999770835,0
1,8,468.8460999178141,1
1,8,437.7738999911025,2
1,8,480.67760001964865,2
1,16,303.13420004773883,0
1,11.31,554.5787999881804,2
1,11.31,458.78109999563543,0
1,5.66,410.91909993071107,0
1,2.83,540.1494000116736,1
0,1,523.8580000596494,0
1,1,641.1096999664232,2
1,21.17,330.2066999031603,0
1,1,963.9916000897438,0
1,5.66,415.65859993085263,0
1,11.31,518.8333999840916,2
1,8,387.6780000292137,2
1,1,703.5120000373945,0
0,1.41,636.3802999267728,2
1,1.41,605.9142999593541,2
1,16,428.92460001263765,0
1,1,670.7378000729159,0
1,5.66,416.0260000508651,2
1,2,503.02530010327695,1
1,1,552.0732000014186,2
1,8,441.15770002923904,0
1,2,676.3839999921993,0
1,1.41,569.2193000587076,0
1,5.66,366.54309998363254,0
0,28,581.2673999471963,1
1,28,415.0777999321371,0
1,16,403.4974999968335,1
1,5.66,418.52459998432545,0
1,28,398.5410999749228,0
1,1.41,669.0779000064731,0
1,2,510.4707999863103,1
1,21.17,451.69899996932594,1
1,1.41,548.993200064674,2
1,21.17,417.9360000426322,0
1,4,368.6978999767825,1
1,1.41,338.5395000232756,1
1,2,360.7169000907242,1
1,4,530.478200061284,2
1,5.66,369.37920004226265,1
1,11.31,387.39619997892527,1
