1,16,1509.02218250447,1,2
2,2,695.374981525298,1,1
3,1.41,776.607605510514,1,2
4,8,644.800943702272,1,1
5,2,896.232411590596,1,2
6,4,544.900101120298,1,2
7,5.66,797.5132660168,1,0
8,2,770.893680634878,1,1
9,2.83,710.099772757154,1,0
10,28,615.880087023094,1,2
11,11.31,655.613027595415,1,2
12,2.83,571.290992973978,1,1
13,1,980.785529075626,1,1
14,22.63,783.770491622896,1,1
15,5.66,716.177217943447,1,2
16,11.31,628.811170057439,1,1
17,8,592.249901525598,1,0
18,28,710.368402319624,1,1
19,5.66,543.651844054772,1,1
20,16,576.053279704034,1,2
21,4,769.683652935406,1,2
22,2,730.078712472811,1,2
23,11.31,1018.46739589754,1,2
24,28,849.017779300617,1,1
25,2,1040.20044910984,1,0
26,1.41,1095.27701877513,1,1
27,4,583.306619227266,1,2
28,4,622.547015378665,1,0
29,5.66,614.343744378936,1,1
30,2.83,516.127383234185,1,1
31,1,422.050033621496,1,0
32,1,820.112282634533,1,0
33,5.66,589.159808221745,1,1
34,8,832.73070406866,1,2
35,28,625.006665477564,1,0
36,1.41,2353.50068445913,1,0
37,1,616.061335177698,1,1
38,8,720.614555063172,0,1
39,28,720.247962750442,1,1
40,4,618.016494179379,0,0
41,28,1951.40387200316,1,2
42,16,538.885119986923,1,0
43,2.83,627.988214688763,1,2
44,1.41,665.731521562599,1,1
45,8,1309.45396953901,1,1
46,2,856.389220257448,1,1
47,5.66,980.71009434451,1,2
48,16,731.437902965887,1,0
49,11.31,708.253499181489,1,2
50,1,1024.96775344442,1,2
51,11.31,674.42733698325,1,2
52,28,549.597193128271,1,1
53,22.63,704.628877421861,1,0
54,2,958.439782007268,1,0
55,5.66,620.004421209238,1,1
56,16,519.228057879979,1,0
57,2.83,958.522726078251,1,0
58,5.66,901.607733510524,1,1
59,28,856.333582876311,1,0
60,28,761.631592730815,1,2
61,16,533.02510432021,1,0
62,28,682.742565412433,0,0
63,2,863.9149440124,1,1
64,28,520.203248045697,1,2
65,28,584.387622816017,1,1
66,22.63,529.123319657252,1,0
67,28,635.007399344964,0,0
68,1.41,830.078883138946,1,0
69,2.83,651.013557003431,0,0
70,16,716.620268988287,1,0
71,1.41,540.843009657771,1,0
72,11.31,507.682789361376,1,0
73,2.83,522.516124685886,1,1
74,2.83,463.862037301248,1,2
75,1.41,447.807751601055,1,0
76,2,684.760529801303,1,1
77,16,648.731059055614,1,0
78,4,587.464062774949,0,1
79,11.31,674.909300061323,1,1
80,16,619.445658065239,1,0
81,22.63,507.197412946958,1,1
82,2,1248.59520827348,1,0
83,28,960.740711970708,1,1
84,1.41,1194.06170040482,1,1
85,1.41,1227.11201127421,1,1
86,2,654.615309410552,1,2
87,1.41,590.870231014457,1,2
88,22.63,723.274226666114,0,2
89,11.31,835.253842221924,1,2
90,2.83,601.363850635686,1,2
91,2,766.722925075634,1,1
92,8,432.424527807676,1,2
93,4,865.915500386642,1,1
94,1.41,549.271219516946,1,1
95,28,658.061413684287,1,0
96,22.63,681.748260563915,1,0
97,11.31,481.818575290696,1,2
98,4,694.172463165693,1,0
99,22.63,1359.34329211167,1,1
100,2.83,739.319979024991,1,0
101,16,531.521529703774,1,2
102,5.66,646.712753333383,1,1
103,22.63,494.762287669424,1,1
104,1,927.830689220706,1,2
105,16,584.920103270257,1,0
106,22.63,617.529069763429,1,1
107,1,1311.11114428685,1,0
108,22.63,1161.67767277019,1,0
109,2,675.932276934042,1,1
110,22.63,684.287100063635,1,2
111,5.66,547.912029023415,1,2
112,16,965.476033345191,1,0
113,28,538.015401911786,1,2
114,1.41,1428.33603365178,1,1
115,1.41,827.610358366279,1,0
116,8,852.236214047104,1,2
117,5.66,643.734958792799,1,2
118,2,972.396572583954,1,0
119,11.31,499.620147814845,1,2
120,16,455.299000660567,1,2
121,8,660.568850490641,1,0
122,2,901.618997520096,1,0
123,2,589.307605681448,1,1
124,11.31,601.836939039537,1,2
125,8,438.770602556439,1,1
126,16,560.84891472991,1,0
127,1,660.108050097812,1,1
128,16,503.033484060403,1,2
129,22.63,645.348784169606,1,1
130,8,570.358128177383,1,1
131,4,1955.32443001556,1,1
132,11.31,593.041795534269,1,2
133,8,2374.03463264817,1,0
134,22.63,555.561998218387,1,0
135,1.41,560.325650283254,1,1
136,5.66,1043.86056956636,1,2
137,5.66,715.508545372437,1,1
138,22.63,719.363225995118,1,1
139,5.66,540.252502487498,1,2
140,11.31,770.577605698314,1,0
141,5.66,1030.83084111412,1,2
142,8,938.505898330356,1,1
143,1,875.136628255483,1,0
144,1.41,757.784080114185,1,2
145,16,753.73006065464,0,0
146,8,668.256707717852,1,0
147,16,543.581187994811,1,2
148,28,629.247394429591,1,2
149,28,988.365866211176,1,1
150,8,1094.76194633552,0,0
151,28,710.087143413226,1,1
152,11.31,1425.55143394255,1,2
153,11.31,1309.22254534161,1,1
154,11.31,887.940735181552,0,0
155,8,566.828397165488,1,1
156,4,690.811009630658,1,1
157,22.63,1323.79988044803,1,2
158,8,570.542448334969,1,1
159,2,681.030435951549,1,1
160,16,738.982400070278,1,1
