Correct Response,Height,RT,Face
1,4,1471.308368436894,1
1,11.31,752.1083310266476,1
1,4,613.9109741075117,2
1,2,729.1727751121471,0
1,11.31,545.6511224579117,0
1,2.83,774.982446930153,1
1,11.31,832.985912829372,1
1,1.41,703.458424056862,0
1,5.66,768.488920488835,1
1,2.83,586.7254761342338,2
1,11.31,679.5186653043856,0
0,1,676.1814487349511,0
0,11.31,647.9770705877854,1
1,4,1196.3977721852643,2
1,1.41,974.1166889157284,0
1,1.41,561.1234237649114,2
1,2.83,2257.6514146389854,2
1,22.63,1044.7549516384242,0
1,8,755.4902622705413,1
1,2,587.1043561992337,2
1,28,905.1024904706537,1
1,22.63,640.7844933605702,1
1,1,1092.8082078394254,1
1,22.63,842.9467038627081,0
1,2.83,726.216486607882,0
1,11.31,713.525369774743,2
1,1.41,781.0073226251006,2
1,28,2370.597951248783,1
1,4,579.995746986242,0
1,2,529.4200370208273,0
0,11.31,491.8334279395822,2
1,28,688.6233921914027,0
1,4,856.9202102476083,0
1,16,555.9529055490202,0
1,1.41,538.7155692742454,0
1,22.63,695.9801507805423,2
1,2.83,569.2345291495258,0
1,2,793.873884821096,1
1,1.41,679.2100999186914,1
1,2.83,638.86722369989,2
1,1.41,875.5116160873513,1
1,5.66,671.7209039738918,0
1,16,657.7501282558842,1
1,28,791.4968390819013,2
1,16,778.2769968257526,0
1,11.31,663.637105260932,1
1,4,573.255777835584,1
1,28,672.0083066893494,2
1,5.66,637.638082157082,0
1,8,670.9924985161706,0
1,2,514.4112664597742,1
1,2.83,479.9236232402109,2
0,4,545.8589944928463,2
1,8,846.4665337969564,2
0,22.63,2345.5754829778925,2
0,16,992.5077320544915,2
1,11.31,506.40221975936583,0
1,16,885.1737404029336,2
1,28,608.6547812105891,1
1,2,638.8853143698725,1
1,5.66,486.10619496230356,2
1,11.31,438.3140588056449,2
1,4,621.6373967595246,1
1,16,589.7875779901369,1
1,1,506.5264651138932,0
1,16,437.0784319280574,1
1,22.63,700.804556937328,0
1,8,757.8935906803963,0
1,22.63,857.3315169842317,2
1,2,730.5329886776235,1
1,5.66,880.9654410183612,1
1,11.31,815.808309897875,2
1,8,820.2511053227681,2
1,8,687.2211946188145,0
1,2,702.7112452628899,0
1,16,823.1404924827075,1
0,2.83,627.7527258034752,1
1,4,618.5152202265272,0
1,2,859.6559973811964,2
1,22.63,570.2981239974179,0
1,2,598.0461394001395,1
1,1.41,705.842296463743,2
1,4,889.3513197826906,2
1,11.31,519.4565153205986,0
0,1.41,527.4443993503155,1
1,1,645.3255928022372,1
1,2,796.0259918554584,0
0,8,496.69469810260125,2
1,2.83,882.300054578991,1
1,28,593.4466719481861,1
1,1.41,801.0241367082926,1
1,22.63,628.846699323276,1
1,11.31,710.7172199621345,1
1,4,543.8970101586165,1
1,1,778.8685275936587,1
1,4,657.3746615254095,2
1,11.31,649.3557161566059,1
1,2.83,664.0125719914067,2
1,11.31,615.6336837348135,1
1,11.31,670.037789019716,0
1,11.31,838.2468843938113,1
1,16,1138.992663721183,1
0,1.41,674.887453847532,0
1,16,670.1473570387861,0
1,8,764.0604610664923,0
1,22.63,667.2497778772595,0
1,2.83,667.1238258559242,1
1,4,666.4923590810758,2
1,22.63,749.7582506252911,1
0,2,1222.2227152592495,2
1,1.41,596.4394831257778,2
1,1.41,891.6324508386424,2
1,8,424.82456316975004,1
1,28,865.6859930774772,2
1,8,607.5669516912967,2
1,2,511.8860820284681,1
1,4,563.033525424089,0
1,28,819.0690677879502,1
0,2.83,651.4467245137894,0
1,22.63,624.5571625909179,2
1,8,610.6727442215742,0
1,1,754.9386675095775,2
1,4,978.2328282853996,1
1,1,730.2216926245819,1
1,2,664.8618094695848,1
1,22.63,588.0249323563476,1
1,16,658.7457977593658,1
1,28,643.1431070964209,2
1,1.41,966.7971356666385,2
1,1,731.8286902318505,0
1,1.41,722.4956113059307,2
1,22.63,669.0940021921961,2
1,1,573.3557885191658,2
1,22.63,529.0633436270582,0
1,16,591.2327835703763,1
1,5.66,442.05439011057024,1
1,2,434.837919545771,1
1,28,767.6727923494582,0
1,5.66,629.5133234366403,0
1,2.83,576.2134316737502,2
1,5.66,545.0677836915929,1
0,28,592.0687090465435,0
1,4,663.7790999516255,1
1,2,712.9631936791156,2
1,2,568.1804916357578,0
1,8,639.8683545376116,0
1,22.63,586.0885480256002,1
1,2.83,741.4136732013503,2
1,2.83,585.5639186029293,1
1,4,768.881795222569,1
1,1.41,600.7010305193035,1
1,11.31,583.9531663277739,2
1,16,618.1837855037884,2
1,22.63,866.6744945794562,2
1,4,1115.620883732845,2
1,5.66,575.2751061804702,2
1,28,580.7180084425454,0
1,11.31,712.6928576326463,1
1,2.83,784.6582245815625,2
1,1.41,618.4728948860538,1
1,11.31,1072.3780390189859,0
1,28,586.7148947995702,2
1,11.31,774.4383615040533,0
