Correct Response,Height,RT,Face
1,22.63,930.5703988170535,1
1,2.83,513.1807595830651,1
1,8,455.5104350738475,1
1,11.31,639.7338691813275,2
1,8,575.6263382399993,1
1,16,731.9624929218662,1
1,4,571.8546042630805,0
1,11.31,449.41422069996406,2
1,1.41,407.88077361139585,2
1,5.66,473.1430354163422,2
1,16,476.99225207315976,2
1,28,617.9888841365937,2
1,1,456.70783261130055,1
1,1.41,642.631789675761,2
1,11.31,601.2707159502497,2
1,4,516.309762783294,1
1,8,631.4036277594823,0
1,8,536.5436649035473,1
1,22.63,473.03039539701786,0
1,28,471.9446138788044,0
1,28,503.1076698637662,2
1,8,487.9210646054162,1
1,22.63,508.05836937524873,0
1,1.41,491.9952199670661,2
1,4,458.33599288971527,1
0,4,689.608480359766,2
0,1.41,490.2492996689034,1
1,4,550.4400299419103,0
1,28,513.4917143027451,0
1,11.31,463.95911918261845,2
1,2.83,477.65443885282366,0
1,5.66,512.2072767499048,0
1,5.66,490.36193968868247,0
1,1,495.12388183438816,1
1,16,758.6789988145028,0
1,8,498.826666466357,0
1,4,440.59143519416466,0
1,5.66,521.611011688492,2
1,22.63,563.7581762148329,2
1,22.63,568.4839370214831,2
1,1.41,726.388177303761,1
1,5.66,512.5963968166616,2
1,1,506.0318730297695,0
1,1.41,640.4701253068197,0
1,8,586.2206440483533,2
1,28,584.2617317139229,2
1,11.31,453.3965573796195,1
1,16,643.0813257529735,2
1,1.41,554.5780146476318,1
1,16,639.1505304150087,1
1,11.31,800.821384673327,1
1,28,556.7458230179909,2
1,1.41,1027.2718553210325,1
1,1,474.5834623290648,0
1,8,578.5416667376921,2
1,22.63,474.39948363080475,0
1,28,573.7872339259411,2
1,4,506.20049172493964,0
1,22.63,461.76263880761326,0
1,8,643.0055497394278,1
1,2.83,537.0689769929413,0
1,16,519.2527392855482,0
1,8,730.5565406813912,0
1,22.63,922.5241467770502,2
1,2.83,600.8266412077319,0
1,1.41,665.0184814966451,1
1,22.63,580.5012617388456,1
1,4,709.2115983723488,2
1,22.63,490.7602757566565,2
1,8,543.4583967503386,2
1,28,704.3660295448717,1
1,16,1053.3739611091733,0
1,4,569.5509452034457,0
1,5.66,472.33441661137476,1
1,16,534.6147899076641,1
1,16,570.1144866329741,0
1,5.66,609.3463226616223,1
1,2.83,950.2827435148902,0
1,28,600.3289771228992,2
1,2,577.6541999193796,1
1,28,602.2257667800659,0
1,22.63,505.58575028662744,2
1,28,722.785403355374,1
1,22.63,489.5318168796621,0
1,1.41,628.5787526107924,0
1,28,631.0100703594799,0
1,11.31,525.7916630685031,0
1,16,539.3839000548724,0
1,28,745.3966925477289,0
1,4,593.8163360110593,1
1,16,542.4617032467722,1
1,2,708.5821795981246,1
0,28,1424.9218431864392,1
0,16,460.28125188831837,1
1,11.31,561.7398718700315,0
1,22.63,559.4843408189263,0
1,11.31,552.9652143727617,0
1,1,855.1220659410319,1
1,22.63,548.5271976153854,2
1,22.63,502.07104035325756,0
1,4,502.9475845030902,1
1,4,512.4547434588749,2
1,16,558.129588587235,0
1,11.31,546.6682959649916,2
1,4,647.9094865767365,2
1,11.31,559.432116809603,2
1,2.83,429.0960092325804,2
0,2,457.3877687271306,2
1,5.66,609.2343653090211,1
1,22.63,482.92565041947455,0
1,16,503.5858779456248,2
1,2.83,420.42955442002494,0
1,2.83,907.0535521368583,1
1,28,565.5781658588239,0
1,2.83,855.4135646568284,0
1,5.66,929.438195957573,2
0,1,713.5113751060089,1
1,5.66,583.8098063031794,1
1,28,1247.4844582375226,2
1,28,1152.5050286941223,1
1,1,1479.3901191492296,1
1,16,1454.9629363136773,1
1,16,903.7494449066799,2
1,1,1457.9164941510498,1
1,5.66,1090.3267140824937,1
1,8,1482.2890636437478,1
0,1,1415.3989828946578,1
0,8,1023.810052063709,2
1,28,496.3489273768573,1
1,11.31,2591.5092636178088,0
1,22.63,1143.7327605303835,1
1,2,620.0058231474941,1
1,16,958.5904569330523,2
1,2.83,1030.4390878613958,0
1,5.66,970.1848695785884,0
1,5.66,545.3466530725564,1
1,22.63,571.7634682473545,2
1,11.31,532.494768212473,1
1,1.41,1303.0067717131715,1
1,1.41,825.3079595187955,1
1,22.63,507.03232120031316,0
1,2.83,812.5850986812111,0
1,8,915.0407535003069,0
1,28,849.2804862771663,2
1,22.63,417.658951280373,1
1,5.66,679.990046718558,1
1,2,545.9562745095354,2
1,16,440.03813376684775,1
1,1,667.1798045317701,2
1,1.41,530.1197704739025,2
1,2.83,465.9439728543475,2
1,1.41,458.0752141778248,1
1,16,447.7809404211257,0
1,4,420.25820505750744,0
1,28,516.3787121286987,2
1,5.66,592.0912370502265,1
1,4,497.63609559659017,1
1,8,625.5378134251259,2
