1,2.83,673.029800090529,2
1,1.41,502.747199992239,2
1,21.17,540.710700005814,1
1,4,578.404699946344,1
1,1,562.859699973427,1
1,2,497.368400013596,1
1,1.41,512.122499901392,1
1,28,530.570200090818,2
1,1.41,589.018500089236,2
1,4,507.301199976876,0
1,8,486.483900021352,2
1,5.66,456.064999946915,0
1,28,585.516200080104,2
1,1,706.853500013761,0
1,1,705.259700101391,2
1,21.17,473.692700062469,1
1,4,467.441999964006,0
1,11.31,442.979399958216,1
1,28,665.263499976657,0
1,8,558.660300011337,2
1,1.41,678.411699976362,2
1,2.83,527.672500028797,0
1,11.31,592.115399921835,2
1,1.41,619.686399964206,2
1,8,519.781899899766,1
1,28,610.618000063635,0
1,21.17,422.412900049761,0
1,2.83,573.241599980332,1
0,11.31,594.03700000193,0
1,28,504.079900011942,0
1,11.31,531.470899964273,0
1,11.31,460.389100043625,0
1,2,632.096099928543,2
1,16,495.519999908805,0
1,5.66,499.561799951419,1
1,1,442.105399938822,1
1,11.31,478.365300018862,1
1,2,572.820100030452,0
1,28,508.555299980156,0
1,16,452.333799941055,0
1,21.17,632.676900043674,2
1,21.17,508.905399968438,3
1,5.66,468.163300101236,5
0,2,522.468899987228,4
1,1.41,522.644700045288,3
1,1,726.035000086352,5
1,21.17,588.955299957246,4
1,1,683.14059989579,5
1,5.66,482.888600002564,5
1,2.83,583.266999950223,4
1,11.31,485.465000062771,3
1,5.66,505.324000055492,4
1,4,493.065500078313,5
1,2.83,508.06289995607,4
1,16,469.332300038598,5
1,2.83,437.187200091369,3
1,28,636.015199968182,3
1,2,505.959200002775,3
1,2,514.760399964228,5
1,21.17,514.863400050029,3
1,16,454.486100031584,3
1,2,705.84600002557,4
1,21.17,488.58779997617,5
1,4,423.829200007543,3
1,1.41,451.821199995987,4
1,1,638.930400047042,5
1,16,485.042500105277,3
0,5.66,557.251100107618,3
1,28,568.284900072552,3
1,5.66,465.468599955142,5
1,8,543.055600049496,3
1,2,569.1757999878,5
1,8,430.175500019044,3
1,21.17,491.062200074606,5
1,8,462.298000027016,5
1,2,456.158999964185,3
1,4,519.994000001401,5
1,28,452.96049994003,3
1,16,466.3563999632,5
1,11.31,660.190599998981,4
1,4,644.276700011045,4
1,11.31,609.87069996126,4
1,5.66,455.299199936502,5
1,5.66,684.954599971473,8
1,4,501.258899951875,8
1,1,829.250999987647,6
1,5.66,500.58969997853,8
1,16,540.714000030942,7
1,21.17,530.772600002177,8
1,8,581.180900014527,8
1,5.66,551.595099997297,8
1,8,577.914300053902,8
1,2.83,635.951000061408,6
1,11.31,534.42079995811,8
1,2.83,659.150799997672,7
1,11.31,299.890699941255,7
1,1.41,567.025900031962,8
1,16,518.740099999644,7
1,5.66,493.458199925311,8
1,4,468.02609998785,7
1,2,590.168699999861,7
1,21.17,504.718199982829,8
1,2,494.633200024776,8
1,8,369.16190004494,7
1,28,551.048400025405,8
1,2.83,527.214700035341,6
1,16,429.563800017871,8
0,1.41,510.600000066273,8
1,16,500.990800005905,8
1,2.83,522.130099968575,6
0,1,-102.56,8
1,2.83,523.455600049868,6
1,1.41,597.525200020112,6
1,1,645.08930002857,6
1,8,424.27500002604,6
1,28,553.69550004188,8
1,11.31,439.844499952681,6
1,16,484.335399959758,6
1,8,477.650000043735,6
1,1.41,590.55450002715,7
1,2,544.738600059003,6
0,1,578.834599960186,8
1,1.41,665.187099976987,8
1,1,596.184699941017,7
1,4,538.720599986203,8
0,1,724.48499992542,8
0,1,668.427300085835,8
1,1,918.32540000841,8
