Correct Response,Rotation (deg),Reaction Time (ms),Target
1,150,685.6825998,0
1,0,554.9672999,0
1,0,455.9376001,1
1,-90,488.2511998,1
1,90,476.4789002,1
1,0,444.5945,0
1,60,583.1595001,2
1,-90,542.9172999,1
1,120,567.7027999,2
0,0,428.9287998,2
1,180,691.4912997,0
0,-120,770.2932999,0
1,0,493.5569999,1
1,150,498.0518002,1
1,0,402.1452003,1
1,-150,710.5553,0
1,150,677.9479001,0
1,30,452.6931,1
1,60,449.9726001,1
1,-120,1029.7521,0
1,180,702.5366997,1
1,150,605.2728997,0
1,30,602.8944001,2
1,90,581.4333999,2
1,180,582.6190001,2
1,-90,469.0724,1
1,-30,452.2180002,0
1,120,675.7658998,2
1,30,567.6127,2
1,-60,527.1396999,0
1,0,474.8403,0
1,-120,496.3484,1
1,-30,458.6425003,0
1,30,490.658,0
1,-120,491.7879001,1
1,150,450.8521998,1
1,-30,484.2633003,2
1,150,455.6501996,1
1,30,576.3029003,2
1,-60,479.9423999,1
1,-60,438.8421,1
1,0,492.8650999,2
1,180,507.2817,1
1,-90,604.1093998,2
1,120,393.4957002,1
1,180,449.7599,1
1,150,565.4227998,2
1,90,465.2197001,1
1,120,596.0102997,0
1,-150,646.2867003,2
1,150,694.9804,2
1,90,635.3262,2
1,120,890.3835,0
1,120,625.7244999,1
1,60,527.6952999,0
1,30,590.4195,2
1,-30,590.4335001,2
1,30,557.2739,0
1,-120,611.986,0
1,120,633.6390999,2
1,-120,921.9435001,2
1,60,559.7998,1
1,-120,504.9530998,1
1,-90,608.3693,2
1,-30,447.2156999,1
1,-150,574.4119001,2
1,90,556.1730004,2
1,0,557.1520998,2
1,-150,592.8981,0
1,-150,649.4956001,1
1,-120,658.6633002,0
1,-120,561.5528998,0
1,90,523.7150997,2
0,180,387.1622001,0
1,150,653.8868,1
1,90,600.0958997,2
1,150,570.3612998,1
1,30,618.3096002,2
1,180,622.9839999,0
1,-150,672.0668002,2
1,150,633.1371999,0
1,120,556.6408004,0
1,-30,621.5972,2
1,90,482.1442001,2
0,-30,532.3342,1
1,-90,725.4798998,2
1,90,693.5883997,1
1,90,586.8029002,0
1,-60,563.1837001,0
1,-90,540.9853001,0
1,-60,508.4136998,1
1,0,448.3247999,1
1,60,574.4895003,0
1,-90,588.9098,2
1,-30,502.8999,1
1,0,536.4700997,0
1,0,478.9373999,1
1,-150,564.3207001,1
0,30,550.9068001,2
1,-150,697.2973001,0
1,150,764.1135001,0
1,-90,630.5833001,0
1,60,480.0258003,0
1,-150,570.5205001,1
1,-30,530.7953999,2
1,60,643.5297,0
1,60,510.7252001,0
1,-30,517.5513,1
1,150,592.4348001,0
1,120,740.3699997,0
1,-120,647.9653999,2
1,180,597.1843003,1
1,30,556.2669,1
1,0,464.8194996,1
1,0,359.6423998,1
1,-120,499.6755997,1
1,-90,457.9541999,1
1,-30,311.6517001,1
1,120,599.5693997,2
0,180,561.5083001,0
1,60,661.4804001,2
1,90,536.7245002,0
1,-60,558.5059001,2
1,-30,532.9328998,2
0,180,678.9736001,1
1,-60,928.7480003,2
1,-90,591.6393999,2
1,-90,688.6426,2
1,150,636.3959004,0
1,30,570.3418999,2
1,30,527.9496004,2
1,-90,654.0541,1
1,150,691.4451,1
1,-90,557.1503,1
1,90,377.8614997,1
1,60,373.8354001,1
1,180,667.8417999,0
1,-60,739.9375996,2
1,180,561.6139,1
1,30,606.0863001,1
1,180,589.9407997,0
1,30,509.6996998,0
1,-150,546.5974997,0
1,0,591.6349002,2
0,-150,564.4138999,1
1,-60,645.6010001,2
1,30,649.3137003,2
1,30,556.2478,1
1,-30,574.2048001,2
1,-90,559.8526,0
1,120,586.0677002,2
1,90,401.4746997,1
1,-30,589.0789999,2
1,-30,448.2459998,1
1,150,535.5524,0
1,-30,489.9683002,2
1,90,392.9295003,1
0,120,469.6651999,0
1,-90,663.1270003,1
1,-60,500.2848998,0
1,150,639.1100999,1
1,-60,500.0038998,2
1,120,852.5289999,2
1,-60,361.9087999,1
1,120,771.8488,2
1,30,760.3860999,2
1,-150,663.1689001,0
1,60,506.1354003,2
0,-90,506.6754998,0
1,180,890.9884001,2
1,180,596.4912003,0
1,120,606.4761,0
1,-120,745.0304002,2
1,180,553.2184,0
1,90,586.8659004,0
1,0,424.5800002,2
1,60,556.0754001,2
1,-150,639.5784001,0
1,60,363.4695,1
1,-120,446.4392,1
1,-60,431.3330002,1
1,-60,546.0612,2
1,120,421.5107,1
1,180,800.0491,2
1,-60,554.9803002,2
1,60,551.5045001,0
1,-120,532.0441,1
1,-30,496.8688003,2
1,150,833.4179999,2
1,-60,401.8974,1
1,60,568.973,0
1,120,526.4682,0
1,-30,490.6886,2
1,60,533.8676003,0
1,-150,513.5701,1
1,-120,603.7241,0
1,120,596.6645003,1
1,-150,549.0262,1
1,-60,525.9404996,1
1,-150,471.6985001,1
1,-60,629.3907998,2
1,-120,700.4245998,0
1,90,622.0126998,0
1,90,440.8798999,0
1,0,532.5832999,0
1,-150,490.5572002,1
1,30,562.1287998,2
1,60,653.5754002,0
1,-90,656.5336002,0
1,180,469.0371001,1
1,90,518.6517,1
1,-120,640.7791999,0
1,-120,671.0245999,2
1,-150,661.5086001,0
1,0,433.4236,1
1,60,559.5241002,1
1,0,700.2965998,0
1,-120,548.3006,1
1,180,801.4828003,2
1,-30,544.3149003,0
1,30,520.8877999,0
1,180,764.7500996,2
1,180,943.4391003,2
1,-150,1082.3139,1
1,120,606.9049997,0
1,-90,747.0065,0
1,150,501.85445,0
1,150,441.58535,0
1,60,470.87495,1
