Correct Response,Rotation (deg),Reaction Time (ms),Target
1,180,571.6368,0
1,-120,476.9745,0
1,60,513.99,0
1,-30,463.2043,2
1,180,573.3576,1
1,150,538.4872,2
1,30,482.6203,0
1,90,732.7966,0
1,30,471.8551,2
1,120,618.8954,0
1,90,486.6006,2
1,30,450.8505,0
1,0,506.2503,2
1,-120,524.0434,1
1,120,575.5601,0
1,-120,563.9688,1
1,-120,544.6128,0
1,150,537.7889,2
1,-90,578.2091,0
1,-120,550.1011,0
0,150,426.4027,2
1,120,491.6325,0
1,-90,511.3853,1
1,30,562.8049,1
1,-60,570.3694,1
1,-30,512.658,2
1,-60,543.2397,0
1,120,616.7649,2
1,-150,513.8152,2
1,90,531.341,0
1,-150,441.7603,0
1,-150,425.4285,0
1,90,564.3849,1
1,0,599.9635,0
1,-120,615.4707,0
1,150,586.1048,0
1,180,486.2564,1
1,30,365.6609,1
1,90,541.8737,0
1,30,456.4645,0
1,30,468.7652,1
1,30,521.7793,0
1,60,403.8474,0
1,180,505.2057,1
1,150,580.9667,2
1,60,481.7208,1
1,60,516.5661,0
1,90,482.5894,1
1,0,477.6047,2
0,90,497.1153,0
0,150,496.7186,0
1,180,581.3275,2
1,180,544.5731,2
1,30,447.0753,0
1,60,415.6656,1
1,-30,423.2641,1
1,180,517.6183,0
1,60,405.1296,1
1,60,435.2037,1
1,90,537.879,0
1,-120,523.4347,1
1,-30,413.5292,1
1,60,423.5224,1
1,-30,383.2694,1
1,-150,508.191,1
1,-30,558.4908,0
1,-90,474.6711,0
1,0,406.4342,0
1,150,464.5819,0
1,180,666.2917,2
1,150,604.4932,0
1,120,668.9367,1
0,-90,541.1786,2
1,120,594.8889,2
1,90,489.0162,1
1,-120,544.0761,1
1,-150,474.9069,1
1,-60,550.9973,1
1,120,495.5625,1
1,-60,489.3823,2
1,150,556.2376,0
1,-60,523.4065,2
1,180,741.8923,2
1,-30,610.7748,1
1,-90,509.5625,2
1,60,460.0627,2
1,60,598.6155,0
1,0,481.6995,0
1,-30,493.5092,1
1,90,611.2324,0
1,-150,558.2969,2
1,-30,463.5095,2
1,120,538.4797,1
1,-150,519.395,0
1,120,445.8075,2
1,-90,578.3568,1
1,60,502.5754,2
1,-90,513.3344,0
1,-90,538.6416,2
1,0,681.0447,0
1,-60,589.3841,1
1,-150,595.7865,0
1,150,533.4758,2
1,-150,539.8462,0
1,-150,485.9509,0
1,-60,521.4719,0
1,90,448.3868,0
1,-90,551.7487,2
1,120,581.8133,2
1,0,526.9999,2
1,180,601.9885,0
1,120,545.847,1
1,90,430.5616,1
1,-90,535.6271,2
1,-60,451.1688,1
1,30,547.6892,2
1,180,518.1051,1
1,-60,459.9893,1
1,150,513.8383,0
1,-60,511.6142,2
1,-150,532.6067,1
1,120,637.0414,2
1,0,463.1258,2
1,150,507.8748,1
1,180,435.764,1
1,-150,505.722,0
0,-30,499.6339,0
1,-60,416.7193,0
0,-150,508.3519,2
1,-30,590.5231,0
1,-30,536.3005,2
1,30,494.1556,2
1,0,577.2132,0
1,30,526.1179,0
1,60,508.0749,2
1,-60,522.07,1
1,-90,423.6691,1
0,120,612.8196,2
1,-90,565.0883,1
1,-120,705.1058,1
1,30,488.0534,2
1,-90,556.6464,1
1,90,456.9271,1
1,0,466.1712,2
1,-90,466.2802,0
1,30,646.9905,1
1,-90,462.8739,1
0,120,485.554,0
1,0,484.2957,1
1,-30,502.0836,2
1,-120,583.6383,0
1,-90,576.4163,1
1,-120,456.9202,2
1,-60,528.2098,0
1,180,533.2012,0
1,150,524.4066,0
1,150,510.0696,0
1,-30,466.7727,1
1,180,407.0472,1
1,-60,525.2433,1
1,-60,403.4264,1
1,0,565.9956,0
1,60,437.4297,0
1,120,529.6951,0
1,-120,541.3135,1
1,60,727.8497,2
1,180,552.4154,1
0,-120,586.8631,0
1,60,464.7806,1
1,150,554.3322,2
1,180,606.4877,0
1,0,537.0388,1
1,0,562.877,2
1,-120,639.8234,0
1,30,555.2123,2
1,-60,504.1126,1
1,180,499.3353,2
1,120,563.6041,0
1,-60,551.4985,2
1,30,512.8795,2
1,90,528.0034,0
1,-120,607.911,1
1,0,455.4119,2
1,30,463.1457,2
1,-150,442.6415,1
1,-30,430.3486,2
1,120,809.3614,0
1,150,417.8578,1
1,-150,802.9606,0
1,-60,625.5168,0
1,0,458.4055,1
1,-30,444.6713,2
