CorrectResponse,Height_Rotation,RT,Face
1,8,606.628599980846,1
1,8,739.487099981867,1
1,8,454.452099915594,0
1,16,855.626400033012,2
0,8,968.761500026099,0
1,8,673.461000024341,2
1,4,607.732099885121,1
1,16,509.836399982683,2
1,16,920.857399989851,2
1,4,666.40330006741,4
1,4,646.505500012077,8
1,16,581.935699967667,8
1,4,741.879900041036,6
1,4,688.597800032236,6
1,16,471.709700006992,7
1,8,747.563900015317,7
