Correct Response,Height (deg),Reaction Time (ms),Target
1,11.31,405.94317400000284,0
0,16,409.7081649999999,1
1,16,601.4003400000141,0
1,1.41,508.8264570000141,2
1,16,842.4211610000206,2
1,2,605.5941609999869,0
1,2.83,660.1857929999986,0
1,28,776.087196999969,2
0,11.31,518.1693279999585,1
1,11.31,611.0040740000094,2
1,8,536.7162069999998,0
1,2.83,758.8364309999796,1
1,28,600.3466369999891,2
1,5.66,583.6092409999927,2
1,5.66,500.5590039999837,0
1,21.17,962.3175889999678,1
1,2,484.75663000000884,2
0,2.83,729.934780000024,2
1,2.83,1074.8975909999835,1
1,1,532.8417180000023,2
1,28,448.11307900001145,0
1,1,927.7552549999817,1
1,21.17,525.4102029999948,0
1,8,669.6554270000255,0
1,21.17,707.9217890000272,1
1,16,573.4299999999897,1
1,2,659.0956710000049,0
1,11.31,682.3053359999725,1
1,1.41,1159.4366920000589,3
1,5.66,456.1447309999543,4
1,1.41,761.1861219999859,4
1,8,555.2918909999838,4
1,16,564.3801040000247,4
1,2,843.3237210000065,3
1,4,644.7361589999495,3
1,8,613.2105499999219,5
1,1,922.3495389999974,5
1,8,612.477458000017,4
1,1.41,677.1080159999932,5
1,2.83,617.9867409999409,4
1,5.66,581.3597509999958,4
1,21.17,721.7067510000155,3
1,1,824.1746019999304,5
1,2.83,639.5745520000722,3
1,28,760.810075000068,4
1,2,602.7451109999496,5
0,4,788.9032459999775,3
1,4,644.9485800000779,4
1,11.31,617.9166689999696,5
1,4,836.3245820000478,3
1,1.41,617.4069229999353,5
1,1,551.9208029999894,4
0,4,488.0225879999947,5
1,4,608.6313840000506,5
1,4,911.6824119999641,4
