Correct Response,Height,RT,Face
0,1.41,713.9561325152499,2
1,28,681.5642763203869,1
1,11.31,534.5035152217861,1
0,4,662.444145056952,2
0,1,724.646353006392,1
1,5.66,655.2843358351765,1
1,11.31,594.3003467605195,0
1,22.63,463.44780176173117,2
1,22.63,616.7279985882033,1
1,1.41,838.1478977105417,1
1,28,588.9151298415527,1
1,28,572.8489084328885,0
1,1,1247.4721702351417,1
1,28,604.1334791052577,2
1,2.83,713.4792897672924,0
0,22.63,510.46886578660633,0
1,1.41,831.981027324673,1
0,28,647.5456251812375,0
1,2.83,684.344436794845,1
0,1,879.6598407952843,2
1,28,558.182836596643,2
1,16,573.3199485132445,1
1,16,628.9822086796448,1
1,8,661.3440275359608,1
0,2.83,659.6274619098494,1
1,28,551.7480194982909,2
1,5.66,706.9850806587965,1
1,4,652.5485487015885,0
1,11.31,578.1801946761789,0
0,1,875.4153600707468,0
0,22.63,539.3183640435382,1
1,4,835.6309052810502,0
1,2,829.8698802977924,1
1,2,694.3861238419231,1
1,8,574.3040126812957,0
1,8,551.7603075004445,1
0,16,500.6254934401113,0
0,1.41,654.6921224007747,2
1,22.63,617.9329054605205,2
1,22.63,548.2582269028171,0
1,4,556.9878283924936,2
0,2.83,571.7829242507833,2
1,22.63,568.6467530490518,1
0,1.41,679.0660572271463,2
1,2.83,598.3837181242961,1
1,2,718.3886879383863,2
1,1,878.8686299935762,2
0,1,856.7502262185371,0
1,22.63,582.3072567138752,0
1,1.41,736.5974590461519,2
1,11.31,560.827487714505,1
1,2,790.9384176534786,0
1,2.83,591.161103558079,0
0,1,794.6831862925592,1
0,1,722.6935846731521,0
1,11.31,573.0475644668331,0
1,4,663.4323052257969,2
1,11.31,641.4924188147779,1
1,8,564.1199896097078,1
1,1,689.1548482824419,0
1,1,710.7585213027505,2
0,5.66,565.9020912473807,2
0,22.63,558.5477219922268,1
0,16,538.1038998361873,0
1,16,574.657292741449,2
1,4,598.9615955561476,1
1,1,894.6904566937519,1
1,16,587.1657962095469,1
1,2.83,690.0399257667686,2
0,2,506.6841611410382,0
0,2.83,552.8324356832854,0
0,16,404.6753117308981,2
0,1,860.271762820048,2
1,2.83,950.1957034999577,1
0,28,539.1115160086883,1
0,16,543.193522038564,1
0,2,556.0133215599308,0
1,8,631.011777025833,2
0,5.66,625.2374400405643,0
0,1.41,651.293124487438,2
1,1.41,869.8355831184017,2
1,11.31,540.4075588962769,0
1,2,698.9466792870189,1
1,22.63,564.5538243506962,0
1,1,692.6576115470198,2
0,16,639.1652077509207,1
1,22.63,626.7550082998241,2
0,1,700.780663599744,2
0,1.41,656.3684106868095,1
1,16,552.5778009732676,0
0,2,532.5975095634021,2
1,16,562.9546774107439,1
1,2.83,759.1698362316492,1
1,16,556.3307616139355,1
1,22.63,605.3540873140264,1
1,2.83,726.5165186586273,0
1,4,622.4521595650003,1
0,2,787.1014889983599,1
1,16,579.6274482563604,1
1,5.66,536.0432701513673,0
1,2,608.4155065027517,2
1,4,606.3958368245039,0
0,2.83,515.2130585961459,0
1,5.66,654.486981032278,1
1,8,563.1314881079561,1
1,28,528.2038661466686,2
1,2.83,680.547102813307,0
1,2,636.4724286245291,1
1,1.41,634.938817695911,0
1,8,556.7181750129748,1
0,22.63,526.7258925614442,0
1,22.63,677.49728895933,1
1,4,600.1825450980505,0
1,11.31,504.90103550282583,0
1,1.41,742.640084076811,0
1,2.83,746.396799384911,2
1,22.63,578.8591067916968,2
1,8,460.36453723536397,0
0,1.41,506.57664112259226,1
1,16,603.3282736348156,1
1,4,679.1674332444018,2
0,1,755.059840863396,0
0,1,731.6139915287749,0
1,8,619.1531723357002,1
1,8,554.2035719172418,2
0,28,534.171739165231,1
1,2.83,622.0005754880731,1
1,16,567.2687901469544,1
1,22.63,598.5496061525737,2
1,16,568.8563317517037,2
1,16,599.9289343881173,2
1,2,635.8395965166892,0
0,1.41,718.1200585591796,1
1,16,520.2480674556682,2
0,4,622.3760422190026,1
0,1,941.7722780626718,2
1,22.63,561.2080744463128,1
1,4,604.8362845590418,0
1,5.66,595.1973709138656,0
1,28,672.7435388147569,1
1,28,587.0309695201286,1
1,11.31,537.0263103191064,2
1,28,509.2598629139502,1
1,2.83,625.5692160971194,1
1,1,559.2761274497207,1
1,22.63,536.9979796478219,0
1,2,622.9784956553885,0
1,2,634.0919695517186,1
1,2,594.6775201582568,2
1,4,563.252320128413,2
1,5.66,568.1412382959934,1
1,5.66,536.7822569442069,2
1,16,564.3343469796491,0
1,5.66,530.4501811970113,0
1,4,544.9954210125725,2
1,5.66,580.1821150180331,1
1,4,568.6600650510627,0
1,1.41,539.1756866856667,2
1,22.63,507.65627863984264,0
1,4,534.423984541263,2
1,22.63,499.8223359698386,2
1,8,531.7585120869808,1
1,2.83,546.262791895515,2
1,22.63,532.4541495388075,2
1,5.66,513.1694955807689,1
1,8,559.8898448874934,1
1,28,554.6459399929518,2
0,1,858.2968078158046,2
1,8,536.8935316296302,2
1,8,557.0834017421475,2
1,28,506.4325984308198,2
1,11.31,580.7173257758222,1
0,1,688.4977815038837,1
1,2.83,588.2437270602168,2
1,28,582.413752732009,1
1,8,640.632941334843,2
1,5.66,641.007384065233,0
1,5.66,560.5107303272234,2
1,22.63,521.3461369762626,0
1,5.66,609.6193893749842,2
0,1,563.1209067728378,1
1,28,615.9006064472123,1
0,4,627.430507081499,1
1,8,574.4579540405539,1
1,4,553.6082864828131,0
1,16,517.2040562697475,0
1,22.63,527.1037486259047,1
1,1.41,604.6540125275897,0
1,2,628.0793818586972,1
1,2.83,574.9119274519217,1
1,4,598.407952794787,0
1,8,538.2943638692268,2
1,1.41,633.437974773642,2
1,2.83,615.2957636768406,2
1,2,641.2384667714832,0
0,1.41,569.3184971637493,2
1,22.63,482.9266744195593,0
