CorrectResponse,Height_Rotation,RT,Face
1,4,559.430599966086,1
1,16,780.126099995337,0
1,4,481.530799934641,1
1,8,549.356299973093,1
1,8,1083.51689990051,2
1,4,899.037699968554,2
1,8,710.928999990225,4
1,8,713.298399987631,4
1,8,834.309199996293,4
1,16,661.29560005758,4
1,4,575.230200015008,6
1,4,548.467299955897,7
1,16,504.757100072689,6
1,16,617.224500103854,6
1,16,609.383300001733,6
