Correct Response,Height (deg),Reaction Time (ms),Target
1,1.41,476.79489996239545,0
1,7.0,798.8429000224173,2
1,2.0,487.36869991712274,1
1,0.35,626.9527001395077,1
1,0.25,659.4453999395669,0
1,2.83,523.1869000098854,1
1,0.35,563.2521999622882,0
1,4.0,481.0253999284655,0
1,0.35,676.62320012182,2
1,1.0,529.157999958396,1
1,4.0,727.8632000643015,2
1,5.29,578.5873998510838,2
1,0.71,499.36760012947025,0
1,5.29,592.9238000507653,2
1,0.71,540.880199810043,2
1,1.0,575.1102001494914,0
1,1.41,492.5628998871148,2
1,5.29,531.4872998832911,2
1,2.0,447.71849998228254,2
1,0.25,466.4439000743628,1
1,0.5,487.6458000480384,1
0,0.5,393.158900141269,0
0,1.41,457.0666000335664,1
1,0.71,389.5067000384629,1
1,0.5,382.3740000925213,2
1,2.0,524.1854000459612,1
1,1.0,486.3785999450088,0
1,1.41,666.4358000825346,5
0,2.83,418.1373001164943,4
1,2.83,594.061600099802,5
1,0.5,628.7578000310064,5
1,0.71,493.1526000700146,3
1,7.0,537.0890000458062,3
1,0.25,414.73330004096033,3
1,4.0,568.6508999760449,3
1,1.41,442.6698999568075,3
1,2.0,561.3866998437047,3
1,5.29,402.65210001684727,3
1,1.0,471.1658000569046,3
1,2.83,575.4270000006259,4
1,2.83,396.8598999171704,5
1,0.25,485.412499922812,5
1,2.83,528.773800059706,5
1,5.29,540.7328000846505,3
1,7.0,571.7420999980718,5
1,2.0,525.3814999568463,3
1,1.0,371.6218001763523,3
1,4.0,546.9635001472384,5
1,0.5,565.4549000873417,3
1,0.35,389.0421002260596,3
1,0.71,382.9057000666112,5
0,1.41,725.9805999319256,4
0,7.0,674.3824000559002,5
1,1.41,514.561599874422,5
1,7.0,529.7814999330044,3
