Correct Response,Height (deg),Reaction Time (ms),Target
1,2.83,701.9479000019282,1
1,1.41,565.968399868384,0
1,4,676.7164000785351,0
1,16,535.0216000816226,0
1,21.17,512.0345999030769,0
1,5.66,789.0985999266059,1
1,4,418.4972001249343,2
1,4,625.6671999590844,2
1,11.31,505.1297000619024,2
1,28,709.6309000635893,2
1,2,617.0030999938399,2
1,8,501.0391999977082,0
1,1.41,735.6560998605937,2
1,4,553.6867000637949,0
0,28,780.143900076896,1
1,28,699.9325000225008,0
1,2,638.3313999986649,2
0,5.66,761.7763001481444,1
1,5.66,608.999099816233,1
0,11.31,579.7993999449909,2
1,11.31,495.5664000017941,0
0,21.17,828.1560000041873,2
0,21.17,1015.9697001809627,2
1,21.17,598.931299989149,2
0,8,592.7504999572784,2
1,8,997.326300014779,1
0,2,1160.073300126046,2
1,2,574.6491001928598,0
0,1,761.3780000256747,1
1,1,680.5565000987053,1
1,2.83,465.89210000917313,2
1,1,735.1534999916703,0
1,16,929.6965999538452,2
1,21.17,591.9564000806213,4
1,28,611.0257001137734,5
0,8,489.69800002038477,3
1,8,590.7145999381692,3
1,16,477.29549999445675,4
0,2.83,545.450399863571,4
1,2.83,707.5718999850005,3
1,16,503.59189999386666,5
1,2.83,635.1505001085252,5
1,21.17,1006.3538001859934,4
1,11.31,569.7434998592735,4
1,1.41,822.0681999819726,3
1,2,616.0540999854356,3
1,2.83,478.19649987019596,3
1,21.17,809.5116000632197,4
1,2,633.852599888146,4
1,1,737.2697999244929,3
1,5.66,515.252899845168,4
1,11.31,329.39590001575647,5
1,11.31,354.63669989354906,5
1,8,375.0477000149339,5
1,1,538.5897001261264,5
1,16,543.6950998856128,4
1,5.66,587.4526000125707,3
1,1.41,387.0858999444544,4
1,5.66,559.8814999694378,4
1,28,599.4345999798179,4
