Correct Response,Height (deg),Reaction Time (ms),Target
1,16,381.03319999334866,2
1,1.41,640.0776000022097,1
1,1,802.1305999949482,2
1,4,622.8668000052357,1
1,5.66,583.8565999960201,0
0,1,656.9962999868812,2
1,1,758.4283000118239,1
1,16,675.1908999953093,2
0,1.41,706.7401999896765,2
1,1.41,742.9367000089633,2
1,11.31,712.4451999928942,2
1,21.17,634.8182999876235,1
1,21.17,429.47779999793505,1
1,28,485.9058000087179,2
1,8,535.9310999859963,0
1,11.31,579.6175000081212,2
1,2,497.08760000920387,0
0,2.83,537.1343999953615,1
1,2.83,701.5528999994649,1
1,2.83,568.4240999920667,2
0,11.31,621.9083999980148,1
1,11.31,994.3149999975367,1
1,4,532.5073000070779,0
1,5.66,573.6042000002135,0
1,5.66,500.66359999744685,0
1,28,715.7040999967512,0
0,4,613.7229999961937,1
1,4,638.5146000042232,0
1,1.41,652.2560000097519,1
1,2,1071.135899991882,2
0,4,576.420699996911,3
1,4,653.7174000053574,5
1,1.41,590.09540000387,4
1,8,644.5521999934363,3
0,11.31,645.8561999983294,3
1,11.31,1014.3144000115944,4
1,2,1109.8569999970869,3
1,28,787.0793000123604,3
1,2.83,795.8551999994461,4
1,2,810.825000001737,5
1,16,637.7117000023509,3
1,28,848.5867999928678,3
1,5.66,688.7855000035279,4
1,28,1159.364400003492,4
1,21.17,828.0751000069222,3
1,16,813.2870999919624,5
0,1,844.9176000079979,3
0,1,996.4200999905961,3
0,1,-91.54,5
1,1,927.1250000105147,4
1,21.17,856.4940000009165,3
1,8,712.0129000044335,4
1,21.17,443.3239000003459,5
1,5.66,747.3828000014555,4
1,2,669.7199999993109,4
1,1,1025.4907000138564,5
1,1,651.5277000083961,5
1,2.83,573.0767999861064,5
1,8,429.78619998883454,5
0,16,719.3554000053928,3
1,16,959.9930000052927,4
