Correct Response,Height (deg),Reaction Time (ms),Target
1,16,760.8754000042472,2
1,4,399.0030999933742,1
1,1.41,632.5159000056237,1
1,1.41,697.6918999947748,2
1,5.66,544.7210999931349,0
1,2,515.6642000014335,1
1,2.83,585.2529999914486,2
1,4,508.9964000011468,0
1,4,544.8788000006834,1
1,2,830.7937000003085,0
1,16,555.2483000004804,1
1,11.31,442.128400006718,0
1,16,562.9874999953108,1
1,2.83,634.9410000051512,1
1,11.31,536.5622999901325,2
1,16,735.0583999881428,2
1,2.83,623.4596000080137,1
1,28,819.436600003778,1
1,16,696.0665000018571,1
1,2,630.4846000069892,2
1,2,669.3840000019782,2
1,11.31,579.591900002365,1
1,21.17,738.8973000137275,1
1,4,531.9733000009228,0
1,5.66,545.6219999990799,0
0,28,-91.54,3
1,28,542.5981999955047,3
1,8,539.4090999992704,3
1,2.83,555.2018999964139,5
1,8,572.4497999993991,3
1,21.17,558.577400000454,5
1,1.41,812.7472999998508,3
1,28,587.591500000949,5
1,28,627.2076999970386,4
1,21.17,787.3129000012204,4
1,1,732.9562000026135,3
1,1,633.0338000056008,3
1,5.66,475.1888999975426,4
1,21.17,551.1722999884887,4
1,8,497.0281000072509,3
1,21.17,601.0525999967149,5
1,11.31,604.8348999987729,5
0,1,690.6217000008701,3
1,1,902.1475999992481,4
1,1,680.9936000003154,5
1,2.83,697.7624000077276,4
1,8,611.2547000024142,5
1,1.41,879.9997999971174,3
1,28,1123.5012000046345,4
1,5.66,635.4723000052991,5
1,1.41,1069.3557999997074,5
1,11.31,779.2524000045751,5
