Correct Response,Height (deg),Reaction Time (ms),Target
1,11.31,596.0016001766176,0
1,1,679.9120002245159,0
0,21.17,796.8025999428332,2
1,21.17,623.9770998065919,0
1,4,502.1579999295622,0
1,8,502.2274998766929,0
1,2,520.2318998338283,0
1,16,512.9756001108885,0
0,2.83,742.7693000347913,1
1,2.83,614.39000003092,0
1,21.17,790.2498999895156,2
1,1.41,982.005999917686,2
1,8,787.3055001539738,1
1,2.83,536.5119001647085,1
1,5.66,717.1012999308855,2
1,28,976.6605000761897,2
1,16,712.1273000077904,2
1,1,586.1539000464231,0
1,11.31,636.4452999835462,2
1,4,517.7227000524849,0
1,2,655.1703000725806,2
1,11.31,601.8230000329763,2
1,2,522.9141000011564,0
1,21.17,574.579800041914,0
1,1.41,572.1997001958639,2
1,21.17,532.529100105688,0
1,5.66,618.5250999690593,2
1,11.31,747.3732000501454,3
1,28,999.7450001822413,4
1,16,722.3703000047803,3
1,1.41,704.7271000040323,5
1,1,747.2888999903203,3
1,4,619.3806999647618,3
1,8,632.7368000341207,4
1,11.31,576.6939998423309,5
1,4,611.2255000328273,5
1,28,955.8162000314892,5
1,2.83,625.4588000295312,3
1,1.41,782.2604999230803,4
1,2.83,562.1162001328171,5
1,5.66,674.8940001992137,3
1,8,693.1782001914085,3
1,16,565.4701001761109,4
1,1,550.8858999522031,5
1,28,828.6992998612673,3
1,21.17,573.8881000136585,3
1,8,531.0212001489103,5
1,1,816.3632999924571,4
1,2,591.255500009805,4
1,2,537.6699001347274,5
1,5.66,628.9945999445022,3
1,1.41,594.2400999186189,5
