Correct Response,Height,RT,Word
1,2.83,518.232699887827,1
1,5.66,550.3421001452953,2
1,4,472.1747999396175,1
1,8,451.30450016260147,2
1,28,468.320400159806,2
1,2.83,505.1345000360161,0
1,21.17,499.7416000664234,0
1,16,407.7535000946373,1
1,5.66,506.14859995804727,2
1,5.66,424.70500006712973,2
1,2.83,505.49480010196567,2
1,1.41,659.3552999515086,2
1,11.31,584.1727000046521,2
1,1,470.7648001462221,0
1,21.17,313.99859994091094,0
1,11.31,314.2328000944108,0
1,2,313.2442000173032,0
0,1.41,576.0176998414099,1
1,1.41,767.1283999774605,1
1,2,502.1296000890434,1
1,2.83,331.8835000358522,1
1,2,443.340499823913,0
1,21.17,404.68130021728575,0
1,11.31,350.0781999286264,1
1,16,462.0845000576228,1
1,2,598.3733999859542,1
1,2.83,511.339100016281,0
1,1.41,454.9814999885857,1
1,28,411.2432998921722,1
0,28,347.96639991365373,2
1,28,402.64979999884963,1
1,28,509.00660006701946,2
1,2.83,342.10880001448095,0
1,11.31,359.3548999018967,0
1,16,344.1713998876512,4
1,16,385.91599993780255,3
1,4,346.5653999559581,3
0,28,452.64880003780127,5
1,28,536.5454002134502,3
0,1.41,385.5771999191493,5
1,1.41,410.77739995345473,3
1,8,489.7388000357896,4
0,21.17,455.47510002180934,5
1,21.17,456.6415999401361,4
0,11.31,377.78110004402697,3
1,11.31,575.538499917835,5
1,21.17,433.9082999471575,4
0,1,447.96920002810657,4
1,1,702.487999977544,3
0,5.66,642.1473000049591,3
1,5.66,751.2917001117021,5
1,21.17,457.5706000290811,3
0,5.66,477.7353999055922,5
1,5.66,450.3163000885397,3
1,2.83,491.8750000037253,5
0,2,510.84199983999133,4
1,2,320.27740002050996,4
1,28,361.1274000108242,4
1,1.41,742.2664001900703,5
1,2,529.0924999248236,5
1,8,529.9954998157918,3
1,16,549.6913999635726,5
1,2,495.4782001990825,4
1,1,534.5815999284387,3
0,8,683.9169000126421,5
1,8,439.63590002059937,4
0,11.31,604.1228998769075,3
1,11.31,371.8371998369694,3
0,16,607.3609999697655,5
0,16,502.2530999816954,3
0,16,544.3800000324845,5
1,16,446.578000145033,4
1,5.66,483.14710001833737,3
1,11.31,385.7727001272142,4
1,5.66,549.8377999141812,4
1,2,593.9077999759465,3
1,1,797.284200027585,5
1,8,525.6466999966651,4
1,5.66,393.0685999188572,4
1,4,431.1467999909073,7
1,28,491.29849992133677,8
1,4,512.3601999916136,8
1,21.17,288.3682001233101,7
1,1.41,521.8505998458713,8
1,28,321.2613998297602,7
1,28,460.5536998100579,7
1,2.83,456.3017999138683,6
0,1,544.0035000760108,6
1,1,548.7703999355435,8
1,16,499.48310007713735,8
1,1.41,666.748300133273,6
1,2,438.4433000199497,7
1,2.83,468.0994999911636,6
1,4,392.6190998721868,7
1,8,466.18719998188317,6
1,21.17,354.2131000980735,6
1,1.41,439.9148001652211,7
0,4,326.8417000621557,6
1,4,344.60039989463985,6
1,5.66,396.25719998404384,6
0,11.31,368.11269999854267,7
1,11.31,408.59930001571774,7
0,1,391.5648999940604,7
1,1,470.8208999913186,8
1,1,436.19139998592436,7
1,16,522.4725000411272,6
1,4,419.8517000153661,7
0,1.41,419.6409000400454,7
1,1.41,452.9068001396954,7
1,11.31,476.2636001072824,7
1,8,391.2327999100089,6
1,4,401.4912999086082,7
1,1,462.72470004297793,6
1,1,479.2422998547554,7
1,8,414.4139999374747,7
1,16,350.84559995122254,7
