Correct Response,Height,RT,Word
1,4,511.84690015763044,1
1,2.83,424.72929990291595,2
1,8,373.5651999562979,2
1,21.17,526.309899924323,0
1,5.66,459.7645000871271,0
1,16,488.25399990566075,2
1,8,424.30320003442466,0
1,21.17,491.3157999366522,2
1,2.83,395.73539996892214,2
1,11.31,398.30539998039603,0
1,2.83,442.97910009883344,0
1,5.66,462.3734000455588,0
1,2,486.07849998772144,1
1,2,528.7181001007557,0
1,1,496.9648999944329,2
1,5.66,437.8772000167519,1
1,1.41,362.95459995418787,1
1,1.41,422.5187000669539,0
1,1.41,522.6170000936836,2
1,28,820.5027998741716,1
1,5.66,414.7109998706728,2
1,2,598.8416999429464,1
1,2,440.9975997954607,0
1,8,573.1865998208523,1
1,2.83,397.54800003394485,2
1,5.66,469.1001001596451,0
1,28,441.2776000648737,0
1,4,366.8546999655664,1
1,16,509.07060008868575,0
1,28,342.4671000652015,2
1,1.41,707.3558999076486,0
1,1.41,677.0393000300974,0
1,4,501.82220007665455,3
1,1,717.4230000786483,5
1,1.41,518.1388998720795,4
1,8,523.3971999809146,5
1,2.83,532.6647001169622,4
1,21.17,562.2377998046577,5
1,5.66,632.8784000910819,4
1,21.17,436.98410008475184,4
1,4,551.1851999294013,5
1,28,454.96750011481345,3
1,1,560.7322998661548,3
1,2.83,570.2584001086652,3
1,28,437.3954999577254,3
1,21.17,476.7084000017494,5
1,5.66,487.69189993292093,3
1,21.17,502.83369997888803,5
1,11.31,457.30950001999736,3
1,2,432.4607999846339,3
1,1,468.9768999200314,3
1,2,441.6339999847114,3
1,1,397.20980001986027,3
1,16,505.04499993659556,4
1,28,489.1872999109328,3
1,4,529.6579000391066,5
1,4,485.0271997824311,3
1,21.17,463.89640000090003,3
1,16,517.0693999938667,3
1,28,509.5041998978704,5
1,1,535.2801998928189,3
1,11.31,544.2470001839101,5
1,21.17,496.12540000490844,4
1,1.41,434.88189991004765,3
1,5.66,609.2269000913948,7
1,16,468.5885998737067,8
1,8,342.62610011175275,6
1,5.66,435.6135001257062,6
1,1.41,534.2490001898259,8
1,11.31,483.5946000497788,6
1,1,572.6434001084417,6
1,28,517.5467999037355,7
1,4,400.9115001503378,8
1,2,351.5084001086652,6
1,16,394.32449981942773,6
1,11.31,420.9088000319898,6
1,4,441.53919996134937,8
1,1,485.8578000534326,8
1,8,477.5990000311285,6
1,11.31,463.8589999489486,8
1,11.31,417.81419998407364,7
1,16,447.9106999319047,6
1,2.83,640.6833999175578,7
1,2,389.03869985044,8
1,21.17,422.03070007637143,6
1,4,432.4926002267748,6
1,16,765.1570999845862,7
1,2,412.1575999855995,8
1,2.83,629.5587999597192,7
1,8,441.45529990457,8
1,16,387.29179993644357,8
1,11.31,326.2826999966055,8
1,28,580.3462999723852,7
0,1,480.18250002898276,7
1,1,627.40579986386,6
1,8,555.5492999814451,7
1,1.41,430.7518000099808,6
