Correct Response,Rotation (deg),Reaction Time (ms),Word
1,0,398.6707999687642,0
1,180,429.4939000941813,0
1,150,368.6998999295756,0
1,30,497.1154999770224,2
1,150,606.1327999308705,1
1,-120,726.8683000551537,1
1,180,472.85930002946407,2
1,-60,382.6856000199914,2
1,90,505.03350008185953,1
1,60,477.63400006480515,2
1,120,471.2470000926405,1
1,90,340.1355000063777,1
1,-120,558.3922999761999,1
1,-150,483.5606999080628,0
1,-30,461.86450001224875,0
1,180,457.8161000357941,2
1,120,727.0458000097424,2
1,-120,490.3172999005765,0
1,120,534.2194999651983,2
1,60,384.29199991188943,2
1,-30,470.60570009890944,0
1,-90,508.8819000488147,1
1,90,488.37450000829995,2
1,-30,432.451400029473,0
1,180,364.1632999610156,0
1,-90,452.33840000256896,2
1,90,506.2615000028163,0
1,150,503.40270000416785,1
1,150,462.02469995152205,0
1,-60,415.98800004832447,0
1,0,500.0611999388784,2
1,30,537.712000016123,0
1,-90,530.9650000967085,3
1,120,681.8406999194995,5
1,-30,766.8056999649853,4
1,0,454.70880000758916,4
1,150,962.7699999222532,4
1,-90,431.7172000268474,4
1,-60,731.8148000016809,5
0,180,770.6036000130698,4
1,180,464.32820002920926,3
0,30,842.8215000862256,5
1,30,489.54920010548085,3
1,-60,524.555999957025,4
0,120,-109.0,4
1,120,672.1041000531986,5
1,-120,577.3806999754161,3
1,-150,608.2944999765605,3
1,180,952.077699996531,4
1,60,578.1641000034288,3
1,30,511.9395000478253,3
1,30,384.2109999936074,4
1,120,530.2769999802113,3
1,-120,498.8375999350101,3
1,-90,638.3758000414819,4
1,0,444.556099999696,3
1,-90,536.3225000295788,3
1,-30,468.9319000430405,5
1,90,515.8554000630975,3
1,0,486.6251999596134,4
1,-60,478.71340001840144,4
1,-150,432.4422999601811,3
1,-120,695.0745999896899,4
1,-90,441.38100003730506,3
1,120,734.0804000236094,5
1,-90,695.5730999438092,4
1,150,443.16839991044253,3
1,-120,1157.3376999553293,7
1,90,470.65539989527315,6
1,-30,393.09159997757524,6
1,-120,564.9489999599755,8
1,-30,405.685400063172,7
1,60,588.2169999498874,7
1,-30,396.22649998310953,8
1,0,455.8793000727892,7
1,180,803.2653000522405,7
1,150,430.75479991640896,6
1,30,490.33550003916025,7
1,-150,897.2894000438973,7
1,180,421.7542000664398,6
1,90,431.5569999711588,6
1,-150,525.4287999672815,7
1,60,504.30500000622123,8
1,0,389.14359995070845,6
1,120,450.504900011234,6
1,90,441.4636999685317,8
1,150,474.37469992693514,6
1,-60,533.462500021793,7
1,-60,406.01830003689975,6
1,-60,385.21180004719645,7
1,60,463.7104999823496,6
1,60,520.8035000218078,7
1,-150,488.04400005284697,7
1,0,427.9914999464527,6
1,60,445.6830000821501,6
1,30,451.82939996849746,6
1,-150,513.2724999533966,8
1,-150,402.23269996605814,6
1,30,522.118300021626,7
