Correct Response,Height,RT,Face
1,2.83,432.0355000058189,2
1,1,400.1688000247814,2
1,16,395.5316999894567,0
1,1.41,526.3461999678984,1
1,2.83,425.12440000101924,0
0,28,429.18629996385425,1
0,28,435.788500003051,1
1,28,528.6352999941446,2
1,5.66,400.3025000533089,2
1,11.31,443.636899985373,0
1,1,624.9535999926738,0
1,21.17,526.8010999974795,1
1,16,516.2266999799758,0
1,1,482.22519998345524,2
1,8,370.3403000221588,2
1,2.83,449.67410002974793,2
1,4,361.65530001418665,2
1,2,385.90059999516234,2
1,1.41,420.4726000283845,2
1,5.66,444.36700001498684,0
1,5.66,447.664899981115,0
1,2.83,458.8531000157818,1
1,11.31,451.56899996474385,2
1,28,440.1000000038184,2
0,16,501.49930000444874,1
1,16,353.83229999244213,1
1,21.17,337.46349997492507,1
0,8,453.3683000449091,0
1,8,440.52649999177083,0
1,2,456.07589999819174,2
1,5.66,405.0866000438109,2
1,8,504.98119997465983,1
1,28,619.427299996838,1
1,2,503.2323999879882,1
1,5.66,400.1460000257939,2
1,1.41,580.5276000141166,1
1,1,641.3658999921754,3
0,8,394.35199997061864,3
1,8,495.25589996157214,5
1,11.31,385.84850000590086,3
1,1,547.2753999605775,3
1,1.41,529.4203000343405,3
1,4,371.7793000363745,4
1,11.31,528.6595000037923,4
1,21.17,464.77730001462623,5
1,21.17,420.38239998184144,3
1,4,479.24419998563826,5
1,11.31,367.6156999976374,5
0,4,288.8823999641463,4
1,4,486.8737999899313,4
1,21.17,535.3544999929145,4
1,16,405.7368000471033,4
1,28,481.60280001722276,4
1,8,475.20809998642653,5
1,21.17,398.4575999751687,3
1,1,470.473500023596,3
1,16,390.3437999510206,3
1,11.31,437.13830003654584,4
1,8,419.5964999930002,3
1,1,614.7973000155762,4
1,5.66,509.96160000469536,4
1,4,496.1887999637984,4
1,16,461.7063000299968,5
1,2.83,458.6120999851264,3
1,2,487.2988000246696,4
1,2.83,441.4975999938324,3
1,1.41,508.4285999732092,3
1,2,473.6822000090033,4
1,21.17,422.5116999554448,4
1,11.31,474.52949999971315,3
