Correct Response,Rotation (deg),Reaction Time (ms),Target
0,90,454.00130000454374,0
0,90,478.76160000707023,1
0,90,527.1706999887247,1
1,90,451.75619999319315,0
0,-120,572.0018999967724,0
1,-120,520.0232000174001,1
1,180,501.23190000560135,0
1,-60,465.718700023368,2
1,60,416.5915999878198,0
1,30,396.94159998581745,1
0,-120,445.60399997537024,0
1,-120,527.770399985835,2
0,-90,582.4722000074107,1
1,-90,524.6296999943443,1
1,-90,681.8189999870956,0
0,120,442.7755000037141,0
0,120,524.9778999972623,2
1,120,458.54359998740256,2
1,150,372.40479999710806,0
1,120,568.6295999879949,1
1,-60,494.6237000080291,0
1,-150,429.72290000435896,1
1,180,506.53539999295026,1
1,-150,450.787200007122,2
1,-120,625.2209000198636,1
0,0,590.1658999759238,0
0,0,668.8854000207502,2
0,0,519.2243999885395,0
1,0,491.178800028516,1
1,120,674.2447000255343,1
1,-150,601.0903000100516,0
1,60,545.7078000148758,0
0,30,642.8980999884661,1
1,30,487.918099996401,2
1,90,575.6570999769028,0
0,0,450.7315999912098,0
1,0,496.1930999965407,2
0,-30,524.8691000128165,1
1,-30,590.5594000036363,1
1,0,744.6225999996532,3
1,0,575.3512000050396,4
1,60,353.4727999907918,5
0,150,651.9128999756649,4
1,150,521.6495000026189,3
1,150,648.9191999975592,4
1,-120,759.9054999849759,3
1,30,466.7506999943871,5
0,-30,519.9112999802455,5
1,-30,598.9892999900039,3
0,180,759.1652000232134,3
1,180,437.3660999957938,3
1,150,508.87320001167245,5
0,120,734.1844000006095,4
1,120,650.0728999930434,3
0,-120,513.3258000100031,4
1,-120,522.0421000234783,3
1,-30,503.7152999979444,4
1,30,453.2735999932047,5
1,90,503.496599991573,5
1,-60,487.74619999714196,3
1,-90,495.1864999860991,5
1,90,449.986999996705,4
1,-150,733.3415999859571,4
1,-60,423.6043000095524,4
0,180,599.5251999960747,5
1,180,531.4321000154596,4
1,120,484.61840001656674,5
1,60,521.7065000000875,5
1,-90,442.8006000202149,5
1,-30,469.2269999908749,5
1,-180,501.23,0
1,-180,506.54,1
0,-180,759.17,3
1,-180,437.37,3
0,-180,599.53,5
1,-180,531.43,4
