CorrectResponse,Height_Rotation,RT,Face
1,16,539.095900076441,2
1,16,852.850399966352,0
1,8,866.135400076397,1
1,8,945.22109994106,0
1,16,518.225600066595,5
1,4,779.54449999053,3
1,4,853.937700096518,3
1,4,844.747699968517,4
1,4,765.328800011426,5
1,16,1093.11680000648,3
1,8,572.925500044599,6
1,8,595.890999943018,8
1,8,441.128299975768,6
1,4,614.587300046347,8
1,16,527.966500082053,7
