Correct Response,Height (deg),Reaction Time (ms),Target
1,1.41,568.902793046087,0
1,1,640.1745706647635,2
1,4,436.60845578089356,1
1,16,538.9985741898417,2
1,21.17,551.916336812079,1
1,11.31,530.9929411709309,2
1,2,579.6448957957327,2
1,2.83,460.47346264496446,1
1,1,571.3190922364593,2
1,2,539.8126548938453,1
1,21.17,398.47912703081965,2
1,2,675.3339582905173,0
1,1,570.5592838898301,0
1,11.31,513.7228371426463,1
1,8,509.7268467620015,0
1,16,477.7159189656377,2
1,16,434.98166108876467,2
1,28,524.8840974494815,2
1,11.31,470.0789253078401,1
1,11.31,473.7591819688678,0
1,4,522.2377396970987,1
1,21.17,447.48777540773153,1
1,1.41,551.7183632440865,0
0,28,456.3921393677592,0
1,28,488.8355365805328,1
1,8,507.46892642602324,1
1,16,452.9975784793496,1
1,2,529.6515009216964,0
1,4,551.1520916447043,2
1,2.83,419.630874119699,4
1,8,662.7165686190128,4
1,21.17,542.5696044079959,3
1,11.31,556.0106310844421,4
1,1,544.7899780087173,4
1,2.83,415.3235882371664,4
1,5.66,525.9063911475241,3
1,4,547.0100107453763,5
1,4,455.78012818843126,5
1,5.66,703.6806723885238,4
1,28,392.5621120110154,4
0,28,413.08102820441127,3
1,28,711.9760976023972,5
1,21.17,520.8648966476321,3
1,1.41,522.8930997513235,4
1,11.31,500.70369866117835,5
1,1.41,583.649760749191,4
1,5.66,556.70899868384,4
1,2,454.91928577795625,4
0,1,526.1699000224471,5
1,1,632.0692679695785,3
0,16,592.126093044877,4
1,16,481.1964954100549,5
1,5.66,540.6202498674393,3
1,5.66,519.7767263129354,3
1,2.83,587.8048121780157,4
1,8,526.0285881198943,3
1,2.83,506.653139539063,3
1,28,528.954156845808,3
1,8,556.8550896681845,4
1,1.41,537.7731879092753,4
