Correct Response,Height,RT,Word
0,1,988.5144999101758,1
1,1,769.4266000147909,0
0,5.66,603.4036001041532,1
1,5.66,639.3464998658746,1
1,4,542.5334998257458,1
1,28,628.914300058037,0
1,8,563.9311998933554,2
0,21.17,904.3127002045512,1
1,21.17,492.4075002167374,1
1,4,499.62840013578534,1
1,2,606.252700028941,1
1,21.17,390.1220999509096,1
1,28,602.3867998123169,0
1,2,592.8156999256462,2
1,2.83,783.5876999273896,0
1,11.31,542.1389000806957,2
0,1,565.9264998361468,2
1,1,747.4096000045538,0
0,2,450.66620007529855,0
1,2,857.860800050199,1
1,28,517.5938999131322,2
1,1,625.9886000156403,1
1,16,537.0015000775456,2
1,8,903.497799936682,2
1,1.41,499.48779999651015,2
1,16,482.17599995806813,2
0,28,563.2883000038564,0
1,28,445.2758998926729,0
1,11.31,506.37460004910827,0
1,1.41,755.9238001089543,2
0,11.31,571.1575000863522,1
0,11.31,478.24609995260835,2
0,11.31,662.9507999718189,1
1,11.31,596.1497001666576,2
1,11.31,522.22049998492,2
0,8,781.0937000289559,1
0,8,494.0105999670923,2
1,8,453.9825999494642,2
1,21.17,369.9189000148326,2
0,4,630.3318999093026,1
1,4,575.6402999944985,0
1,4,498.677600113675,0
1,8,405.88929986953735,0
1,1,588.2841999959201,0
0,2.83,639.1645001098514,4
1,2.83,582.6975998319685,5
1,1.41,535.2438999656588,4
1,28,586.2935999725014,3
1,1.41,683.1400000341237,3
1,21.17,560.111399911344,4
1,21.17,535.0940001048148,4
1,4,457.17779983207583,3
1,1,657.0455000586808,4
1,16,500.0400000102818,3
1,16,325.8474000580609,5
1,2,479.3128000423312,4
1,16,517.5704000834376,5
1,5.66,395.495200002566,3
1,1.41,537.0704999044538,4
0,1,549.6215000133961,4
1,1,493.9205999802798,5
1,2.83,686.8266001660377,5
1,2.83,498.59259993210435,3
1,11.31,508.2169998753816,4
1,2.83,497.4598001539707,4
1,5.66,488.5042001809925,4
1,11.31,497.0457997955382,3
1,8,593.4600000586361,5
1,28,521.3597998339683,5
1,28,664.1234999373555,4
0,16,298.3954001069069,4
1,16,511.383899891749,4
1,8,512.4442998170853,5
1,5.66,517.6393999103457,3
1,1.41,487.15950006991625,5
0,11.31,508.37620015628636,5
1,11.31,390.6245999354869,5
1,2.83,488.1632001455873,3
1,8,530.5499999634922,5
1,1,715.1103000473231,3
1,4,516.6047000642866,7
0,2,404.23219994083047,8
1,2,330.1908999532461,8
1,1.41,443.8627000749111,8
1,16,678.4000000301749,7
1,2.83,631.0241999421269,7
1,2,439.6989999189973,8
1,5.66,583.3853999469429,6
1,8,621.003499891609,6
1,21.17,553.2971999458969,6
1,5.66,559.8453000970185,8
1,11.31,491.6366000510752,8
1,28,494.96129987202585,8
1,1.41,508.74110002443194,6
1,11.31,447.09430000185966,7
1,2,425.4014000147581,6
1,5.66,500.8014998715371,7
0,4,410.362699938938,7
1,4,499.1170001998544,6
1,2.83,433.9710999596864,7
1,5.66,467.53039996512234,8
1,21.17,572.3206002116203,7
1,1,477.71109983697534,8
1,2,572.5863000229001,8
1,1,519.266999963671,7
1,16,465.5882000774145,8
1,5.66,608.1804001554847,8
1,1.41,540.6519001666456,6
1,4,503.9077000077814,8
1,21.17,516.4738001152873,7
1,8,569.0828000046313,6
1,16,562.7504998669028,6
1,28,504.4507998358458,7
1,2,624.8363002054393,7
