Correct Response,Rotation (deg),Reaction Time (ms),Word
1,30,605.3349999096245,1
1,0,519.6120999138802,1
1,120,600.8117000423372,2
1,180,789.8301001954824,2
1,90,402.2466001883149,0
1,150,704.2666999008507,1
1,-60,710.1612001974136,2
0,-90,1168.6384002063423,2
1,-90,535.1422998905182,0
1,-30,494.2336000353098,0
1,90,825.2769999057055,2
1,30,545.5012998394668,0
1,-60,420.726600041613,0
1,120,802.2666000146419,0
1,30,815.9019001144916,1
1,0,615.2626999504864,2
1,-30,490.98989989981055,0
1,180,669.9993002079427,0
1,-150,612.1476000957191,2
1,60,526.1582000497729,0
1,120,517.3179001398385,0
1,150,833.5212999340147,1
0,-150,572.9835999049246,2
1,-150,489.10269996523857,0
1,-150,623.3590000160038,2
1,120,473.9715998843312,0
1,30,480.9630000349134,0
1,150,472.59700012765825,0
0,150,636.4377000685781,1
0,150,536.0137000065297,1
1,150,858.1275001019239,2
1,90,638.8018999099731,2
1,-150,819.5189998336136,1
1,180,770.0901999454945,2
1,30,568.4102998897433,0
1,-90,1152.0420000273734,1
1,-90,720.2983998544514,5
0,-150,832.1474999506027,3
1,-150,264.1760000810027,4
1,150,592.446000020951,5
1,-60,722.8173999432474,4
1,-90,938.8113999124616,3
1,60,753.7447998151183,5
1,60,468.4006999563426,4
1,-120,769.8856000173837,3
1,0,488.10070001892745,5
1,90,654.0163000430912,5
1,-120,658.085799947381,5
0,120,524.7683000601828,5
1,120,463.6294000633061,4
1,-90,521.1975001115352,4
1,150,790.1443000268191,3
1,-30,683.3538000322878,5
1,-150,642.7365000676364,5
1,-30,785.2906998563558,3
1,0,754.0713000893593,3
1,30,581.3824999462813,5
0,180,819.7213000934571,3
1,180,597.2599998898804,5
0,90,627.0127998981625,3
1,90,598.3288999963552,5
1,120,628.3500000685453,5
1,60,601.7020998373628,4
1,-120,786.9906999953091,3
1,-60,545.888000106439,5
1,-30,719.5823999904096,3
1,180,922.7782999482006,3
1,120,601.6677000410855,5
1,180,598.5600000098348,3
1,-120,678.306800018996,3
1,-30,689.7645999528468,5
1,-90,545.4474000111222,4
1,60,656.9120999742299,6
1,60,856.7827999908477,6
1,120,678.6398998778313,8
1,-120,827.5004999563098,8
1,-60,748.5883000157773,8
1,0,507.0597000271082,7
1,-30,664.5805998090655,8
1,0,485.8141000699252,6
1,90,493.8004998806864,7
1,30,604.2693000603467,6
1,-60,817.7017000820488,6
0,180,-109.0,6
1,180,566.8906999602914,6
1,-90,680.238000055775,8
1,-120,783.8678000811487,8
1,-120,506.65120005980134,7
1,-60,561.2178998384625,6
1,-120,449.65980009548366,7
1,-150,761.0033999048173,6
1,30,761.5617000814527,6
1,60,525.665000019595,7
0,-90,699.1714999862015,8
1,-90,571.7337000500411,6
1,150,775.4856999348849,6
1,60,457.71159993857145,7
1,0,775.2760999687016,8
1,180,836.1375999487936,8
1,0,566.8349000010639,6
1,90,774.7449999991804,6
1,90,574.2645998802036,6
1,150,463.50009989365935,7
1,-60,431.4368001036346,6
1,-150,517.9461999181658,7
1,-30,483.25440002046525,6
