1,14,909.614999997299,2
1,14,941.088799998849,2
0,2,627.09979999681,0
1,2,809.993800009121,0
1,4,574.810699996757,2
1,10.58,691.537499995772,1
1,5.66,605.154599994873,1
1,8,441.251800003098,1
1,1.41,729.500799993272,1
0,2,490.954299996244,2
1,2,508.398499995107,1
1,1.41,810.052500004983,2
1,4,635.114599994719,2
1,5.66,868.370900003808,1
1,2.83,898.313199999845,0
1,2,985.768099999856,2
1,5.66,578.55849999805,1
1,10.58,620.221200006651,1
1,8,470.66669999958,1
1,10.58,395.328400002196,1
1,4,627.131000001552,2
1,4,486.999000001103,0
1,4,607.541000005309,1
1,2,566.784499999355,2
0,5.66,527.806300000972,0
1,5.66,797.242000001003,0
0,5.66,843.148400003426,0
1,5.66,461.019099996062,1
0,1.41,647.485299996785,2
1,1.41,668.687799989581,1
1,1.41,588.943799987189,1
1,2.83,438.467300002682,1
0,2.83,422.373599998988,0
1,2.83,694.703400004525,0
1,2,695.731700005578,2
1,8,552.623500000206,2
1,5.66,565.792100009727,0
1,2.83,676.543499998385,0
1,14,631.557199988035,0
1,2.83,544.641399989356,1
1,4,646.815100001274,2
0,2,847.562199997352,2
0,2,756.703399995328,0
1,2,1093.80479999572,0
1,8,603.527600004324,1
1,4,593.592000005171,1
1,2,991.204099992043,2
0,8,-91.86,0
1,8,591.62550000519,1
1,10.58,634.934100002735,0
1,2.83,835.949799992247,1
0,4,-91.86,0
1,4,508.188099993728,0
1,14,574.619499996058,1
0,14,571.045000004685,0
1,14,568.609399997964,2
1,1.41,685.937499991721,0
0,14,-91.86,0
1,14,479.302799999001,0
1,4,679.125600000131,1
0,2.83,487.813699990963,0
1,2.83,876.370500002392,1
0,1,744.080699995263,1
0,1,667.667299989713,2
1,1,902.12569999903,0
1,1.41,816.75600000062,2
1,5.66,660.584300000207,0
1,5.66,705.615200000918,0
1,8,557.528599995291,0
1,1,737.12770000611,0
1,5.66,674.351300011491,1
1,4,689.520599990371,1
1,10.58,814.061700003091,2
1,8,646.816399996621,0
1,14,575.433300008168,0
1,14,773.989200010416,1
1,2,813.456300006234,1
1,1.41,1106.6641999937,1
1,8,596.849900001413,2
1,2,867.517500010305,1
1,1,1073.06080000171,1
1,4,618.648999996819,2
1,10.58,1075.14450000644,1
1,1.41,667.755599992685,0
1,14,561.616200008299,2
1,8,490.88650000385,2
1,1.41,707.075899991193,2
1,1.41,879.88150000501,0
0,8,-91.86,1
1,8,657.433399989256,1
1,5.66,652.955099998959,0
1,2.83,506.861400005161,0
1,1.41,632.794299992835,0
0,14,741.578400004525,1
1,14,988.540899998494,2
0,14,841.847700009109,0
1,14,801.87510000587,0
0,4,669.566099998062,2
1,4,841.58779999461,0
1,10.58,594.558099998264,2
0,14,540.546199991237,1
1,14,543.612000009031,0
1,4,652.423000007272,1
1,5.66,695.324499989962,2
1,10.58,589.244700008291,0
1,10.58,544.446799991871,1
1,2.83,674.18899999802,1
0,1,806.104300005697,2
1,1,905.122900003786,0
1,2.83,621.75409999372,1
1,2,707.974799996461,1
1,8,633.867499986533,0
1,2,661.249700002824,1
1,2,579.067099999972,0
1,5.66,531.701400003382,1
1,5.66,518.097499997108,1
1,10.58,635.406800007783,2
1,14,606.856600003536,2
1,10.58,572.008799994816,2
0,1,684.164299993878,0
1,1,897.841699989382,0
1,2.83,597.177699994515,1
1,1,797.332600006936,2
1,1,583.065300001632,1
1,1,451.015200000708,0
1,1,834.249299995005,0
1,1,543.300399993765,1
1,2,694.869500003275,2
1,10.58,805.652600000482,2
1,10.58,416.519999999306,0
1,1,554.855700000641,2
1,1.41,537.383699993822,2
1,1,723.198599997428,1
1,14,550.047900004298,0
1,4,514.601599993054,1
1,2.83,1117.95659999234,2
1,2.83,659.132300003418,2
1,8,563.090299998745,0
1,8,587.696500006584,2
1,1.41,532.31650000134,2
1,1,507.723299990627,2
1,1,592.949099999256,0
1,1.41,557.962000006679,2
1,2,584.995500001693,1
1,8,605.723300003316,1
