Correct Response,Height,RT,Word
1,1.41,590.0440001245588,0
1,28,582.108699887991,2
0,8,578.7236999571323,2
1,8,470.4877998996526,2
1,8,478.9188999533653,0
1,28,591.3180999308825,1
1,11.31,360.86040007323027,2
1,21.17,583.1551998239011,2
1,2.83,552.8049000389874,0
1,11.31,473.5114999897778,2
1,4,528.7712998073548,1
1,4,481.10140015743673,0
1,5.66,486.09860002435744,2
1,21.17,422.65110014379025,2
1,2,469.1892999075353,0
1,4,333.6734000444412,1
1,21.17,389.83390008471906,2
1,16,438.5411999505013,1
1,21.17,486.5403000116348,2
1,28,434.2001000735909,2
1,11.31,318.6280999183655,0
1,4,459.9322999678552,1
1,21.17,444.6054999101907,0
1,2,560.8970999568701,2
0,1.41,452.8037998210639,2
1,1.41,585.7161999996752,1
1,1,401.57719998061657,2
1,5.66,402.3328001461923,1
1,16,374.43330016359687,0
1,16,476.61829989776015,2
1,2.83,374.4141000173986,0
1,2.83,556.7783000264317,0
1,4,544.6802998743951,1
0,2,546.9776999056339,1
1,2,526.7340000104159,2
1,16,592.1094000190496,5
0,2.83,617.6686998773366,3
1,2.83,794.4403001423925,4
1,1.41,797.6208999138325,5
1,11.31,549.1466998904943,4
1,2.83,769.6790000740439,3
1,16,914.6862001474947,3
1,5.66,522.8026999942958,4
1,16,676.9692999627441,4
1,8,411.2826999593526,5
1,11.31,626.627599991858,3
1,1,827.368300113827,3
0,1,948.7654000371695,3
1,1,628.4162001069635,5
0,2.83,821.697200121358,4
1,2.83,654.0114001221955,5
1,2,831.4213998932391,5
1,5.66,770.1366999503225,3
1,1.41,600.3533000443131,4
1,28,1102.967800045386,4
1,1.41,722.1620999593288,5
1,8,730.3298999872059,5
1,5.66,821.5348999332637,3
0,8,814.5503999516368,3
1,8,815.6667998377234,4
1,8,554.2636999711394,4
1,4,551.7747001107782,4
1,8,633.5079001113772,5
1,1,712.5158001985401,4
1,11.31,746.7619999628514,5
1,16,551.6298999395221,5
1,11.31,625.3040001578629,3
1,21.17,538.8210999630392,4
1,11.31,625.5494001638144,5
1,28,1031.875400044024,4
1,8,561.5487000290304,5
1,1,468.9387999791652,8
1,4,527.0537998843938,7
1,2,460.1104999277741,6
1,21.17,470.82590002939105,8
1,1,557.7361001018435,6
1,16,499.5638999938965,6
1,2.83,490.98780000023544,7
1,5.66,500.03110005892813,8
1,2,478.3197000473738,8
1,1.41,452.11299991607666,7
1,5.66,433.1657001134008,8
1,1.41,335.2820998374373,8
1,2.83,462.17410004138947,8
1,2,333.9256001021713,8
1,2,585.0673999488354,6
1,5.66,443.8340998571366,6
1,21.17,540.2029998917133,8
1,28,407.28069998696446,8
1,11.31,639.2980999629945,6
1,5.66,477.5491000004113,6
1,28,665.81359988451,6
1,1,681.6498999800533,7
1,1,523.0106000639498,8
1,16,524.480500197038,6
1,4,624.4371998440474,8
1,4,406.593099873513,8
1,21.17,539.6425998155028,6
1,2,633.0752001926303,6
1,2.83,783.3943000845611,6
1,1.41,468.74860016070306,6
1,8,688.4400001112372,8
1,28,552.9458000641316,8
