Correct Response,Height,RT,Face
1,4,1756.9967324161553,1
1,28,761.4019781613024,1
1,8,631.4642953548173,2
1,5.66,839.2389089785866,2
1,2.83,647.2226232872345,0
1,11.31,750.4919464154227,2
1,2.83,780.278725829703,2
1,2,778.3276654990914,1
1,28,1048.4549725260877,2
1,1.41,880.8590263324731,1
1,4,736.4938735809119,0
1,8,919.1098440824135,1
1,1,793.7088202888845,1
1,28,822.112176410883,2
1,1,718.0089763787691,0
1,28,554.0318443345313,2
1,8,582.4724057747517,1
0,2,623.8583685844787,1
1,8,960.1496950708679,1
1,8,902.4790685944026,2
1,5.66,827.0789152011275,1
1,16,875.0799146291683,2
1,1,1537.564226098766,0
1,8,746.5085884541622,0
0,1,1575.7133265688026,2
1,5.66,866.1943298429833,1
1,2,769.3888327412424,1
1,11.31,876.652095153986,2
1,2.83,936.028704752971,2
1,5.66,911.1690694808203,0
1,2,1145.3645762376254,0
1,4,655.6248803208291,0
1,28,1025.5573202448431,0
1,16,820.5976811877917,0
1,22.63,638.7131876472267,0
1,4,901.2949838725035,2
1,2,639.4303286142531,0
1,8,927.5745650811587,1
1,8,663.1557137952768,0
1,4,529.6859154659614,1
1,2,921.7579067262704,0
1,16,781.5665758389514,2
1,8,834.4288421030797,0
1,16,940.9800835528586,1
1,4,987.3839851243247,1
1,1,889.756899108761,1
1,8,1015.2029788841901,0
1,2,806.7951922530483,2
1,11.31,869.8049519953202,2
1,4,680.131235774752,0
1,5.66,674.9071317826747,1
1,1,754.6828349368297,2
1,2,1765.7904985790083,1
1,2,633.0354518868262,0
1,28,616.4408577169525,0
1,5.66,686.7449070523435,1
1,4,638.0322279946995,2
1,11.31,479.4259732007049,2
1,1.41,597.7788086020155,1
1,22.63,680.9855926694581,2
0,22.63,488.6778084655816,0
1,28,652.4276126219775,2
1,8,612.087494610023,0
1,2.83,758.9522300841054,1
1,2.83,657.4892420321703,2
1,4,530.2364858507644,2
1,28,552.5398770987522,2
1,2,768.2576546540076,0
1,4,769.685792587552,1
1,22.63,618.5089953251008,1
1,28,1059.6411427941348,1
1,28,724.6421036506945,2
1,2,807.7714050850773,1
1,2.83,622.7087585066329,2
1,1.41,809.2493776639458,1
1,28,775.6352295400575,0
1,28,719.6753648604499,1
1,11.31,664.7808009656728,0
1,1,1049.3403907385073,0
1,8,575.8324518392328,1
1,2,679.2785855432157,0
1,1,875.7786236019456,1
1,8,655.664474965306,2
1,8,688.0569917157118,1
1,2.83,760.5312372725166,0
1,28,678.6068418878131,2
1,5.66,567.3708028407418,0
1,11.31,711.1915292043705,1
1,4,590.2326151335728,1
1,8,944.8419269065198,0
1,2,639.7907764294359,0
1,28,591.3016705853806,0
1,11.31,572.801413389243,0
1,2.83,702.8711921266222,0
1,5.66,617.4979665083811,1
1,1.41,728.6599362596462,1
1,2.83,639.9689523350389,2
1,22.63,698.0095839498972,2
1,16,648.2418440973561,2
1,22.63,637.1833324301406,1
1,2.83,621.9772815456963,2
1,22.63,602.2444703194196,0
1,1.41,620.9573780688515,2
1,2,1006.5187806612812,2
1,28,727.5287581724115,0
1,8,555.9228300371615,0
1,28,581.858688754437,0
1,11.31,481.53677745358436,0
1,1.41,1151.4181198072038,2
1,1.41,792.7780047648412,0
1,28,719.956623383041,1
1,2,648.9490864041727,1
1,1.41,706.7862834592233,1
1,16,573.4400477304007,2
1,1.41,648.9494277411723,0
1,28,809.0118097861705,1
1,11.31,623.9372165437089,1
1,22.63,767.3456124539371,1
1,1,955.5601294196094,1
1,2,938.8914659539296,1
1,11.31,687.2350614721654,0
1,5.66,669.6502598060761,2
1,22.63,616.2875991285546,0
1,1.41,882.2185563039966,1
1,2.83,648.816649139917,2
1,2.83,536.1968454672024,1
1,4,536.714647871122,2
1,28,646.7447568647913,1
1,22.63,700.2244948162115,1
1,22.63,648.9862917187565,0
1,22.63,683.5746046781424,1
1,22.63,557.8185943959397,0
1,8,893.1084493960952,1
1,22.63,547.3949623992667,2
1,1.41,909.743320877169,2
1,5.66,689.9718707318243,2
1,1.41,761.0859036576585,1
1,2,739.3829174361599,1
1,16,565.1736412983155,0
1,2.83,715.3458950779168,0
1,4,703.68390638032,0
1,28,688.9011086132086,0
1,11.31,684.2282576762955,0
1,2.83,590.9002627922746,0
1,4,675.147088990343,0
1,28,586.4141210877278,2
1,11.31,685.6290889554657,0
1,4,703.2159386217245,0
1,4,593.8463092825259,0
1,2.83,602.8411206789315,0
1,1,682.3085999931209,0
1,28,544.0618441061815,2
1,16,723.0200884805527,1
