Correct Response,Height,RT,Face
1,8,560.8516393026548,2
1,16,602.303451114949,0
1,2.83,1033.03522453416,0
1,4,608.6075289172186,0
1,2.83,768.5458978435236,0
1,8,544.1717232297378,2
1,11.31,544.02563273743,1
1,28,647.3969439098255,0
1,4,886.0217681658469,2
1,2.83,759.3899834487274,2
0,2,736.1138085893799,0
1,5.66,823.5568187910758,1
0,16,708.4822255997096,0
1,4,963.0626574612506,2
1,5.66,751.5738007864456,0
1,1.41,1145.3825676499036,2
0,2,642.0018356884611,1
1,4,689.0282968406609,2
1,2,798.8129123514227,0
1,1,754.1744163463591,1
1,16,714.3773865568619,0
1,1.41,720.7726002502568,1
1,11.31,807.1496277252663,2
1,8,654.0679546069441,2
1,1.41,1039.1167532684449,1
1,22.63,793.1007058423347,0
1,22.63,590.9961152897267,2
1,22.63,736.4008695799384,2
1,4,852.8718557690809,0
1,22.63,875.4401061410135,0
1,8,706.6946650688806,2
0,22.63,655.1612439670862,1
1,22.63,832.9612235556851,0
1,8,637.0002843300426,1
1,11.31,685.4002691752612,1
0,1.41,781.6302128790085,1
1,16,654.225309085632,0
1,16,677.654401095424,1
1,28,769.5907179286223,2
0,11.31,734.9536179754068,0
1,16,875.0359679570465,0
1,1,988.2523447013227,0
0,8,689.6996987056809,0
1,16,651.5533549440988,0
1,4,859.1339496210821,2
1,2.83,682.5081552965457,2
1,5.66,648.4052413720747,2
1,4,631.8307971723698,2
1,11.31,1032.2573267967527,2
0,4,692.7843243538518,0
1,8,767.8034987307001,1
1,4,1119.3914307004889,2
1,11.31,678.200875109269,2
1,4,735.9656700996311,2
1,2.83,730.4627006737974,1
1,1.41,712.3085676957999,1
1,2,776.4303470912637,2
1,5.66,697.7660784023101,0
1,2.83,1197.3689375431604,2
1,22.63,716.6766051436753,1
1,22.63,730.4121834008583,1
1,1,990.9823254397452,0
1,2,778.7968082643602,0
1,16,685.5289516879566,2
1,2.83,826.9186067745977,0
1,11.31,507.0736128827775,2
0,4,607.7456632797293,2
1,4,816.3703953759978,2
1,2,625.604884610766,1
1,5.66,803.7059198395582,2
1,16,615.8311576205051,0
1,22.63,477.43533362427115,1
1,5.66,883.8556694204271,0
1,22.63,620.3722508621468,0
1,2.83,741.8840416962666,2
1,4,545.4739083406821,2
0,1.41,953.8603217879427,2
1,2.83,516.2346472716308,2
1,11.31,834.2562406751313,2
1,1.41,807.9613174222686,1
1,2.83,627.0872935060652,2
1,5.66,818.1108519638656,2
1,28,705.4286612478791,2
1,22.63,755.4332521758624,0
1,2,790.2300959385684,2
1,2,803.4325121661823,2
1,11.31,815.7788654161777,0
1,11.31,765.1093579493136,0
1,11.31,580.2308161510155,2
1,22.63,631.3723870534886,0
1,1.41,620.4845493944049,1
1,11.31,680.2929046098143,1
1,5.66,671.3718272676488,1
1,16,583.3314844467168,2
1,16,656.3357705645103,1
1,28,610.6101291911727,0
1,11.31,624.4259206860079,1
1,22.63,768.2561061901652,2
1,22.63,583.1246366938103,0
1,5.66,628.7058942393742,0
1,22.63,643.8975987571212,1
1,2.83,879.4019574079357,2
0,5.66,658.8664128739765,0
1,2.83,929.5676574765821,1
1,2.83,635.4130862264356,1
0,5.66,568.6855712770011,0
1,1,921.4374485227381,0
1,5.66,706.3093001961533,0
1,1.41,811.071201706909,1
1,2,760.9826428792985,1
1,8,729.085763652165,1
1,8,663.1071331412386,0
