Correct Response,Height,RT,Face
1,1,767.8753615182359,2
1,8,743.380270054331,2
1,1.41,895.5520534655079,0
1,16,782.5793113152031,1
1,16,649.8450859508011,0
1,16,672.1184398629703,0
1,4,753.8103873812361,2
1,2.83,607.9283500730526,2
1,5.66,601.9437557988567,0
1,28,535.4875551711302,2
1,2,624.2218883999158,2
1,8,752.3211508087115,1
1,16,805.7090701477136,0
1,11.31,599.2304985265946,1
1,22.63,576.0416890698252,2
0,28,771.3501330727013,0
1,8,536.576749276719,0
1,1.41,949.8748843325302,2
1,8,726.9771637947997,2
0,22.63,857.0046172244474,2
1,1,1457.6693976705428,2
1,28,511.88334324979223,0
1,8,558.6459859769093,0
1,11.31,838.387282754411,2
1,2,613.3565712952986,1
0,1,688.4799035033211,0
1,4,682.3256666539237,0
1,11.31,866.4127830561483,2
1,5.66,835.7136201084359,2
1,28,909.9716727650957,0
1,11.31,518.1700173561694,1
1,28,732.5774169294164,2
1,2.83,653.8315158977639,0
1,8,776.4551117870724,2
1,11.31,726.0640975873685,0
1,16,682.6018051797291,2
1,22.63,779.6697874728125,2
1,22.63,557.0946267689578,2
1,2,686.0840860463213,1
0,1,538.2021777622867,0
1,2,616.7026602488477,0
1,2,679.93769988243,0
1,1.41,751.3009060057811,2
1,5.66,719.5169862825423,1
1,2.83,601.8806091597071,2
1,16,908.8230866764206,0
1,28,808.5257513594115,2
1,22.63,674.540198626346,0
1,8,1050.3763368760701,1
1,8,655.6385336443782,1
1,5.66,601.1655162001261,2
1,11.31,634.5683791005285,0
1,2.83,717.0583635306684,2
1,11.31,637.8892094071489,0
1,2,544.911081015016,1
1,1.41,632.2486789576942,1
1,1,521.8103355000494,2
1,11.31,597.6613899983931,1
1,1,717.1791954606306,0
1,22.63,891.8933033564826,1
1,22.63,478.54226165509317,1
1,1.41,797.4979596765479,0
1,2,569.8154309211532,0
0,22.63,433.9549351425376,1
1,5.66,628.6042648134753,0
1,22.63,617.9758329381002,2
1,2,593.3476215432165,2
1,11.31,525.7387388119241,2
1,1,727.2178036655532,1
1,22.63,642.5265616853721,0
1,4,739.1699255531421,2
1,8,601.8570571759483,0
1,2.83,592.4004220141796,2
1,16,755.5945358035387,0
1,2,643.5034571914002,0
1,16,603.8347415014869,2
1,8,644.2441501567373,1
1,8,573.7042396067409,0
1,16,629.1992085170932,0
1,1.41,635.5442506028339,2
1,11.31,637.5639189063804,2
1,1,571.9194085104391,0
1,22.63,682.6919171289774,1
1,11.31,582.3147098562913,1
1,5.66,575.4283133865101,2
1,8,553.6376045492943,2
1,5.66,635.0083575525787,2
1,8,506.5640073007671,0
1,22.63,685.7052062550792,1
1,2,615.1943090226268,0
1,1,675.3563262172975,2
1,11.31,695.9605610027211,1
1,2,590.1049565291032,2
1,11.31,673.7780016992474,1
1,11.31,767.7613562409533,1
1,28,542.5688528775936,1
1,1.41,583.1748694181442,2
1,4,651.9490635400871,1
1,2.83,491.6962175775552,0
1,8,584.7675299301045,1
1,4,630.4638478613924,0
1,1,656.9048796663992,2
1,8,593.8934132573195,2
1,1,545.0698009226471,0
1,28,642.3985617584549,1
1,1.41,829.2231701052515,1
1,4,590.9244974463945,1
1,8,543.2740471733268,2
1,16,668.0023033259204,1
1,22.63,574.2899672914064,2
1,8,722.1019022836117,2
1,2,565.4620678105857,1
1,8,502.8919451870024,0
1,11.31,724.7912662423914,2
1,1.41,638.4780091029825,1
1,11.31,686.1933126638178,2
1,4,628.3492889488116,0
1,1,569.1713352571242,1
1,5.66,699.14554071147,1
1,5.66,672.1955811663065,0
1,2.83,568.5364555829437,1
1,5.66,665.6651951780077,2
1,4,480.5001486383844,0
1,1.41,639.429645932978,1
1,16,1116.2778711295687,2
1,4,585.5293855420314,2
0,16,762.6321428688243,2
1,8,633.2085077883676,1
1,11.31,807.541005211533,0
1,28,730.6809698784491,1
1,28,685.9997767605819,1
1,2,633.150822497555,0
1,5.66,640.890210532234,1
1,1,557.889250369044,0
1,2.83,561.3223792606732,0
1,5.66,656.4137012464926,2
1,1.41,696.4957713935291,2
1,16,670.183080874267,2
0,28,691.2064727657707,1
1,5.66,613.4507792448858,1
1,1.41,711.2597958330298,0
1,4,720.4324418125907,2
1,1,809.1312764008762,2
1,4,642.9880441137357,1
1,11.31,525.4929789516609,0
1,22.63,1183.2737194927176,0
1,1.41,666.092202955042,2
1,28,784.3371770868544,1
0,16,813.4296848584199,0
1,1,611.4099482947495,2
1,2,818.5896182112629,2
1,8,639.9010270397412,1
1,1,581.3064116955502,2
1,8,584.5282553782454,0
1,5.66,592.0949288556585,0
1,2.83,674.9170304392464,0
1,16,1628.150633041514,0
1,2.83,514.2166967270896,0
