Correct Response,Height (deg),Reaction Time (ms),Target
1,0.71,628.1939000149723,0
1,4.0,387.9188999966718,1
1,7.0,511.0306999962777,1
0,1.41,616.5206000118051,1
1,1.41,450.1353999916464,1
1,2.0,737.1478999815881,1
1,7.0,447.2095000059344,2
1,2.0,563.237100021448,0
1,0.35,712.5156999940518,2
1,4.0,575.4381000264548,2
1,5.29,636.5325000046287,1
0,0.25,617.6498999961186,1
1,0.25,1084.2136999967042,1
1,7.0,528.1011000010185,2
1,1.0,691.7330000109505,0
1,2.83,499.31619999953546,1
1,4.0,356.0369000155479,0
1,4.0,638.6951999997254,2
1,7.0,462.4703000267036,2
1,5.29,603.2945000010077,1
1,5.29,331.8372000034433,1
1,0.71,872.2930000189226,1
1,0.25,852.0849999880884,2
1,0.71,602.9712999847252,1
1,2.83,394.56620000093244,1
1,1.0,479.6834999837447,2
1,0.25,639.4615999856032,2
1,0.25,797.9877000001725,4
1,0.35,690.2143000010401,5
1,0.71,618.9362000117544,3
0,0.35,1192.747899997281,4
1,0.35,777.0162000055425,3
1,1.0,597.1350999865681,3
1,2.83,727.4039000007324,3
1,2.0,438.5434999971185,5
1,0.5,799.0534999957308,3
1,0.5,802.5352999942843,4
1,2.83,577.7453000159003,3
1,0.71,719.9555000083055,3
1,1.41,576.5494999908842,5
1,2.83,675.5677000004798,4
1,2.0,536.4329999978654,3
1,0.5,571.3054999909364,5
1,1.41,486.10400000726804,5
1,1.41,548.7956000110134,3
1,5.29,695.2889999924228,4
1,5.29,553.8189999901224,3
1,0.5,781.1226999878418,3
1,1.0,504.8856999750715,5
1,0.35,730.2009999952279,3
1,4.0,564.6815999902319,4
1,7.0,687.7205999884754,3
1,1.41,535.3830000062007,3
