Correct Response,Height (deg),Reaction Time (ms),Target
1,5.29,402.97260021843016,1
1,0.35,515.6161999614537,1
0,1.41,419.9033999168873,0
1,1.41,544.7589999815077,0
1,0.71,529.3481999827177,1
1,0.5,637.9762001154572,0
1,0.25,535.3357000561059,0
0,1.0,723.7872998514772,0
1,1.0,490.6621000548452,2
1,0.25,485.67990006931126,2
1,2.83,546.3724001595378,2
1,1.0,971.7093999782205,0
1,0.35,622.5075999093801,2
1,4.0,592.0496001192928,1
1,4.0,575.0756000918896,2
1,1.0,462.493999889642,0
1,1.0,487.06480002082884,2
1,2.83,630.331800114885,0
1,2.83,569.8223000211269,1
1,0.25,904.6597001427413,0
1,2.0,779.2346000490338,1
1,0.35,609.6939000120014,0
1,1.0,571.4642999512703,0
0,0.71,525.03010004811,1
1,0.71,704.3991999519617,1
1,0.35,453.43759984761476,1
1,4.0,709.8453999781609,0
1,1.41,428.8696002034098,1
1,7.0,815.9532998973132,4
1,0.25,794.0046999422461,5
1,5.29,591.2176000704617,5
0,0.5,583.3880999410153,3
0,0.5,610.5398000502587,3
1,0.5,461.17370019719004,3
1,0.71,611.3541999650747,3
1,0.5,410.79859997197985,3
1,0.25,616.3444000115246,5
1,2.0,563.6431000014395,3
1,0.5,472.6010000152141,3
1,2.0,609.6830999297649,4
1,0.5,844.1315000230074,3
1,0.35,549.8204001044483,3
1,0.71,549.5416999613494,5
1,1.41,1072.94399992615,5
1,5.29,844.9557998967916,4
1,1.41,611.1875002091379,4
1,7.0,696.5304999896885,5
0,1.41,890.6000000709296,3
1,1.41,741.5986000844837,4
1,4.0,579.5064000697434,5
1,7.0,834.6954998844863,4
1,2.83,515.4988998831809,5
1,5.29,578.4888000046462,4
1,7.0,547.9470999264718,5
1,2.0,530.6557999277115,3
1,2.0,562.2093000268192,4
