Correct Response,Height (deg),Reaction Time (ms),Target
1,1.41,695.0411826223135,2
1,0.5,551.5651048012078,1
1,0.35,439.4490324743092,0
1,1.0,587.5556386858225,1
1,2.0,609.3856158517301,0
1,2.83,483.57319988682866,2
1,0.35,584.8898251391947,0
1,4.0,575.7059088759124,1
0,0.71,622.784999370575,1
1,0.71,722.24272339046,1
1,2.83,552.4085398614407,2
1,5.29,706.5471896752715,2
1,1.0,540.8929751105607,2
1,2.0,562.7707384377718,2
0,0.35,857.7585650458932,1
0,0.35,-109.0,1
0,0.35,894.5618138499558,0
1,0.35,438.6489467546344,0
1,2.83,635.984361808747,1
1,7.0,626.0618001073599,2
1,1.0,691.4517205990851,0
1,1.0,833.9918620735407,2
1,1.0,746.8811917901039,2
1,4.0,849.4470968693495,0
1,0.25,507.1910812370479,0
1,7.0,790.6950867585838,1
1,0.71,716.4315219819546,1
1,0.25,541.5643776617944,0
1,7.0,572.9585161283612,2
1,0.25,582.5690992027521,5
1,1.41,422.68478375300765,3
1,0.35,622.1422689817846,5
1,0.5,457.97695003822446,3
1,0.5,942.1576835997403,3
1,4.0,827.7526294663548,4
1,0.71,581.5375900678337,3
1,2.83,838.6022524759173,3
0,5.29,-109.0,4
1,5.29,596.8508293703198,3
0,2.83,595.864717554301,3
1,2.83,876.6561468914151,5
1,7.0,938.2050430253148,4
1,4.0,624.0083386041224,5
0,1.41,985.5793869905174,5
1,1.41,947.4985270611942,3
1,0.35,802.2126994878054,3
1,4.0,586.1100924052298,5
0,2.0,614.045158199966,4
0,2.0,565.1252564825118,5
1,2.0,479.2631833665073,5
1,0.71,668.7202823199332,5
1,0.25,797.2934028916061,3
1,5.29,719.0505733564496,4
0,0.5,925.9586834199727,5
1,0.5,1124.0702901817858,5
1,5.29,891.6109867244959,3
1,1.41,600.2679184861481,5
1,0.25,612.1565608158708,3
1,2.0,830.2156908288598,5
1,7.0,755.7039770148695,5
