Correct Response,Height (deg),Reaction Time (ms),Target
1,4.0,382.1985998041928,2
1,4.0,456.5940999276936,2
1,1.41,430.75089988671243,1
1,2.83,567.0760999750346,0
1,1.41,459.58330010436475,2
1,5.29,456.172899980098,1
1,2.0,407.4850000292063,0
1,2.0,456.94319990836084,2
0,1.41,446.5187000427395,2
1,1.41,677.3160998094827,0
1,0.5,526.1532000117004,1
1,2.0,512.9236999750137,2
1,7.0,522.535799941048,1
1,4.0,422.6913998685777,2
1,1.0,499.2577998749912,2
1,0.5,656.2857999783009,0
1,0.5,551.8370000030845,2
1,0.25,583.8504998795688,2
1,0.35,536.0886998791248,0
1,4.0,479.2540999446064,2
1,0.71,680.4718998577446,1
1,4.0,506.69949984550476,1
1,7.0,899.115999866277,1
1,7.0,513.3625999409705,1
1,0.35,467.3872000388801,1
1,0.5,454.78179998137057,1
1,1.0,525.9695001263171,4
1,0.35,509.14689985476434,5
1,2.0,514.6479999497533,4
0,0.71,1026.7007999904454,3
1,0.71,516.4173999186605,4
1,1.0,550.99750001356,4
1,0.35,508.59530007839203,5
1,5.29,637.8180002178997,4
1,0.71,468.3602998815477,5
1,2.0,987.4292997960001,3
1,2.83,541.6036999635398,5
1,0.25,547.1645001638681,5
1,7.0,509.5461001005024,5
1,0.25,518.7125999331474,4
1,0.25,560.6570001076907,5
1,0.71,410.81110009364784,4
1,1.41,457.4293000008911,5
1,5.29,448.603299850598,5
1,0.71,397.1659999191761,4
1,2.83,380.50299993157387,5
0,5.29,484.64640014246106,4
1,5.29,686.5326000228524,3
1,0.5,578.4255000147969,3
1,7.0,435.9723999481648,5
1,1.0,737.0665000602603,5
1,0.25,472.71089994721115,3
1,2.83,523.2310001123697,5
