CorrectResponse,Height_Rotation,RT,Face
1,16,663.01860002242,0
1,8,469.811400104314,0
1,16,568.327500190586,2
1,8,719.377499943599,0
1,16,521.45629998669,1
0,4,508.099100025371,3
1,4,652.177900014445,5
1,8,586.159700000659,5
1,8,569.905700100586,4
1,4,468.627199934795,7
1,4,561.099399983883,8
1,8,600.236199967563,6
1,4,661.024899858981,6
1,16,608.018499970436,6
1,16,526.434899944812,8
1,4,651.982099920511,6
