CorrectResponse,Height_Rotation,RT,Face
1,4,725.569500060752,1
1,4,451.041800024919,1
1,16,953.184600043111,0
0,16,462.853599976748,1
1,16,521.53919991944,0
1,8,579.92580003012,1
1,4,571.009700008668,5
1,8,520.824599949643,5
1,4,913.926300065592,4
1,8,536.748000009917,5
1,16,534.279700074345,7
1,16,895.768999991938,6
1,16,679.964499952272,6
1,8,662.949700079858,6
1,8,416.686800014228,8
1,4,545.079200001433,7
