Correct Response,Rotation (deg),Reaction Time (ms),Word
1,150,482.3482999894768,2
1,90,462.5878000482917,0
1,-120,503.7072999952361,1
1,-60,480.7379999514669,2
1,-120,562.9366000033915,0
1,60,411.6160000525415,1
1,-90,485.67239992227405,2
1,30,650.1641000472009,0
1,90,796.1629999885336,1
1,-60,475.87140003126115,2
1,0,416.68990003783256,2
1,-60,1044.7069999612868,1
1,-90,753.2112000593916,0
1,120,560.4562999764457,1
1,-30,479.92920007929206,2
1,-30,616.1218999736011,1
1,180,870.5188000425696,0
1,-60,514.8744000438601,0
1,60,528.7180999843404,2
1,-150,704.3211999665946,1
1,-90,523.8431000001729,1
1,180,526.8331000665203,2
1,-120,815.5944999856874,0
1,-60,499.5084000369534,1
1,0,504.1575000472367,2
0,-150,-109.0,3
1,-150,527.7102999938652,3
1,-30,478.1209999313578,3
1,0,523.559199933894,3
1,-150,607.3425999460742,3
1,-30,378.1272000018507,3
1,60,424.14339998178184,3
0,180,791.0007000286132,4
0,180,907.38369995635,5
0,180,-109.0,4
1,180,826.6829999014735,3
0,-90,829.8360000448301,3
0,-90,983.1021000249311,4
1,-90,803.1556000318378,4
1,150,1103.862699991092,4
0,30,965.881499982439,4
0,30,962.1374999955297,5
1,30,969.6364999366924,3
1,30,656.4574000043795,3
1,90,773.4965000385419,5
1,120,681.141399949789,3
0,150,1031.2505000587553,5
1,150,900.9171000765637,5
1,60,720.9102999735624,5
1,30,631.0631000055,4
1,-120,713.6688000140712,5
1,0,767.9533999729902,5
0,120,773.5413000304252,5
1,120,580.5957000087947,5
1,0,551.799500066787,3
1,150,1017.1232000542805,5
1,180,872.1257999390364,4
1,120,795.3444000417367,3
0,90,939.7816999666393,4
1,90,643.4220000486821,4
1,-150,694.8653000257909,3
