CorrectResponse,Height_Rotation,RT,Face
1,4,540.965699994937,0
1,16,746.351299978793,0
1,16,530.474299969152,2
1,8,535.231599988416,5
1,16,545.499999945983,5
1,4,475.155899938196,4
1,4,761.118499966338,5
1,8,491.188500015065,4
1,16,466.524399988353,4
1,8,477.304500000551,4
1,8,452.335399979725,4
1,8,532.104999929667,7
1,16,537.159300114959,6
1,4,462.236500050873,7
1,4,529.315099989995,8
