CorrectResponse,Size_Rotation_deg_deg_,ReactionTime_ms_,Target
1,16,477.2916,1
0,4,524.8701001,2
1,4,593.4918001,2
1,16,1080.5573,0
1,4,722.8734001,1
1,8,623.6511999,0
1,8,631.7982999,4
1,4,586.5603,5
1,16,704.2941001,4
1,8,734.4374002,4
1,4,810.3572002,4
1,16,939.9571,5
1,8,477.0732001,5
1,4,529.6476002,3
1,4,486.2052999,5
1,8,435.7522999,5
0,16,790.7127999,5
1,16,539.1543,5
1,8,763.9403001,5
1,16,563.3135999,3
1,4,600.2023998,4
1,8,907.0843,8
1,8,555.8852002,8
1,16,475.9919001,8
