Correct Response,Rotation (deg),Reaction Time (ms),Target
0,60,438.6006,2
1,0,439.2528,0
1,0,465.4342,2
1,180,457.9484,1
0,-150,448.2545,1
1,-150,436.6026,1
0,0,337.16,0
1,-150,484.8698,0
1,0,472.786,1
1,-60,453.1861,0
1,-60,391.2123,2
1,150,378.5338,0
1,-90,338.264,0
1,120,614.1241,2
1,0,375.2573,1
1,180,365.4625,0
1,90,453.2182,1
1,180,466.6855,2
1,150,603.6656,1
1,30,428.6771,2
1,60,450.558,2
1,30,406.0343,2
1,-60,430.1144,0
1,120,464.5382,0
0,120,441.0285,1
1,90,442.7367,0
1,30,333.5204,0
0,90,356.7263,0
1,120,375.0858,0
1,-60,367.2199,2
1,180,396.7684,2
1,180,403.0342,0
1,180,391.4583,0
0,30,532.2946,1
1,-120,398.9394,0
1,180,415.5241,2
1,60,376.9819,0
0,60,472.2156,1
1,0,466.7199,2
1,150,440.7035,2
1,60,433.0451,1
0,-120,372.6501,2
1,90,370.7888,2
1,-120,435.2927,0
1,60,455.2039,2
1,150,474.9236,1
1,-120,426.4543,2
0,120,546.546,1
1,120,459.0553,2
1,90,378.1181,2
1,-30,384.8924,2
1,-90,419.9338,0
1,30,333.0701,0
1,-90,412.9455,0
1,0,451.388,1
1,120,331.1337,1
1,-60,359.949,1
1,-60,402.0861,0
1,30,375.7599,0
1,180,430.8141,2
1,-90,362.5782,2
1,-150,394.2653,0
0,-90,387.8492,1
1,-120,428.8739,0
1,180,364.5907,0
1,-90,491.4778,2
1,120,428.6664,1
1,180,327.0805,0
1,-120,407.7907,2
1,-60,351.9771,0
1,-30,393.7001,0
1,-150,564.9514,2
1,0,410.9734,1
1,-150,371.9379,0
1,150,457.5571,2
1,90,342.4066,0
1,-30,288.0774,1
1,-60,344.8058,2
1,30,347.7394,0
1,-90,412.1345,0
1,150,390.9567,0
1,0,315.2229,1
1,-90,429.0108,0
1,-30,443.4232,1
1,0,408.9738,2
1,0,417.1117,2
0,-150,364.2337,1
1,90,430.3198,2
1,-30,419.9592,1
1,-30,467.5138,2
0,0,426.9172,2
1,60,352.386,2
1,90,415.0809,0
0,120,389.4991,1
1,-90,395.318,2
1,-120,452.6255,1
1,90,659.7208,0
1,60,336.9067,0
1,-30,295.1731,0
0,-150,408.6548,2
1,30,565.4007,1
0,-120,358.0627,1
1,30,396.0087,0
1,-120,481.7396,2
1,30,418.003,2
1,-120,415.7475,1
1,-150,311.3758,0
1,150,359.908,2
1,60,470.3048,0
1,60,395.4923,1
1,150,362.729,1
1,180,447.4968,2
0,150,471.4076,1
1,0,495.0125,2
1,0,441.7235,0
1,0,401.9092,1
1,-90,461.1326,2
1,180,365.7204,2
1,0,384.5688,2
1,-60,416.2432,0
0,150,381.7634,1
1,150,432.2154,0
0,150,402.9118,1
1,-150,390.3152,0
0,60,381.2555,2
1,0,450.2336,1
1,-60,497.1174,2
1,-30,332.3656,0
1,60,357.3285,2
1,-150,393.6917,1
0,120,412.167,1
1,-60,400.1413,1
1,-30,406.0438,1
1,-30,269.532,1
1,90,371.6734,0
1,-120,418.0549,1
1,30,354.4606,0
1,-150,321.3279,1
1,90,325.8051,2
1,-60,364.1042,1
0,90,372.2013,1
1,120,373.1617,0
1,0,325.0869,0
1,-90,346.1114,0
0,120,578.5517,1
0,-90,407.1091,2
1,30,385.2482,0
1,-120,431.8724,1
0,-30,388.1393,1
1,-30,445.175,0
1,60,405.4286,0
1,-150,459.9959,1
1,0,312.1543,2
0,120,333.8357,1
1,90,268.0201,0
1,30,425.0851,1
1,60,409.9675,1
1,-120,426.0295,0
1,120,362.0137,1
1,-90,389.8397,2
1,-150,374.9703,1
1,0,362.2182,1
1,120,357.1962,1
1,-150,332.7002,1
1,-120,344.2094,0
1,150,315.3175,0
1,150,368.8682,0
1,150,414.8353,1
1,60,384.3138,2
1,120,393.0346,1
1,90,355.3335,1
0,120,394.1684,1
0,-90,367.6406,2
1,-30,409.5005,0
0,120,397.1608,1
1,120,459.8556,0
1,-90,422.6601,0
0,120,429.3104,1
1,120,434.9319,1
1,-180,457.95,1
1,-180,365.46,0
1,-180,466.69,2
1,-180,396.77,2
1,-180,403.03,0
1,-180,391.46,0
1,-180,415.52,2
1,-180,430.81,2
1,-180,364.59,0
1,-180,327.08,0
1,-180,447.5,2
1,-180,365.72,2
