CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-30,385.794342001609,1
1,120,555.803269003227,1
1,-90,454.609937995847,1
1,0,542.934572994418,1
1,0,540.544211996312,0
1,90,555.444124002825,1
1,30,488.62517900212,0
1,120,539.252461000578,1
1,150,481.841121000762,1
1,180,467.363013995928,1
1,180,465.497662001289,0
1,120,449.364802997443,0
1,-30,530.000615996832,0
1,-120,509.828597002488,1
1,-150,418.068117994117,1
1,150,423.856928996393,1
1,60,484.84999599983,0
1,-60,470.087298003782,1
1,120,416.809231996886,0
1,180,453.973421995179,0
1,-60,523.265752003645,0
1,30,411.017473998945,0
1,60,429.533852003224,0
1,0,618.426244997827,1
1,-60,455.277830996201,0
1,150,503.429188997834,0
1,120,448.608437997755,1
1,0,380.584318002511,0
1,-150,621.599929997465,0
1,0,482.547002998181,1
1,30,495.236383002484,0
1,-30,444.014160996594,1
1,-90,402.675668004085,0
1,-30,510.526678001916,0
1,60,481.69180099736,0
1,180,464.966446002072,0
1,-150,436.479985001788,0
1,-150,521.722662998363,1
1,0,465.581208999502,0
1,120,480.92607600207,0
1,-150,459.01919200056,0
1,120,513.271700002369,1
1,90,431.304065002187,0
1,30,587.544042996306,1
1,60,513.582202002872,1
1,60,466.838285997219,1
1,90,418.371708002232,1
1,120,402.823747995135,1
1,-60,318.52240499662,1
1,-120,351.683408000972,1
1,-90,316.284064997453,1
1,90,476.32364300167,0
1,60,373.960967001913,1
1,0,366.633650003641,1
1,30,278.252709999797,1
1,180,452.809863993898,0
1,0,381.160642996256,0
1,0,430.459787000436,0
1,-90,621.506676995486,0
1,60,367.034882999142,0
1,-90,477.236518993741,1
1,-120,414.662769996503,1
1,-150,649.068667001266,0
1,-150,467.24598600209,1
1,90,435.058844000159,0
1,90,701.193353002018,1
1,-120,382.711404004076,1
1,180,416.724938005209,1
1,120,489.840644005162,0
1,180,481.494468004676,1
1,0,441.055379997997,0
1,-120,419.495645998686,1
1,180,451.547783996793,0
1,120,439.072579000785,1
1,90,394.285687995725,1
1,-30,455.509950000269,0
1,0,404.60834399797,0
1,-30,447.534309002513,1
1,-150,419.52464799484,1
1,0,331.27483599761,1
1,-60,413.994774004968,1
1,-30,371.205562006216,1
1,180,329.721185001254,1
1,150,381.852884996042,0
1,60,451.904694004916,0
1,0,350.587075002259,0
1,-60,356.305524001946,0
1,0,338.518490004353,0
1,30,486.10925299814,0
1,150,353.660382003873,0
1,180,637.524139995512,1
1,150,394.500467999897,0
1,-30,447.214113003574,0
1,30,440.136711004889,0
1,-90,549.575965997938,0
1,-30,392.322181994095,0
1,-150,412.770495001459,1
1,0,358.834485000407,0
1,60,366.41623299598,0
1,150,431.286457002861,0
1,30,470.314000996004,1
1,90,406.575633002794,0
1,-60,546.761024002044,1
1,150,729.297334001749,1
1,-150,565.720318999374,1
1,60,540.241200004821,1
1,-60,491.006034005259,1
1,30,516.677635999222,1
1,-120,490.009383997822,1
1,-90,532.195032000309,1
1,0,455.036976994015,0
1,-120,490.472175996692,0
1,150,444.006054000929,1
1,-60,573.987905999238,0
1,120,472.473041999328,1
1,-90,566.664851999085,0
1,-120,483.493439999584,1
1,90,455.343055998092,0
1,-90,522.41449299705,1
1,120,522.595529001555,1
1,90,463.99095499597,0
1,150,546.494805000257,0
1,30,520.22214100085,1
1,150,503.684367999958,0
1,-30,422.088068998128,0
1,0,648.353182995343,0
1,-90,477.265710004722,0
1,90,372.252964997606,0
1,-150,381.858855996106,1
1,-90,449.633416000288,0
1,60,516.819925994205,1
1,0,444.903308002686,1
1,-90,442.824792998144,1
1,90,359.931218002166,1
1,-30,453.550377999782,0
1,30,484.074883993308,0
1,180,583.099980999541,0
1,-60,556.663408003224,0
1,150,599.083747999393,0
1,30,545.971338005038,0
1,-150,471.04278099956,0
0,-120,720.793190995173,1
1,-60,394.067533002235,1
1,-120,498.404458995501,0
1,-120,425.128315001493,0
1,-120,513.645355001208,0
1,-60,466.846064999991,1
1,180,443.973594993586,1
1,60,342.333425004617,1
1,-30,409.126362000243,0
1,-120,484.288858003274,0
1,-180,467.36,1
1,-180,465.5,0
1,-180,453.97,0
1,-180,464.97,0
1,-180,452.81,0
1,-180,416.72,1
1,-180,481.49,1
1,-180,451.55,0
1,-180,329.72,1
1,-180,637.52,1
1,-180,583.1,0
1,-180,443.97,1
