CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-90,592.281736005098,1
1,-120,386.162309013307,1
1,-90,438.76280604396,1
1,150,283.886592988856,0
1,150,428.549188924953,1
1,120,372.306996062398,1
1,120,355.459414925426,1
1,-150,540.570128979161,1
1,60,411.671647024341,0
1,-150,532.029037983157,0
1,-30,606.782710100524,1
1,30,469.498444036581,0
1,60,449.918051986024,1
1,0,516.267300969921,0
1,-30,576.699740057811,0
1,180,445.182984964922,0
1,-30,455.117477956228,0
1,0,562.439670008607,1
1,60,464.35148307588,1
1,-150,575.328063024208,0
1,0,515.054771946743,0
1,-60,552.653269995935,1
1,-60,371.341693950817,1
1,120,528.232418969274,1
1,-150,509.916682997718,0
1,-60,804.303317950107,1
1,-150,452.674752953462,0
1,0,489.763540020213,0
1,90,471.664849938825,0
1,-90,443.444329933263,0
1,-60,536.157509000041,1
1,150,384.264572910033,1
1,0,443.9454080211,0
1,90,705.97414501477,1
1,60,441.660441029817,0
1,60,425.975283994339,0
1,0,469.324787068181,0
1,120,520.983246075921,1
1,-60,543.487028023228,0
1,-90,608.535378975794,1
1,-150,376.300007957034,1
1,90,333.384854989126,1
1,180,500.198910981417,1
1,-90,473.247549068183,0
1,-30,477.403105972335,1
1,-60,476.338684945367,0
1,-90,414.564955900423,0
1,120,515.269028060138,0
1,150,434.979700986296,1
1,120,465.454759928398,1
0,0,545.56466200389,0
1,-150,647.467839918099,1
1,60,702.618087911978,0
1,150,599.245016034693,1
1,-120,525.572528983466,1
1,-120,459.101713998243,0
1,90,581.195162995718,0
1,-120,620.244695027359,0
1,-150,417.504270016216,0
1,-30,410.195840094239,1
1,60,451.610668017529,0
1,-90,579.461982976645,1
1,-30,421.415065918118,0
1,-60,410.586383929476,0
1,-60,418.919835044071,0
1,0,415.353648052551,0
1,-120,653.425346980803,1
1,-60,455.024344068952,0
1,60,959.011017964222,1
1,-30,449.725828985684,0
1,120,679.314647954889,1
1,-150,494.697846043855,1
1,30,599.117568032816,1
1,30,484.002726073377,0
1,-120,596.792627978139,1
1,150,483.530310019851,0
1,30,498.523172028363,1
1,-90,411.588261988945,1
1,120,429.905119971372,1
1,90,380.903668971732,1
1,120,611.173557969742,0
1,-30,512.088149008341,1
1,30,490.296068056487,0
1,180,494.158964059316,0
1,30,536.978350989521,0
1,-120,737.754414943047,1
1,180,650.674324985594,1
1,-90,530.338521036319,0
1,180,572.969899084419,1
1,0,492.799058943056,1
1,120,504.334328966215,1
1,0,728.724466091953,0
1,-60,586.495694974437,0
1,0,470.484402999282,1
1,-90,496.309586954303,0
1,-60,445.626009991392,1
1,30,488.185068978928,1
1,180,567.260048040189,1
1,30,549.123501908034,0
1,150,521.075508012436,1
1,90,534.154945090413,1
1,30,444.018396004103,0
1,180,294.832143969834,1
1,-120,343.167688036337,0
1,180,372.871486041695,1
1,-120,449.467749022879,1
1,180,519.209738974459,1
1,180,466.400129990652,0
1,120,451.670256946236,1
1,-30,464.926259047352,0
1,-90,411.195511966944,0
1,150,530.440807030536,1
1,90,489.205723083578,1
1,-150,344.742495021783,0
1,90,432.42233203724,0
1,-60,795.068327956833,1
1,60,393.699584100395,0
1,0,539.61057103239,1
1,150,398.311088015325,1
1,150,342.80706491787,1
1,30,360.927043054253,0
1,0,427.725151916966,0
1,0,442.47857100796,1
1,60,358.482935968786,1
1,-30,529.421111023985,0
1,0,497.898923037574,1
1,0,725.418938011862,1
1,-150,495.38037405815,0
1,150,687.443367009982,0
1,30,673.763333042152,1
1,180,425.909035992809,0
1,0,378.76542090904,0
1,90,469.655063971877,0
1,180,383.641295987181,0
1,-90,518.775567915291,0
1,-30,401.080917022191,0
1,90,480.744894980453,0
1,-120,365.326385051012,1
1,90,424.853771030903,1
1,30,578.509256979451,1
1,0,404.034124026075,1
1,-120,461.793047995307,1
1,60,435.281393970363,0
1,150,464.309922107495,0
1,-150,557.964133950882,1
1,-120,668.34803103935,0
1,90,557.226922982372,1
1,120,434.365923902951,1
1,60,484.99639603775,0
1,-30,767.163798017427,0
1,0,724.852319960482,1
1,-180,445.18,0
1,-180,500.2,1
1,-180,494.16,0
1,-180,650.67,1
1,-180,572.97,1
1,-180,567.26,1
1,-180,294.83,1
1,-180,372.87,1
1,-180,519.21,1
1,-180,466.4,0
1,-180,425.91,0
1,-180,383.64,0
