CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-60,480.597,0
1,-120,455.3105,1
1,-60,418.9486,1
1,-150,378.6816,0
1,-150,387.5866,1
1,150,541.2882,1
1,90,514.8082,0
1,150,741.1428,0
1,120,449.5863,0
1,0,392.1346,0
1,120,539.5228,0
1,120,469.5581,0
1,30,467.1894,0
1,-60,501.6717,1
1,-90,502.7473,0
1,-30,442.8557,0
1,-30,482.2229,1
1,120,484.1531,0
1,-90,389.687,1
1,-30,484.1653,0
1,0,351.1757,1
1,-120,414.1407,1
1,-90,424.1754,1
1,180,463.0597,0
1,150,536.345,0
1,90,495.4828,0
1,90,423.3914,0
1,90,462.0553,1
1,60,582.7246,1
1,120,613.2105,0
1,0,512.0942,0
1,-30,464.4166,0
1,-120,602.2997,0
1,180,674.0403,1
1,180,902.9464,1
1,90,458.4234,0
1,90,395.3046,0
1,0,1028.6104,0
1,0,932.916,0
1,-120,318.7499,0
1,30,400.2824,0
1,0,1009.0837,0
1,-30,431.65,0
1,-120,420.7721,0
1,30,435.1682,1
1,0,483.5573,0
1,30,540.592,1
1,-90,393.5819,1
1,120,893.2828,0
1,-30,484.9334,1
0,-150,509.6255,1
1,0,414.1367,1
1,-150,821.5935,1
1,30,882.4025,0
1,-60,557.2185,1
1,60,528.0037,0
1,120,508.0384,0
1,-120,506.5533,0
1,-120,682.8324,0
1,60,708.1505,1
1,60,718.1385,0
1,-120,460.9715,1
1,150,488.9608,0
1,180,768.7365,1
1,-30,403.2214,0
1,60,647.3527,1
1,0,539.1878,1
1,180,486.5766,0
1,-90,767.8989,1
1,-90,711.5919,1
1,180,544.9497,0
1,150,888.6761,0
1,-120,598.5041,1
1,90,395.6197,0
1,30,733.5879,0
1,-60,517.5999,0
1,-60,892.8118,1
1,120,619.216,0
1,150,356.6033,0
1,-120,322.7306,1
1,-60,1038.3691,0
1,-30,322.4326,0
1,0,366.2741,0
1,30,576.989,1
1,-90,518.9817,0
1,90,454.3649,0
1,0,683.3371,1
1,-90,512.3867,0
1,-60,600.7445,1
1,150,679.425,1
1,120,503.8903,0
1,180,838.3226,0
1,30,517.2023,0
1,-150,604.7373,0
1,-90,598.0491,0
1,60,497.5872,1
1,0,661.2545,1
0,0,498.1657,1
1,-60,767.9908,0
1,60,381.4778,0
1,-90,1440.4943,1
1,-150,585.7145,0
1,150,676.5069,0
1,30,695.2714,0
1,-60,609.1501,0
1,180,373.5236,0
1,-150,497.4788,0
1,120,309.9847,0
1,180,369.6395,0
1,180,525.2375,0
1,120,579.2944,1
1,-150,510.7221,1
1,120,503.2212,0
1,-90,468.2138,1
1,150,564.7195,1
1,30,434.4794,1
1,90,441.1277,0
1,0,454.8248,1
1,-150,568.5427,1
1,-150,492.1675,0
1,-30,861.8177,0
1,-90,832.3074,0
1,-30,552.7357,0
1,-30,362.1956,0
1,150,1157.3856,1
1,0,870.5393,1
1,0,382.4241,0
1,90,451.3665,1
1,-120,463.6131,0
1,180,405.1287,0
1,0,521.1394,0
1,60,1404.2163,1
1,90,828.631,1
1,150,516.7974,1
1,60,422.2045,1
1,-30,402.6412,1
1,-150,833.8289,0
1,-120,810.2112,0
0,90,470.9132,1
1,-60,339.4613,0
1,60,833.625,0
1,60,554.2809,1
1,150,553.1612,0
1,-60,464.238,0
1,30,491.2062,0
1,60,556.7717,1
1,0,383.5263,0
1,-150,526.109,1
1,30,369.5596,0
1,180,638.1715,1
1,-90,486.7543,1
1,-150,625.5519,1
1,-90,447.7378,0
1,0,1052.5355,0
1,-90,2634.1168,1
1,60,627.2001,1
1,90,660.1737,1
1,60,448.8111,0
1,-180,463.06,0
1,-180,674.04,1
1,-180,902.95,1
1,-180,768.74,1
1,-180,486.58,0
1,-180,544.95,0
1,-180,838.32,0
1,-180,373.52,0
1,-180,369.64,0
1,-180,525.24,0
1,-180,405.13,0
1,-180,638.17,1
