CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,120,434.22357700998,0
0,-60,540.98765698378,1
1,150,349.479097997537,1
1,180,384.654152011499,1
1,-60,556.623966004699,1
1,-120,495.08430797956,1
1,150,414.729947989108,1
1,180,331.919008000987,0
1,30,467.828561996575,1
1,-60,446.780780978734,1
1,120,375.811484999722,1
1,0,398.039541011676,1
1,90,410.561581004877,1
1,120,381.921756002121,0
1,-60,471.016738018952,0
1,90,442.26396201062,1
1,60,411.326391979819,0
1,180,434.5691769931,0
1,-30,431.324321988504,1
1,-150,390.430389009416,0
1,-90,464.07252999139,1
1,-150,365.496673978632,1
1,-120,420.600228980184,0
1,0,383.053646984044,0
1,150,460.568513001781,1
1,-150,534.735756992595,1
1,180,561.778554992052,1
1,60,396.826079996536,1
1,150,404.583210017299,1
1,-120,431.64834299474,1
1,0,457.443241998553,1
1,150,528.789395998465,0
1,0,417.12306900532,1
1,-30,468.202789991628,1
1,-120,555.660348015372,1
1,90,596.664280027617,0
1,30,383.094868019689,1
1,-30,402.846567020752,0
1,0,419.910433011828,0
1,120,572.574958999176,0
1,150,591.299956992734,1
1,30,752.304776987294,1
1,180,431.189634001348,1
1,180,393.820493984967,1
1,120,285.82681599888,0
1,90,353.708092015004,0
1,90,418.033616014291,1
1,-90,302.419874010375,0
1,-150,404.555707013933,0
1,-30,448.429980003275,1
0,-30,438.017018991522,1
1,60,354.732850982109,0
1,-120,530.613262010738,0
1,0,413.063886991004,0
1,180,461.184647000628,0
1,-90,417.362873014063,0
1,0,369.027033019811,0
1,30,593.165217994247,1
1,-150,546.013199994341,1
1,90,442.710028998554,1
1,-90,361.991708989954,1
1,90,454.2728280148,0
1,90,478.091076985002,1
1,120,367.798734988319,1
1,-120,460.751942017814,1
1,-60,427.866230988875,1
1,-90,425.741117019206,0
1,-120,384.89548298181,0
1,-150,373.022159016691,0
1,-120,518.543513005134,1
1,180,548.361939007882,1
1,60,563.620046022115,0
1,0,455.709877985064,1
1,90,390.743567994796,1
1,60,558.798858001828,0
1,0,478.991372024175,0
1,-30,510.762398983352,0
1,120,576.816624999046,1
1,-90,377.807633988559,0
1,-90,538.349284012802,1
1,180,439.913450981257,1
1,120,435.38261799491,1
1,60,482.997874999419,0
1,60,408.238170996774,1
1,-90,476.212715010624,1
1,30,474.360267989105,1
1,-60,434.345389986411,0
1,-60,501.838835983071,1
1,-30,575.282781014685,1
1,60,437.152229985222,0
0,-90,452.872914997861,0
1,120,384.940483993851,0
1,0,353.691234989092,0
1,-90,397.388685997576,1
1,-30,482.261015023105,0
1,30,380.262517000083,0
1,150,358.870097007602,1
1,-150,367.59529999923,0
1,-30,410.997773994459,0
1,-60,321.179836007068,0
1,180,597.226869992446,1
1,180,296.707520007621,1
1,0,484.501200008672,0
1,30,445.626144014532,1
1,0,412.231472998392,1
1,90,418.66472000489,1
1,-60,345.407761990791,0
1,0,412.56811400759,1
1,30,352.083215992898,0
1,180,428.31314501469,1
1,60,337.378598990617,1
1,-30,463.74220800586,1
1,150,450.27112100157,1
1,120,439.474358988227,0
1,0,471.017107986845,0
1,-120,527.698316008318,0
1,30,447.939050013665,1
1,-150,382.482841007877,0
1,120,390.685098021058,1
1,150,356.585224982118,0
1,-60,634.238531006267,0
1,-90,494.807187999832,1
0,-150,434.951694021001,1
1,60,478.175373988925,1
1,-120,437.933122019749,0
1,90,625.089816000545,0
1,60,388.909985988867,1
1,-150,550.444413013756,1
1,-60,433.365728015779,0
1,90,326.297035012394,1
1,150,567.470638991799,1
1,-150,399.732701983303,1
1,-90,506.608851000201,0
1,-120,507.12424997706,0
1,-30,464.064148000907,0
1,30,459.452242976986,1
1,-60,533.195513017708,1
1,-30,573.914663990727,1
1,0,387.647072996479,1
1,0,427.697165993741,0
0,30,359.345312005607,0
1,-150,395.067657992477,1
1,120,468.455575007247,1
1,0,424.992257999256,0
1,150,475.288836002583,1
1,0,353.411625002045,0
1,-120,435.032957998337,1
1,150,452.86495699198,1
1,60,405.002689986723,1
1,30,412.207586989971,0
1,-60,498.280797016341,0
1,-30,467.973714004038,0
0,-90,359.979542009532,1
1,-150,472.770402012393,0
1,30,688.854562010383,0
1,-90,440.829709005775,1
1,-180,384.65,1
1,-180,331.92,0
1,-180,434.57,0
1,-180,561.78,1
1,-180,431.19,1
1,-180,393.82,1
1,-180,461.18,0
1,-180,548.36,1
1,-180,439.91,1
1,-180,597.23,1
1,-180,296.71,1
1,-180,428.31,1
