Correct Response,Rotation (deg),Reaction Time (ms),Target
0,15,651.8427,2
1,15,679.1616,2
1,-30,596.3735,2
1,-75,703.8025,2
1,60,571.2745,0
1,60,378.1507,0
1,-15,543.3255,1
1,-15,475.0691,1
1,-90,1024.6057,2
1,-30,633.4085,0
1,0,500.6192,1
1,30,543.9241,2
1,60,574.1104,0
1,-15,654.694,1
0,-15,538.9346,0
1,-90,846.0861,0
1,60,875.5314,0
1,-75,896.7981,0
1,-90,1199.0642,2
1,-30,579.3779,1
1,-60,786.2039,2
1,0,495.7827,1
0,-45,823.5058,0
1,-75,692.0863,2
1,-60,632.7522,1
1,45,518.0707,1
1,0,533.4323,0
1,-45,572.348,2
1,45,546.9022,2
1,-60,542.448,2
1,30,1001.0157,2
0,90,878.9034,1
1,-90,889.0425,2
1,75,774.8886,1
1,30,587.7986,0
1,15,563.677,2
1,45,988.1375,1
1,75,568.0054,2
1,-60,774.3191,1
1,15,483.6993,0
1,90,626.5352,2
1,90,631.519,2
1,-75,712.1744,1
1,45,563.1128,2
1,0,738.1218,2
0,90,873.8182,2
1,60,449.9952,0
1,15,708.5638,1
1,0,567.9851,0
1,60,586.3834,0
1,30,619.7435,0
0,75,595.37,1
1,0,559.3692,0
1,45,528.1019,2
1,15,534.8064,1
1,45,712.9292,1
1,30,644.3483,0
1,-90,1016.0791,0
1,-30,723.7285,0
1,-30,514.9791,0
1,-15,718.7785,2
1,0,599.9793,1
1,-75,561.8534,2
1,-45,627.9745,2
1,-75,649.4003,0
1,30,599.8818,1
0,-75,724.4928,0
1,45,562.978,0
1,90,779.1523,2
1,15,540.2046,1
1,-60,890.8094,1
1,75,784.8958,0
0,90,1146.536,2
1,-45,631.2925,0
1,-60,564.114,1
1,-45,622.3765,1
1,-15,501.4758,1
1,75,618.9121,2
1,75,794.0563,0
1,-60,585.6693,0
1,60,534.0234,1
1,90,594.3078,1
1,-45,560.4104,2
1,30,438.2459,1
1,-90,826.9197,0
1,-15,594.9495,2
1,75,702.9094,1
1,-30,895.1142,1
1,-45,1968.1948,2
1,-30,541.1771,2
1,-90,561.155,0
1,15,502.9853,1
1,-15,445.6292,1
1,-45,492.4417,0
0,90,551.3929,2
1,90,649.3805,0
1,75,596.9023,0
1,-75,560.9815,2
1,90,480.0123,1
1,90,691.7659,0
