CorrectResponse,Size_Rotation_deg_deg_,ReactionTime_ms_,Target
1,16,474.427699981257,1
1,8,434.314200011082,2
1,4,481.20789997885,0
1,16,544.350699984003,1
1,16,470.452100035269,1
0,4,-109,0
1,4,487.024200029206,2
1,16,487.630599990021,0
1,8,546.001999984961,2
1,8,468.519899990875,2
1,16,417.967299985699,5
1,4,537.718200005125,4
1,4,504.405500014778,3
1,4,614.484199959785,3
1,4,495.325100022834,4
1,16,506.728800010402,5
1,8,393.595799975097,5
1,4,405.906500000507,3
1,16,461.78199996613,4
1,4,454.036000006832,5
1,8,316.200899946503,4
1,8,443.073400001973,5
0,16,377.467000038829,5
1,16,472.759099964984,4
1,8,470.777600010857,3
1,16,523.823800027836,6
1,8,439.457099997904,7
1,16,423.807099982165,7
1,8,499.96350000985,7
1,8,394.281300014351,7
1,8,494.292900021188,6
1,4,536.54350002436,6
1,4,466.965299969539,7
1,4,527.943099962082,8
