Correct Response,Rotation (deg),Reaction Time (ms),Target
1,180,572.2241999,2
0,150,535.2091999,0
0,150,452.9184,1
1,150,734.3901001,1
1,60,666.6313999,1
1,30,589.0908,2
1,120,526.7243001,0
1,-150,611.402,1
1,0,519.1807,0
1,-120,599.6933,2
0,30,585.8173001,1
1,30,552.0305,1
1,60,480.2703,0
1,90,502.1998999,2
1,-30,406.6285,2
1,30,583.1721001,1
1,120,537.7374001,0
0,-90,722.5784,1
1,-90,513.7122999,2
0,-90,572.8064,1
0,-90,-109,2
0,-90,469.9957,1
0,-90,-109,0
1,-90,606.4733,0
1,-120,684.9826,1
0,150,-109,2
0,150,586.6516,0
1,150,523.0018,2
1,120,515.4162,2
1,-150,464.2779,2
1,180,669.7694,0
1,-60,495.7331999,1
1,120,523.8161,1
1,150,545.5001999,1
1,-120,566.9316,0
0,120,771.1794,4
0,120,493.1882,4
1,120,475.944,4
0,60,338.3741,4
0,60,687.0995999,3
1,60,560.1316999,4
1,-90,641.7123,4
0,180,1178.6673,3
0,180,666.9682999,5
0,180,622.7554,3
0,180,391.3085,3
1,180,566.1519999,4
0,-120,555.1943,3
0,-120,536.1403,3
0,-120,434.0267,5
0,-120,639.6072,3
0,-120,628.1848,5
1,-120,749.1278999,5
0,0,733.0540999,5
0,0,935.4224001,4
1,0,555.2080001,5
1,-60,421.1771,5
0,-120,787.0445999,3
0,-120,758.0346,5
0,-120,-109,3
0,-120,795.1252,4
0,-120,837.5148,5
0,-120,619.932,3
0,-120,953.0876,5
0,-120,824.7785,5
1,-120,686.1666,5
0,-120,579.0231,4
1,-120,581.1838999,4
0,-60,867.0551,5
1,-60,576.1285,3
0,0,860.1881,5
1,0,446.1771,4
1,-30,730.301,5
0,60,645.6875,3
0,60,-109,3
0,60,155.5206,4
0,60,-109,5
1,60,979.8065,4
0,180,876.5464,3
0,180,-109,5
0,180,-109,5
0,180,-109,4
0,180,631.8896,5
0,180,-109,5
1,180,758.4475,3
0,-150,516.1402,5
1,-150,607.738,3
1,-60,922.8274,5
1,60,521.9851001,5
1,150,645.1164999,3
1,0,586.9907,3
1,-150,699.2533,3
1,150,921.0728,5
1,-30,545.7617001,4
1,-150,752.1154,3
1,150,551.2375001,3
0,-60,-109,5
1,-60,1029.3682,5
1,-180,572.22,2
1,-180,669.77,0
0,-180,1178.7,3
0,-180,666.97,5
0,-180,622.76,3
0,-180,391.31,3
1,-180,566.15,4
0,-180,876.55,3
0,-180,-109,5
0,-180,-109,5
0,-180,-109,4
0,-180,631.89,5
0,-180,-109,5
1,-180,758.45,3
1,90,502.1998999,2
