Correct Response,Rotation (deg),Reaction Time (ms),Word
1,180,765.378299806267,0
1,-120,789.4640999697149,1
1,120,608.5413002260029,1
1,-30,487.39590000733733,1
1,-120,707.9563999399543,2
1,120,628.9528000019491,0
1,-150,725.975800011307,2
1,30,593.6330998633057,0
1,-120,784.2580999098718,2
1,150,982.8868998996913,1
1,0,588.4137998186052,0
1,30,755.964900072664,1
1,-30,630.6190001163632,2
1,60,598.2908999398351,0
1,30,459.4738999698311,1
1,60,631.5447999481112,2
1,-150,591.1302000135183,0
1,60,1143.3964999709278,0
1,-120,607.8146998155862,0
1,-90,674.7094999849796,2
1,-90,922.2004000879824,1
0,0,574.5805999580771,2
1,0,604.5825001168996,0
0,90,819.6160001065582,1
0,90,589.2082000467926,2
0,90,575.6260998863727,1
1,90,525.5762999262661,1
1,-150,642.4520999975502,1
1,-60,478.62019989080727,1
1,150,572.560599943623,1
1,120,658.4922000151128,0
1,-150,774.7922001257539,1
0,-60,744.4333999268711,1
1,-60,668.0536998286843,1
1,-30,580.9589998647571,2
1,180,585.6787000633776,0
1,90,657.5746998973191,2
1,-60,646.6780001614243,5
1,150,715.6254997793585,3
0,180,646.0683000590652,5
1,180,776.489699896425,3
1,120,637.9065000768751,4
1,-90,672.541199889034,4
1,90,740.0720000118017,4
1,-60,596.8715999592096,5
1,-30,587.712699951604,3
0,-120,684.9772999379784,5
1,-120,366.229199975729,5
0,180,696.6744998320937,5
1,180,716.9787999559194,4
1,150,565.8373999726027,4
1,60,614.3019999694079,5
1,0,573.121800025925,5
1,-150,861.8416999783367,5
1,-30,355.8482999764383,5
1,120,735.0337998326868,3
1,90,572.4076998271048,4
1,180,622.3737000804394,4
1,90,632.0973999649286,4
1,150,945.9266000743955,5
1,0,573.1783999912441,5
1,-150,668.407499961555,4
1,-90,596.3044999483973,5
1,30,565.9172999989241,4
1,60,652.6490998771042,3
1,0,526.4196001775563,4
1,90,614.1311998330057,5
1,30,563.3160999827087,3
1,-90,594.3889999147505,5
1,120,632.4635000750422,5
1,-150,549.8437000755221,5
1,-30,558.5498001277447,5
1,30,388.2230000421405,8
1,0,564.249099869281,7
1,150,949.9676999952644,7
1,180,581.9807999618351,8
1,-120,744.6523000802845,8
0,30,890.1127999965101,7
0,30,546.5647000204772,7
1,30,465.0885001141578,7
1,-150,581.3695999644697,6
1,60,679.5484001599252,6
1,60,509.87609981931746,8
1,150,608.7398998755962,8
1,0,493.88400016725063,8
1,-90,682.688300203532,6
1,-30,885.1416999790817,7
1,0,510.60379988886416,6
1,-60,466.36909985356033,8
0,-120,756.8055998384953,7
1,-120,659.9112001098692,6
1,90,588.1782001201063,6
1,180,602.414499906823,6
1,-60,913.4098002072424,7
1,-30,743.0961999893188,7
1,60,524.9772997889668,8
1,-90,557.8106000870466,8
1,-90,551.9312000218779,8
1,120,406.220700064674,8
1,30,610.9915000237525,6
1,-60,545.506599996239,8
1,-60,1128.8370000515133,7
1,-120,680.2508001532406,8
1,120,605.8273000493646,6
1,150,501.1957999635488,6
1,90,491.21449998021126,6
1,180,684.618299998343,7
