Correct Response,Height,RT,Face
1,2,494.4737000009045,1
1,8,725.8911000648513,1
1,28,897.9488999433815,1
1,1.41,575.8803999600932,1
1,8,469.56250007171184,0
1,4,717.651000068523,0
1,1.41,429.7555999914184,1
1,8,462.0937000112608,2
1,11.31,608.1821999363601,0
1,5.66,535.4855999434367,0
1,2,528.9260999383405,0
1,21.17,598.2204001015052,0
1,2.83,507.6286999359727,2
1,8,443.12000000756234,2
1,28,859.8554999884218,2
1,2.83,400.82379994820803,2
1,11.31,346.9989001136273,2
1,8,346.0378000130877,2
1,1,473.9639999428764,0
1,8,404.52869998663664,2
1,11.31,407.5996999712661,1
1,4,445.8197999596596,1
1,5.66,448.96909995842725,0
1,4,334.41990002430975,2
1,2.83,432.4225999265909,2
1,1,788.2022000234574,0
1,21.17,489.5219000140205,2
1,2,504.77070005983114,0
1,2.83,351.19970008637756,1
1,5.66,587.7704999260604,0
1,2.83,561.4523999942467,1
1,28,744.6706999875605,1
1,2,421.47760005574673,2
1,21.17,818.0274000009522,1
1,2.83,521.7251999387518,2
1,16,474.5280999308452,2
1,21.17,423.97389997169375,2
1,8,523.8848999692127,1
1,1.41,506.8977000741288,0
1,5.66,441.6579999346286,1
1,4,470.16970003861934,4
1,1.41,436.47739995177835,3
1,28,414.7832000711933,5
1,28,587.4371000649408,4
1,11.31,470.78729996830225,4
1,21.17,299.787100110203,4
1,1.41,344.36069993209094,3
1,1.41,450.01450000237674,5
1,5.66,341.64409996848553,5
1,1.41,536.8427999168634,3
1,2.83,406.90340002439916,4
1,1,582.0882000811398,3
1,4,464.10050004161894,3
1,16,415.68200004659593,4
1,16,490.1684999316931,4
1,2,508.9958999855444,4
1,28,523.7844000188634,5
1,1,345.87329992465675,5
1,11.31,438.95730009209365,3
1,11.31,449.54009999893606,3
1,4,446.62510003801435,5
1,21.17,309.58300007879734,5
1,2,697.4058000454679,4
1,16,723.996099954471,3
1,5.66,467.1592999333516,4
1,21.17,389.05860000196844,5
1,4,596.92829992529,3
1,11.31,520.8604999901727,3
1,1,501.91510008554906,4
1,16,483.8778999950737,3
1,2,476.29399998951703,5
1,28,613.2650001058355,3
1,2.83,396.0252000801265,3
1,28,547.3144000247121,3
1,1,479.0109000718221,5
1,16,630.0403999015689,4
1,2,440.3815999943763,3
1,5.66,486.79809999559075,5
1,16,499.13149996101856,3
1,1,587.6032000491396,3
