Correct Response,Height (deg),Reaction Time (ms),Target
1,7.0,427.76759998828175,0
1,2.83,407.3149000150338,2
1,0.5,492.40500008177014,0
1,0.5,500.8055000188947,2
0,4.0,448.9147000103444,2
1,7.0,362.02369996767493,1
1,0.5,359.71799998965116,1
1,0.5,311.20779999487104,1
1,1.0,455.01550001513215,0
1,4.0,426.6675999942422,1
1,1.41,470.71369999043645,2
0,2.0,409.5259999712184,0
0,5.29,466.55589999586346,2
1,2.83,423.80309995219113,0
1,0.35,488.1168000255898,1
1,1.41,392.27140001907946,1
1,2.83,418.1271999231726,0
1,5.29,455.2005999111757,0
0,0.35,506.0221999273822,2
1,0.35,528.1648000790924,1
0,2.0,698.5538999405876,0
0,7.0,458.8867999236286,2
1,0.25,500.017199953571,1
1,7.0,314.28460002366455,0
1,5.29,335.92149993360044,0
1,0.35,438.895899974294,2
0,5.29,437.51120002429934,2
1,0.71,427.84910002678635,1
1,2.83,541.1208000122756,2
0,2.83,469.6017000214383,2
1,2.0,484.7406999296695,1
1,1.0,351.9704000181705,0
1,0.71,426.9451000117883,0
1,2.0,335.82430000837894,3
1,4.0,356.4526000381634,3
1,0.71,401.35430003006013,4
1,1.0,488.96559996951373,3
1,0.25,435.91900000769647,5
1,1.0,404.1047999025509,3
1,2.0,436.7713999790326,4
1,0.71,461.4762999671698,4
1,1.41,459.6708000726253,4
0,2.83,491.2767999894172,3
1,0.25,471.3317000395805,5
1,0.35,475.92060005713256,3
1,0.25,468.32310006443413,3
0,4.0,440.02999999515714,5
1,4.0,399.0055999574438,5
1,0.25,456.7240999867395,5
1,5.29,364.0234000603855,3
1,0.35,509.59570001300426,5
0,0.5,471.8140999875218,5
1,0.71,410.1229999768734,5
1,7.0,517.4510999904201,5
1,0.5,457.17350003264846,5
1,2.83,480.0887000137195,3
1,4.0,346.40249999661,3
1,1.41,454.9507999881357,5
1,4.0,464.2306999857724,3
0,2.0,340.5139999785647,4
1,5.29,446.02319999553265,3
1,2.0,465.7822999260575,3
