Correct Response,Height (deg),Reaction Time (ms),Target
1,0.35,614.4350999356434,0
1,5.29,420.0303999795765,1
1,2.0,387.3644000240788,1
1,0.25,449.19530005149545,1
1,7.0,437.27769999254497,2
1,0.5,479.8068999634311,0
0,2.83,385.41530008383097,1
0,0.35,555.7583000599593,2
1,4.0,450.7612999850139,0
1,5.29,448.96480004258456,1
0,7.0,437.4828000408784,0
0,7.0,508.8149998891354,1
1,0.5,444.87209996163847,0
0,7.0,520.5531999790296,0
1,4.0,515.1220000670478,2
1,1.0,505.9190999572352,0
0,0.5,568.8504999824986,0
1,2.83,571.5708999750391,2
1,0.5,343.12339994080367,0
1,2.0,553.7474999991432,0
1,0.5,457.8897000146285,2
1,2.83,537.655399934873,1
1,0.25,561.6104000336677,2
1,2.0,490.69000006143006,0
1,2.83,500.17020007085057,2
1,1.41,492.3655000138283,1
1,0.35,431.935700061284,1
0,2.0,548.1104999170825,1
1,0.35,545.1415000106394,0
0,0.35,444.14289999708535,1
1,7.0,479.53239996872844,2
1,0.71,489.3789999741316,1
1,1.0,457.80789997383954,2
1,1.41,400.44900000516327,5
1,1.41,360.39919993795456,5
1,2.83,420.6317000179738,4
1,7.0,505.00269996423276,5
0,5.29,336.9621999417618,3
0,5.29,435.66140002526345,5
1,5.29,489.1098000197858,4
1,0.5,580.7277999674156,5
0,1.0,461.15520008329304,5
1,1.0,493.1558999787271,4
1,0.71,489.0435999813676,3
1,0.25,553.2201000577957,4
0,1.41,419.24950008701535,5
0,0.25,518.9975000075251,5
1,0.71,645.9541000048816,3
1,2.0,438.19830001752825,4
0,1.0,334.5314000589028,4
1,0.35,656.1372000114247,3
1,7.0,368.4739999561757,4
1,0.71,547.1931000328809,5
1,5.29,508.1942000515014,5
1,0.35,518.134800074175,4
1,1.0,538.4536999599263,4
1,0.25,418.35150000128897,4
0,1.41,502.96720006458463,5
1,4.0,464.1764000379667,4
1,0.71,497.7206000448391,4
1,2.0,385.82489994309844,4
1,1.0,367.70120000887664,4
0,4.0,435.0116000832245,5
1,5.29,406.6211000872031,5
1,4.0,427.04170004885646,3
1,1.41,351.28240001808854,3
