Correct Response,Rotation (deg),Reaction Time (ms),Word
1,0,718.6355999987572,1
1,-120,764.4213000134332,1
1,0,952.2256000022171,0
1,180,603.6486000051955,2
0,60,871.323199997656,1
1,60,607.623600004823,2
1,-150,704.3073000062723,2
1,-60,876.3087000083178,1
1,-30,421.27649999421556,0
0,30,484.8621000095736,1
1,30,603.4856000009459,0
1,60,586.9485999977915,2
0,30,777.9220999913523,0
0,30,663.6506000035442,1
0,30,1054.2335000031162,0
1,30,513.4539000104414,2
1,-150,969.8802000024589,2
1,90,864.9793000044301,0
1,60,661.3284000017447,2
1,90,795.3244000058621,0
1,-90,678.6542000012705,2
1,-30,601.5432999960613,2
1,90,1126.1997000077972,1
0,-30,912.4112999965437,0
1,-30,489.0844000005163,0
1,180,895.4950000010431,1
0,60,587.0753000021214,1
1,60,996.647600008524,0
1,150,655.9229999951785,2
1,120,882.6136999963783,2
1,150,872.8164000025718,0
1,180,953.7374000032432,0
1,-60,719.2733999949414,3
1,-30,705.8993999930099,4
1,-150,940.8570000054315,4
1,-60,713.088699991582,4
1,120,947.9994999968912,3
1,-120,829.3366000110982,3
0,-90,-109.0,3
1,-90,582.0668000055011,3
1,-90,934.4611000091536,4
1,0,905.3843999976525,3
1,30,641.7152000034694,5
1,150,818.0943000010448,5
1,90,1041.310899989563,5
1,120,986.9728000016185,3
1,-60,794.2773999933852,4
0,-90,806.4120999883162,5
1,-90,764.3401999925263,5
1,-120,839.9841000031447,3
1,180,607.3289000018267,5
1,-150,506.4638000007253,5
1,-120,554.9855999965221,5
1,30,568.9278000030899,5
1,150,838.3411000071792,3
1,-30,1198.4896000034641,3
1,0,537.0069000022486,5
1,-60,914.0338999972446,5
1,120,741.1728000119328,3
