Correct Response,Rotation (deg),Reaction Time (ms),Word
1,60,504.8601000420749,0
1,-60,483.4949999898672,2
1,120,721.8890999760479,1
1,-30,354.4484000271186,1
1,30,426.4679999873042,0
0,90,317.29169998690486,1
1,90,547.1003999086097,1
1,120,395.95980004779994,0
1,0,436.3821999253705,1
1,-150,539.7871999852359,0
1,-30,493.79199993237853,0
1,-150,432.5276000276208,0
1,-90,524.197599905543,1
1,-90,554.9700999949127,1
1,120,432.0601000767201,0
1,150,582.7665000073612,2
1,-150,373.9098000191152,2
1,90,449.0113000469282,0
1,90,461.8075000438839,0
1,30,385.4635999854654,1
1,0,475.60229996126145,0
1,-120,583.6706000231206,2
1,-150,451.20349997561425,0
1,180,561.9668000694364,2
1,-60,474.6221999488771,0
1,-120,471.4240999277681,2
1,60,598.6823998941109,2
1,180,491.9275000542402,0
1,180,423.88039995823056,0
1,60,534.8238000264391,2
1,120,639.4807999571785,1
1,-60,555.2967999214306,1
1,30,412.7875000089407,0
1,-150,389.315800097771,4
1,-30,774.8208999950439,5
1,150,676.9111999860033,4
1,-90,700.6951999468729,5
0,-30,699.5182000650093,5
1,-30,653.7385000232607,4
1,90,340.0559999831021,3
1,120,591.7598000345752,4
1,150,653.744800071232,3
0,180,492.2645000591874,5
1,180,577.2477000104263,4
1,-60,551.9208999434486,3
1,60,557.8041999218985,3
1,150,567.8031000392511,3
1,90,705.120199996978,5
1,-120,664.74360000249,4
1,120,568.2032000590116,4
1,-90,540.4431999744847,3
1,-30,557.9386000139639,4
1,-150,532.7488999431953,4
1,-30,468.5649999268353,4
1,180,713.8565000463277,3
1,0,570.1962999850512,3
1,-120,567.9089000299573,4
1,-150,374.3470999728888,3
1,30,314.0281999334693,5
1,-90,347.1141999438405,4
1,-90,536.4297000309452,3
1,60,476.13269992545247,3
1,30,447.2394999433309,3
1,150,524.6957999737933,4
1,30,469.6122999852523,4
1,90,382.1884000757709,5
1,30,1057.2250999361277,3
1,30,707.4700999623165,7
1,60,407.6329999919981,6
1,180,605.7367999423295,6
1,60,459.91999999061227,6
1,150,486.29089997522533,8
1,-120,450.1753999469802,7
1,0,472.8542999913916,8
1,-120,651.4789000470191,7
1,-60,502.1490000039339,8
1,-60,549.1745999865234,6
1,-150,504.53700002655387,8
1,-90,470.47080000303686,7
1,-60,468.6668000034988,6
1,0,520.3023000471294,8
1,-30,583.0951000647619,7
1,-120,512.0094999987632,8
1,180,535.6397000690922,8
1,180,509.05479996837676,7
1,60,311.67759996280074,6
1,120,432.43280000425875,7
1,150,307.49949993006885,8
1,150,418.0326000172645,7
1,0,343.17219996266067,6
1,-90,495.77129998616874,8
1,0,428.31199994217604,6
1,-30,445.8918000422418,6
1,-60,459.1175000499934,6
1,90,507.35090003255755,6
1,0,504.46030002459884,7
0,120,387.3606999954209,7
1,120,564.9007999422029,7
1,-120,503.94119991362095,8
1,90,636.8218999672681,8
