Correct Response,Height (deg),Reaction Time (ms),Target
1,2.82,457.56973948702216,1
1,2.0,629.4143765084445,2
1,2.0,506.36607798188925,1
1,5.66,536.8392995409667,2
1,28.0,443.19004629179835,1
1,11.32,482.2805702537298,0
1,11.32,477.8022763170302,1
1,1.0,860.6250827983022,2
1,1.0,582.5749022737145,1
1,8.0,631.8241904340684,2
1,8.0,465.3859326466918,0
1,16.0,536.1453687623143,2
1,28.0,658.1822966076434,1
1,16.0,469.7297412753105,1
1,8.0,463.5755002349615,1
0,2.82,-109.0,0
1,21.16,657.1511278711259,2
1,2.82,577.3299729302526,0
0,28.0,-109.0,0
0,21.16,-109.0,0
0,21.16,-109.0,1
0,1.42,-109.0,2
0,28.0,-109.0,2
