Correct Response,Height (deg),Reaction Time (ms),Target
1,8.0,403.6636396162212,2
1,1.42,599.8248678483069,1
1,11.32,539.476782720536,0
1,21.16,733.6142451353371,2
1,11.32,611.7657336257398,0
1,11.32,599.8805050589144,0
1,11.32,470.75169364362955,0
0,1.0,700.7120956517756,2
1,1.0,744.7966683506966,0
1,5.66,457.110304556787,1
1,1.42,572.8861537612975,0
1,21.16,471.7149363681674,0
1,28.0,464.14279675483704,0
1,2.82,434.19079173728824,1
1,2.0,658.0474695041776,2
1,1.0,540.2560468614101,1
0,21.16,421.25016002357006,2
1,21.16,492.7417558468878,0
0,4.0,587.2467320263386,0
1,4.0,620.0318044833839,2
1,2.0,471.69957653060555,1
1,16.0,540.9503189697862,0
1,28.0,557.4077085442841,2
0,1.42,942.1262807995081,2
1,1.42,547.4807095564902,1
1,21.16,714.5497511923313,1
1,28.0,680.7522845305502,0
1,5.66,490.33091839775443,1
1,28.0,525.6497084014118,1
1,2.82,752.7214057594538,0
1,21.16,529.2514582946897,0
1,5.66,384.1465373374522,1
1,4.0,482.82738652452826,5
1,5.66,551.2725819684565,3
1,4.0,528.8019219264388,5
1,1.42,628.7760834060609,4
1,8.0,904.9663382433355,4
1,2.82,542.3654869049788,4
0,1.42,458.5698462873697,5
1,1.42,652.1321615986526,5
1,2.0,718.3661998100579,5
1,28.0,872.9874954409897,3
1,16.0,469.0457090586424,5
1,1.0,785.4020299240947,4
1,2.82,691.5585581995547,4
1,8.0,536.5891020596027,3
1,5.66,602.0650385729969,5
1,16.0,767.7134509980679,4
1,16.0,538.0155343413353,5
1,1.0,796.9360264800489,4
1,2.0,590.0265510976315,4
1,2.82,745.2390363290906,3
1,4.0,575.4618553295732,5
1,8.0,691.6817791610956,3
1,2.0,570.7681800089777,4
0,21.16,684.453361839056,3
1,21.16,588.720950935036,4
1,11.32,570.6555402688682,4
1,1.0,811.8632186055183,4
1,4.0,488.81027818098664,4
1,8.0,651.6297191232443,5
1,16.0,622.7648609168828,5
