Correct Response,Height,RT,Word
0,5.66,355.64689999993425,0
1,5.66,889.822100002144,2
1,4,621.0969999996596,1
1,1.41,739.0018000045675,1
1,28,891.1797000004444,2
1,8,563.5728999954299,2
1,4,622.0701000023982,2
1,2.83,670.4915000049514,0
1,2,611.0420000008307,1
1,11.31,387.7157999999472,0
1,21.17,568.2983999981079,1
1,21.17,438.63939999975264,1
1,1,620.6003000010387,2
1,8,583.9769999987911,1
1,1,583.9882999975234,0
1,5.66,545.1969999962021,0
1,11.31,629.612600005581,1
1,11.31,578.9370999959065,2
1,28,743.1817000000738,2
0,1,-109.0,2
1,1,798.5309999971068,1
1,2,706.4856999972253,1
1,1.41,656.5403999960981,2
1,11.31,520.6198999989429,2
1,16,458.7309000020614,1
1,1,691.7910000014817,0
1,11.31,484.19789999426575,1
1,16,444.3642000009422,1
1,2.83,524.3301999984542,1
1,4,431.65900000568945,2
1,28,697.5489000000525,1
1,5.66,660.9960000027204,0
1,2.83,764.9495999980136,1
1,5.66,432.1390000008396,0
1,28,482.1573999983375,3
1,8,363.9689999949187,4
1,1,588.3186999966856,5
1,4,516.7087000049069,5
1,1,707.1844999995083,4
1,1.41,816.9158999993815,3
1,2,889.9685000036843,3
1,2.83,791.9417999986908,4
1,2,486.5090999996173,3
1,4,508.97699999442557,5
1,1,603.8181000007316,3
1,5.66,510.98139999923296,3
1,28,621.2049000063562,3
1,21.17,1127.731700002565,4
1,21.17,324.9798000000883,3
1,2.83,486.4848999972455,3
1,28,492.9315000012284,4
1,21.17,503.68310000014026,4
1,8,318.22149999463,5
1,4,466.6083999949624,5
1,21.17,433.8819000007934,5
1,21.17,377.83680000249296,5
1,8,382.8089999991935,5
1,1,599.7289999981294,4
1,11.31,384.8819000017247,5
1,2,707.2614999964717,4
1,4,495.1255000018282,5
1,8,947.7791000066791,5
1,4,459.44830000045476,5
1,1.41,605.5778999984032,3
1,2.83,459.53620000038063,3
1,5.66,390.08419999701437,5
1,21.17,498.7235999982804,8
1,1.41,396.0889999984065,6
1,21.17,612.3990000018384,7
1,8,758.228700000851,8
1,1.41,638.7562999993097,8
1,16,506.5034999974305,7
1,1,620.9364000064088,8
1,4,469.55710000148974,6
1,11.31,1179.135799994052,8
1,2,614.1697000024724,6
1,28,728.269900002866,6
1,16,1060.3617999990238,8
1,5.66,504.20210000121733,6
1,5.66,767.8020999996224,8
1,11.31,506.2501999968081,7
1,2.83,635.5923999985098,8
1,8,699.0694000018411,7
1,2,293.8863999992609,7
1,28,364.99679999944055,7
1,1.41,661.4785000023548,6
1,8,476.42820000002393,7
1,2,693.5778000010177,8
1,16,526.8716000031563,7
1,16,450.4171999982791,6
1,16,516.796000000264,8
0,28,558.5075000021025,6
1,28,549.3589000001666,7
1,16,597.2386000034166,7
1,2.83,979.0777999991551,7
1,1.41,630.1982999979518,8
1,1.41,1145.0085000000545,8
1,2.83,765.5430999988457,6
1,16,500.1011000025901,6
