Correct Response,Height (deg),Reaction Time (ms),Target
1,5.29,497.6633999998885,2
1,5.29,502.9653999999173,1
1,5.29,428.8089999999247,0
0,0.35,690.2060000001402,1
1,0.35,553.9860999996708,0
1,4.0,452.39570000004824,1
1,1.0,450.4433000001118,2
1,0.71,460.8336999998901,1
1,0.5,472.8180000001121,0
1,2.83,531.3282999999647,1
1,1.41,538.746300000108,0
1,0.25,500.6778000000995,2
1,4.0,498.93599999988146,0
1,1.41,438.9193999999552,0
1,0.71,426.46259999984613,0
1,1.0,452.39130000019577,1
1,0.25,368.4125999997523,1
1,2.83,489.1366999999409,2
1,2.0,477.8629999999939,2
1,0.25,501.17269999956625,1
1,0.5,519.0994999997347,0
1,0.25,651.5822999998963,1
1,7.0,511.15240000027916,2
1,2.0,415.2612000001827,2
1,7.0,354.32029999985025,2
1,1.41,493.929099999983,1
1,7.0,624.1312000001162,3
1,5.29,485.98789999997825,3
0,1.41,462.00960000025225,5
1,1.0,505.9022999998124,3
1,0.35,389.4254000000874,4
1,1.41,432.49920000008933,3
1,2.0,472.1438000000635,3
0,0.71,472.64850000002843,5
1,4.0,598.4228999999832,4
0,2.0,872.7650999998477,5
1,2.83,628.6749999998538,4
0,0.35,634.037700000059,3
1,0.35,776.4949999999917,5
1,7.0,529.8214000003245,3
1,0.71,614.7343000001601,3
1,2.0,588.9436000001442,4
1,0.35,501.06159999988085,3
1,0.5,686.3363999999965,5
1,1.41,534.2988999999907,4
1,5.29,450.175100000175,3
1,2.83,423.18070000002626,3
1,0.35,655.7356000002219,5
0,0.25,626.2524000002632,5
1,1.0,463.4473999998736,3
1,0.25,644.3622999999352,5
1,4.0,686.1436000003014,5
1,7.0,527.8846000000303,4
1,2.0,402.8222000000969,3
1,0.71,491.01489999967816,5
1,0.5,501.64429999987624,3
