Correct Response,Height,RT,Word
1,21.17,836.9693999961019,0
1,11.31,629.4130000136793,2
1,4,662.7262000078335,0
1,5.66,453.74610001128167,0
1,2.83,517.156400074251,1
1,1,558.006199946627,0
1,1.41,556.872999932617,0
1,5.66,713.9924000333995,2
1,2.83,840.860000051558,1
0,11.31,763.162300045602,2
1,11.31,509.392699980177,2
1,1,574.4831000305712,1
1,21.17,510.33320004027337,0
1,2.83,593.9633999336511,0
0,1,705.0565000940114,1
1,1,515.8052000300959,2
1,11.31,765.7527999803424,1
0,28,976.2560000494123,1
1,28,522.7181999329478,1
1,1.41,515.3516000686213,1
1,2,434.8854000531137,1
1,11.31,653.7501001115888,2
1,2,534.1965000228956,1
1,4,615.3138999911025,0
0,1,795.2192999040708,2
1,1,824.8896999834105,2
1,1.41,496.7109999237582,0
1,21.17,791.7458999985829,1
0,2,971.554399988614,1
1,2,484.35450001526624,2
1,2,568.2044999524951,2
1,21.17,606.437899925746,1
0,16,926.5746999848634,1
1,16,481.52229998633265,1
1,16,716.0430000480264,2
0,11.31,581.0540000060573,2
1,11.31,491.58399999979883,2
1,4,603.5138000119478,2
1,16,547.8770000012591,2
1,8,588.19229999464,3
1,28,572.8949000444263,4
1,8,548.4020000407472,4
1,5.66,574.5952999535948,4
1,5.66,530.8741999873891,4
1,4,550.1376999858767,3
1,4,514.029200010933,4
1,16,792.0524000041187,3
1,1.41,707.1431999178603,5
1,28,542.8900999799371,5
1,11.31,508.2146999742836,4
0,8,695.8472999362275,4
1,8,598.3674000566825,5
1,16,743.3436000104994,4
1,5.66,593.2985999938101,5
1,8,607.5310999844223,3
1,5.66,669.4266999224201,5
1,8,585.2098999861628,5
0,1,918.5596999563277,5
1,1,707.3365999935195,4
1,21.17,792.1256999801844,3
1,2.83,653.884599971585,5
1,28,630.3594000022858,3
1,8,558.7145999856293,3
1,5.66,797.3244999852031,5
1,2.83,605.387399959378,4
1,21.17,597.5320999827236,3
0,1,560.1441999282688,4
1,1,457.6203999426216,3
1,28,852.563799995929,5
1,1,627.877299961634,4
1,2,457.23859994579107,3
1,2.83,458.0691999839619,3
1,21.17,551.1194000104442,3
0,16,715.9519999371842,4
1,16,690.4263999862596,5
1,1.41,469.5136000486091,7
1,1.41,440.28619996644557,6
0,8,591.6165999919176,7
1,8,378.5554000027478,8
0,28,715.9828999396414,8
1,28,733.0824999921024,6
1,2.83,587.1911000544205,7
1,16,794.8335999939591,6
1,11.31,788.0991999376565,7
0,21.17,728.8806000109762,8
0,21.17,1003.2428000671789,6
1,21.17,654.9566999860108,6
1,8,651.8046000823379,6
1,2.83,511.80109992530197,6
1,28,750.1848999494687,8
1,5.66,658.4911000067368,6
1,2,667.2605000752956,8
1,1.41,480.7918000118807,6
1,2,693.1659000078216,7
0,1,714.3147000428289,7
1,1,550.1946999542415,7
1,4,496.295900022611,6
1,21.17,642.6802999889478,7
1,8,689.9452000474557,7
1,2,652.5106999874115,7
1,28,688.0907998969778,8
1,1.41,439.0631999671459,6
1,4,546.8442999375984,8
1,4,436.076199923642,6
1,4,478.15219993609935,8
1,28,689.4705000417307,6
1,2.83,579.469500048086,8
1,11.31,577.1771000549197,8
1,5.66,479.84320000652224,7
1,1,609.3988000033423,7
1,2,394.1179999932647,6
1,16,532.4410000434145,6
