Correct Response,Height (deg),Reaction Time (ms),Target
1,4.0,467.0475999850314,2
1,0.35,530.5966999989469,2
1,0.35,538.9841000109445,2
1,4.0,501.29120002058335,1
1,2.83,399.37839997257106,1
1,5.29,435.4351999904029,1
1,1.41,461.1575999846682,0
1,0.71,471.65809999243356,1
1,4.0,452.92659999942407,0
1,1.41,519.276100003859,0
1,0.71,499.45910001080483,2
1,0.71,458.7902000024915,1
1,2.83,484.89720001490787,2
1,1.0,573.4622999993153,2
1,2.83,414.8727999967523,2
1,4.0,384.0400000012014,2
1,4.0,536.8043000020552,0
1,0.35,427.59029997652397,1
1,0.5,461.4117999994196,1
1,2.83,417.18519999668933,2
1,2.0,471.47389998682775,1
1,5.29,413.84839999629185,2
1,1.0,445.21190001652576,2
1,5.29,471.96390002174303,2
1,1.41,360.0161000180524,2
1,1.0,597.4027000160422,4
1,5.29,610.7809000208508,5
1,0.5,495.7484999871813,3
1,1.41,556.2560000075027,3
0,2.0,732.5021999971941,5
1,2.0,771.8377000095788,4
1,7.0,616.7605000049807,4
1,5.29,545.060800006846,5
1,1.0,787.7898999981117,4
1,0.25,650.8483999900054,4
1,1.41,505.1737000143621,3
0,0.5,571.7983000180684,5
1,0.5,587.122599998489,4
1,4.0,484.6652999953367,5
1,0.71,604.7542999989819,4
1,2.0,467.5583000029437,4
1,0.71,571.3996000089683,5
0,0.35,489.0844000005163,5
1,0.35,492.797399984207,3
1,2.0,679.460000010673,4
1,2.83,457.09629999729805,5
0,7.0,494.9798999845516,5
0,7.0,605.1898999980185,4
0,7.0,573.1181999985129,5
1,7.0,482.8226999929175,4
1,2.0,492.68789999443106,5
1,7.0,604.9991000003647,3
1,5.29,448.163399993442,4
1,1.0,530.8314999823924,4
1,7.0,448.6569999975618,4
1,0.25,563.7248999814037,5
