Correct Response,Height (deg),Reaction Time (ms),Target
1,2.0,507.32850004084406,1
1,7.0,487.7162999483198,0
1,4.0,608.0328000253439,1
1,7.0,369.1048999326676,2
1,0.71,411.82019980721174,1
1,5.29,361.17070005372165,2
1,2.0,443.4672000361979,2
1,1.0,405.0717998771369,1
1,1.41,448.2481000023335,1
1,0.71,427.5611001076549,2
1,1.0,521.0210001105816,1
1,0.35,390.999300173521,1
1,1.41,408.7457999131083,1
1,0.35,518.1865000641346,0
1,2.83,577.669600025788,0
1,0.71,417.02749999336896,0
1,0.25,405.5091999480873,1
1,0.5,308.5994001021981,1
1,0.25,435.92259986422954,1
1,5.29,413.64559996969996,2
1,0.35,504.6753999786824,1
1,1.0,476.4010000517964,2
1,0.35,424.1371001126617,1
1,2.83,392.68279983758924,2
0,1.0,490.10349996484814,0
1,1.0,618.8670999845863,0
1,2.83,827.9504000684619,5
1,2.0,723.209400196597,5
1,1.41,850.6918998910487,5
1,4.0,619.9729000227899,3
1,0.25,807.4366999799759,5
0,0.5,623.7717999620736,3
0,0.5,777.2182000344992,4
1,0.5,517.8781999284774,4
1,2.0,729.5608001305163,3
1,0.71,758.6431999234856,5
1,0.71,562.4945999598503,4
1,2.83,950.4042998897285,5
1,5.29,1022.9043001318723,5
1,7.0,549.8639999432862,5
1,0.35,706.37509995237,4
1,0.5,1080.532599940002,5
1,7.0,789.7014000928402,4
1,0.25,1034.0196001353115,4
1,5.29,920.8273999402672,3
0,0.5,1003.2057999642939,3
1,0.5,996.6066000061483,4
1,4.0,767.4479000280053,4
1,1.41,594.0614999281615,3
0,4.0,-99.04,5
1,4.0,724.3670001635701,3
0,5.29,-99.04,5
0,5.29,872.5278000357002,3
0,5.29,690.8739001965523,5
0,5.29,985.8869998725504,3
0,5.29,978.3290999485553,5
0,5.29,567.3976000408084,3
1,5.29,710.43730015032,4
0,0.25,700.152399950698,3
1,0.25,753.6510999789834,3
1,4.0,1090.718700085804,4
1,2.0,601.410599892065,4
