Correct Response,Height (deg),Reaction Time (ms),Target
0,0.25,339.2429999998203,1
1,0.25,502.1626999991131,2
1,1.0,395.52039999981935,2
1,0.35,670.2411999998876,1
1,0.71,539.048000000017,2
1,7.0,626.969400000613,1
1,1.0,497.1976000000868,1
1,0.5,379.36609999943903,2
1,0.35,460.46289999996225,1
1,5.29,373.2004999996352,1
1,5.29,379.0286999996315,1
1,5.29,449.7596000004851,0
1,0.71,407.26430000032997,1
1,0.25,426.72729999996227,2
1,1.41,509.2007999996131,0
1,1.0,433.6844000003257,2
1,0.5,497.1945999999807,0
1,1.41,351.63929999945685,1
1,2.83,395.2315000000599,1
1,7.0,437.10719999982393,0
1,2.83,648.9256000008172,0
0,7.0,547.1119000007238,0
1,7.0,459.4068999998999,2
1,4.0,511.69010000050184,1
1,1.41,365.46539999964443,0
1,7.0,549.2291000004261,0
1,0.25,479.9329000001453,2
1,0.35,427.4376000006814,5
1,4.0,503.4206000004051,5
1,0.71,384.543800000225,5
1,5.29,427.16929999952845,3
1,2.0,439.50340000029973,5
0,7.0,424.08259999994334,4
1,7.0,586.5821000001379,4
1,4.0,530.8361999999906,5
1,0.5,402.85529999929713,5
1,2.0,651.5125000000044,4
1,2.0,414.35239999956684,5
1,2.0,415.15170000040234,5
1,0.71,441.760099999934,4
1,1.41,347.79199999995035,3
0,0.71,529.3513000000676,3
1,0.71,330.48120000004565,4
1,0.35,367.83690000030765,3
1,1.41,607.5273000000525,4
1,4.0,572.8076999998084,4
1,2.0,466.2128999993147,4
1,2.83,360.35580000081245,4
1,4.0,491.8916999999201,5
1,1.0,514.4669000004942,4
1,0.25,507.28400000063266,5
1,2.83,583.0478000001822,3
1,0.5,444.26629999945,5
1,0.35,523.5636999999915,4
