Correct Response,Height (deg),Reaction Time (ms),Target
1,1.0,523.634900015546,0
0,0.25,565.648399988655,1
0,0.25,757.9538000249304,1
1,0.25,801.1417999772821,0
1,2.0,483.3614999919664,1
1,1.0,470.91910001146607,1
1,0.71,566.8300999936182,0
1,1.0,479.3183999976609,0
1,5.29,492.4411999785807,2
1,4.0,403.13359998655505,1
1,0.35,710.5298000064213,2
1,5.29,502.6475999879185,1
1,0.5,578.7791000006255,2
1,1.41,1081.4805999947712,1
1,0.25,543.4093000043649,0
1,2.83,488.6582999865059,0
1,0.35,687.9131999998353,2
1,0.5,459.4688999899663,0
1,0.71,546.7282999856398,2
1,7.0,398.04440000117756,2
1,5.29,407.1742999916896,0
1,4.0,436.42290000244975,0
1,0.71,536.3819000162184,0
1,1.41,430.9895000155084,1
0,1.41,466.91789998696186,1
1,1.41,543.9580999922473,1
1,7.0,545.6025999996345,2
1,0.5,493.4772999808192,0
1,0.5,506.47629997949116,3
1,2.0,463.8711999836378,4
1,2.0,409.83459999226034,5
1,2.0,553.3477000102866,4
1,7.0,576.1916000014171,4
1,7.0,461.518099993933,4
1,2.83,418.64360001310706,4
0,0.25,1056.9610000206158,4
1,0.25,701.0336999923456,5
0,0.35,995.3062999960966,4
1,0.35,679.4073999885004,4
1,1.0,690.1198999807239,3
1,2.83,608.2318999946583,3
1,0.25,761.836899994174,4
1,1.0,634.6541000206489,3
0,0.25,837.3679000036791,4
1,0.25,686.3977000142913,4
1,0.35,508.84500000067055,3
0,0.71,533.2404000186361,4
1,0.71,884.681000021752,4
1,5.29,519.5242000012659,5
1,4.0,500.8321999888867,3
1,4.0,544.4451999759767,5
1,2.83,583.7201999933459,4
1,7.0,483.3620999965351,3
1,5.29,647.8708999897353,4
1,2.0,568.9206000210252,5
1,1.41,503.04790000920184,3
1,0.71,547.943499983754,3
